lemma,count
πᾶς,114
γίγνομαι,62
μόνος,58
ἅπας,51
μέγας,46
Γαῗος,45
πόλις,45
ἔχω,44
ἄνθρωπος,44
πολύς,42
θεός,42
πρῶτος,40
φύσις,39
ἕκαστος,34
ἔθνος,33
ἐπός,33
αὐτοκράτωρ,33
ἵνα,33
ἀγαθός,32
Γάιος,31
μᾶλλον,31
λέγω,28
ἀρχή,27
δεσπότης,27
ἱερός,27
ψυχή,26
ἐκεῖνος,26
φημί,26
κακός,25
δοκέω,24
εἶπον,24
Ἰουδαῖος,24
ἴδιος,23
παρύ,23
σῶμα,22
ἀνήρ,22
καθός,22
γένος,21
θάνατος,21
χώρα,21
μέλλω,20
κατός,20
μάλιστα,20
τιμή,20
οἶδα,20
Ἰουδαίος,20
νόμος,19
Τιβέριος,19
μικρός,19
τρόπος,19
ἡμέρα,18
γυνή,18
χάρις,18
καθά,17
βίος,17
εὐθύς,17
πόλεμος,17
ἕνεκα,17
ἅμα,17
εἶτα,17
ἱερόν,17
πάρειμι,16
λογισμός,16
κοινός,16
λόγος,16
ἡγεμονία,16
ἡγεμών,16
τάξις,16
μέρος,16
δύναμις,15
εἰρήνη,15
ὥσπερ,15
λαμβάνω,15
πατρίς,15
χρόνος,14
νομίζω,14
πάλιν,14
ἐλπίς,14
ἀεί,14
δύναμαι,14
νέος,14
πρᾶγμα,14
Πετρώνιος,14
ὅλος,13
ὁράω,13
καλός,13
γοῦν,13
ὁμοῦ,13
γνώμη,13
πρότερος,13
πλείων,13
Σεβαστός,13
ἀναγκαῖος,13
ἔθος,13
ἀνδριάς,13
ὑύς,12
καιρός,12
πατήρ,12
δεῖ,12
πανταχοῦ,12
ἔργον,12
ἄξιος,12
βούλομαι,12
ἔοικα,12
ὅσπερ,12
ἡμέτερος,12
Συρία,12
βασιλεύς,11
ὄνομα,11
ἄρχω,11
οἰκουμένη,11
ἀφός,11
νῦν,11
δίκαιος,11
σπουδή,11
ἄνως,11
συμφορά,11
πλῆθος,11
ἀκούω,11
προσευχός,11
κελεύω,11
ἀληθής,10
φόβος,10
πλεῖστος,10
μέχρι,10
ποιέω,10
νόμιμος,10
ἐπιστολή,10
ὄψις,9
χρῆμα,9
ἄχρι,9
νόσος,9
ἤπειρος,9
νῆσος,9
τέλος,9
ἀδελφός,9
πράσσω,9
ποτέ,9
τυγχάνω,9
χράω,9
δεινός,9
αἰτία,9
κύκλος,9
φέρω,9
δίδωμι,9
Ῥώμη,9
ἀνάθεσις,9
πάτριος,9
κίνδυνος,9
εἴτε,9
τύχη,8
καλέω,8
θάλασσα,8
ἀθρόος,8
ἥσσων,8
θυσία,8
δοῦλος,8
μεθός,8
τελευταῖος,8
ἀκοή,8
ἀλήθεια,8
υἱός,8
πάππος,8
ὑπομένω,8
χρή,8
ὕστερος,8
οἶκος,8
σύνολος,8
φάσκω,8
ἄριστος,8
μέσος,8
ὑπήκοος,8
ὀλίγος,8
κεφαλή,8
δέω,8
ἀσπίς,8
πως,8
πατρίος,8
πῦρ,8
παῖς,7
φανερός,7
αἰδώς,7
ἀρετή,7
πολλάκις,7
μή,7
εἶδον,7
βωμός,7
ἡδονή,7
μηκέτι,7
νομίζεσθα,7
ὄντως,7
Ἀσία,7
Εὐρώπη,7
ἡλικίος,7
ἄγω,7
Μάκρων,7
οἰκία,7
δημιουργός,7
ἐναντίος,7
ἀξιόω,7
ὅταν,7
κατασκευή,7
χαλεπός,7
ἔνιος,7
πολιτεία,7
κινός,7
ἔξω,7
Ἰουδαία,7
εὐσέβεια,7
ὀφθαλμός,6
θεῖος,6
γονεύς,6
εὐδαιμονία,6
ἐρῶ,6
δύο,6
πλούσιος,6
ἐπιθυμία,6
ἑκάτερος,6
μέρας,6
βραχύς,6
ἐπιτρέπω,6
ἀνεψιός,6
ἐξουσία,6
ἐπίτροπος,6
γράφω,6
πυνθάνομαι,6
δεύτερος,6
κολακεία,6
ἀφανή,6
ὑπός,6
ὁπότε,6
κατηγορία,6
εὔνοια,6
πλησίος,6
θάλας,6
εἰ,6
ἡγεμονικός,6
μυρίος,6
πρόγονος,6
κινήσιος,6
ἅπαξ,6
ἀντί,6
στόμα,6
δέος,6
τρεῖς,6
ἀμφότερος,6
καινός,6
βάρβαρος,6
εὖ,6
ταχύς,6
ἐχθρός,6
Ἀλεξανδρέων,6
ὀργή,6
σχεδόν,6
μέγεθος,6
ἐπιμέλεια,6
ἀνάθημα,6
Ἱεροσόλυμος,6
Ἰουδαικός,6
μέντοι,6
ἀπαραίτητος,6
ἴσως,6
Ἀγρίππας,6
αἴτιος,5
φωνή,5
τιμωρία,5
πάσχω,5
Καίσαρος,5
βαρβαρικός,5
ἑτοῖμος,5
πρόσοδος,5
οἰκοῦμενα,5
ἥλιος,5
Ῥωμαῖος,5
διά,5
ζάω,5
οἰκεῖος,5
πρόνοια,5
μεστός,5
ἀνήκεστος,5
πέρατος,5
βελτίων,5
παντελής,5
ἐπιστήμη,5
εὐεργέτης,5
ναῦς,5
γνήσιος,5
διδάσκαλος,5
ἀναιρέω,5
Μάκρω,5
πίστις,5
ταὐτός,5
αἷμα,5
σπέρμα,5
μόλις,5
πρόφασις,5
ἔπειτα,5
πάθος,5
πενθερός,5
ὠφέλεια,5
ἀφορμή,5
πνεῦμα,5
χρηστός,5
ἐκθής,5
Διόνυσος,5
οὐσία,5
ἀθανασία,5
σεβασμός,5
Ἑρμῆς,5
Ἀπόλλων,5
δεξιός,5
πῶς,5
παρέχω,5
Ἑλλάς,5
ὅλα,5
Ἰταλία,5
μήν,5
πού,5
ἑταῖρος,5
κόσμος,5
οἰκοῦμενος,5
οἰκήτωρ,5
τέμενος,5
ἔτος,5
Αἴγυπτος,5
προστάσσω,5
γιγνώσκω,5
ἀμήχανος,5
ὑπόθεσις,5
ἀνατέθανα,5
ὅμορος,5
ἱερεύς,5
παύω,5
καρπός,5
φίλος,5
πρᾶξις,4
αἰσθήσης,4
χράομαι,4
μέλλος,4
ἄκρα,4
ἄψαυστος,4
πάντῃ,4
κύριος,4
πονηρός,4
πάντως,4
τελευτή,4
εὔος,4
παμπληθής,4
ἄργυρος,4
ὕλη,4
μερός,4
εὐφραίνω,4
θηριώδης,4
εὐτυχία,4
ποιητής,4
πανοίκιος,4
νύκτωρ,4
δεσμός,4
ἐπίχειρα,4
φήμη,4
λιμός,4
σωτηρία,4
ζωή,4
δυνάμενος,4
μακράν,4
πηγή,4
κοινωνός,4
ἐκποδών,4
δίχα,4
ὑπολαβών,4
συγγένεια,4
ἀπείρων,4
βαθύς,4
ἠθός,4
ἐπίθεσις,4
ἔπαινος,4
παραλύσης,4
λανθάνω,4
ἔρχομαι,4
ἀσφάλεια,4
χορός,4
ἐπιτήδευμα,4
οὕτως,4
τέχνη,4
ἐσχατιά,4
σός,4
βουλή,4
ἐν,4
μορφή,4
ἄρχετος,4
ἐμός,4
τελευτάω,4
μένω,4
τρίτος,4
Σιλανός,4
πολέμιος,4
ἐπάλληλος,4
ὄχλος,4
ἄθρως,4
τάχα,4
ταραχή,4
μέτριος,4
σφαγή,4
μοῖρα,4
Ἡρακλέης,4
ὅμοιος,4
εὐεργεσία,4
τιμάω,4
ὄλεθρος,4
μανία,4
ἴραος,4
δράω,4
ἆρα,4
χρεία,4
σκότος,4
ζώς,4
δόκιμος,4
προμαθός,4
λόγιον,4
ἵστημι,4
κενός,4
τέκνον,4
μυριάς,4
ἐξαπίναιος,4
ἄθλιος,4
ἐπίχρυσος,4
οἰκέω,4
ναός,4
ἱδρύω,4
Ἀλεξάνδρεια,4
φρονέω,4
ᾔδεύς,4
δέχομαι,4
ἐγχώριος,4
πρέσβις,4
πρεσβεῖος,4
δικαστός,4
δάκρυον,4
προσδοκός,4
ὁμόφυλος,4
πέμπω,4
ἀφίδρυμα,4
ἐναντιόοιος,4
περίβολος,4
Φοινίκη,4
ἐπέχω,4
πρόπαππος,4
ἀγωνία,4
σύνεδρος,4
ἐπιστέλλω,4
μῆκος,3
οἴομενος,3
ὄμμα,3
ἄπιστος,3
πείθω,3
σύμπας,3
οὐρανός,3
ῥῆμα,3
φύω,3
Ἑλληνικός,3
μετουσία,3
κρείττων,3
εὐπραγία,3
ἐπίδειξ,3
πηγός,3
ποταμός,3
Γερμανικός,3
ἐντός,3
δῆμος,3
πῶποτος,3
χρῆσις,3
ἱερεῖον,3
πλάσμα,3
εὐφροσύνω,3
βαρύς,3
ἔφεδρος,3
πανταχόθεν,3
λιμήν,3
λύπη,3
ἰατρός,3
θεραπείος,3
ἄρσατος,3
ἀγέλη,3
τυφλός,3
ἀνθρώπινος,3
ἀκαθαίρετος,3
μεταβαλός,3
κτείνω,3
ἔγκλημα,3
μειράκιον,3
δύστηνος,3
ὡς,3
βούλευμα,3
διαβολή,3
ἑπόμενος,3
αὐτοκρατός,3
παιδαγωγός,3
ἐμαυτοῦ,3
παρών,3
ἀνυπεύθυνος,3
τολμός,3
οἶκτος,3
συγκληρόνομος,3
υἱωνός,3
ἔξεστι,3
τόπος,3
ἄγνοια,3
ἆθλος,3
θεραπεύς,3
βούλημα,3
διάνοια,3
σφόδρα,3
ποικίλος,3
Σηιανός,3
ἀπολογία,3
ἄδηλος,3
οἰκεῖον,3
στοχαζόμενος,3
πρόφερες,3
ὁμοιότροπος,3
ἡγεμονίον,3
κοινωνία,3
ἰόβολος,3
σκάφος,3
σωτήριος,3
χαίρω,3
ἰδιώτης,3
ὀρθός,3
ἄντικρυς,3
μανθάνω,3
σπάργανον,3
θέμις,3
τρίς,3
γέγων,3
ἀγνοός,3
ζήμια,3
ἔρως,3
λαμπρός,3
θυγάτηρ,3
ὑπερβάλλουσα,3
ἐπιγαμία,3
μεταβολής,3
ἴσος,3
εὔρισκος,3
ἐμφύλιος,3
ἀμείνων,3
σαυτός,3
δυνατός,3
οὐκέτι,3
μείζων,3
Διοσκοῦρος,3
πολύτροπος,3
θνητός,3
ἀθάνατος,3
ἀκμή,3
χωρέω,3
κλίματος,3
σεαυτοῦ,3
ἐπάρατος,3
εὐστάθεια,3
φορά,3
ζητέω,3
μεταβαλέος,3
ὑπερβή,3
μειζόνιος,3
κηρύκειος,3
ἡνίκα,3
προσήκω,3
ἐπίφερος,3
τάχος,3
εἶπος,3
ψευδώνυμος,3
φάος,3
χρυσός,3
ἀβούλητος,3
συγγενής,3
στάσις,3
προαίρεσις,3
φιλονείκιος,3
νομίζος,3
ἔνιοι,3
ἐλευθερία,3
ἄφθονος,3
παρανομία,3
εἷ,3
μῖσος,3
ἐξαίφνης,3
οἰκοός,3
νεκρός,3
κακοπραγιός,3
ἄσθμα,3
ἀνάγκη,3
ὗλις,3
αὐτίκα,3
θηρίος,3
ἰδύς,3
καθελή,3
συντάξαμος,3
εἰκών,3
ἀρχαῖος,3
προμάμμη,3
διαφερόντως,3
παιδεία,3
ἡλικία,3
ἀνθρώπινα,3
παρήλθης,3
αὖθις,3
Ἀσιανός,3
Καῖσαρ,3
χειμών,3
Ἕλλην,3
πέλαγος,3
ἐνιαυτός,3
γραφή,3
ἐξαίρετος,3
Ῥωμαικός,3
ἀκριβῶς,3
πέραν,3
κατέχω,3
ἀπαρχός,3
ὅμως,3
ἀπαρχή,3
ὑψίστος,3
συμβαίνω,3
ὑστεραία,3
εὐθεύς,3
ἐθέλω,3
ἐπιτήδειος,3
σεμνός,3
ἀσέβεια,3
εἶμι,3
ἐλίκος,3
οὐδεμία,3
πρόνομις,3
ἔνδον,3
πάρεργος,3
διανοῖος,3
λίθος,3
προσελθεῖν,3
βασιλεία,3
πλέω,3
πρόσρησις,3
ἤρεμος,3
ἀπροσδόκητος,3
διατρίβω,3
ἐπαύλης,3
κολοσσιαῖον,3
Ζεύς,3
αἰτίος,3
φυλακεύς,3
ὄφελος,3
ἔρρω,3
γρᾶμμα,3
εὐγενής,3
ἄκρος,3
γενεά,3
διαναγνός,3
ἐπερεία,3
μητροπόλης,3
βουλεύω,3
στρατιά,3
ὑπολαμβάνω,3
ὀργός,3
προστάτις,3
μεταπέμπω,3
ἀνέχεσθα,3
ἐργάσασθα,3
δέη,3
δικαιός,3
αἱρέω,3
ἄκριτος,3
φιλοσόφιος,3
ἀποδέος,3
θεάσαμες,3
πούς,3
ἀξίων,3
αἰσθητός,3
δικαστής,3
ἀντίδικος,3
ἔσμε,2
ἀναισθήσιοι,2
κομιδή,2
νήπιος,2
ἀβεβαιός,2
τυχηρός,2
ἀπρόορατος,2
φθάνος,2
ἀόρα,2
πλήν,2
ἱκαναί,2
πρέσβυς,2
ὑφηγητός,2
πόσος,2
καλοκαγαθία,2
γενητός,2
ἀγένητος,2
κρείττος,2
προνοητικός,2
εὐεργέτιος,2
κολαστήριοι,2
θεσμός,2
κόλασις,2
παραπλήσιος,2
ἑσπέριος,2
μεσημβρινός,2
στρατιοτικός,2
πολιτικός,2
ἀπόλαυσις,2
χρύσεος,2
νόμισμα,2
ἱππική,2
φορός,2
ἀνάγκηιος,2
Εὐρωπαῖος,2
ἐφεδρεύος,2
φαιδρός,2
εὐμένεια,2
ἱλαρά,2
ὄψε,2
ἀγών,2
ἱπποδρομία,2
ἀνήσεις,2
παντοῖος,2
ἀναγραφής,2
μῦθος,2
εὐετηρίος,2
ἄφοβος,2
ἄπαυστος,2
κατασκήπτης,2
πολυτέλεια,2
πλήρης,2
καθαιρετικός,2
ἀσθένεια,2
πλός,2
ξένος,2
οἰκίον,2
χαρά,2
συνενόσης,2
βαρύτερα,2
ψυχικός,2
ἡλίκα,2
φύοτα,2
χωρίος,2
ὀκύτερος,2
μετέωρος,2
ἕως,2
ἐπιφοίτων,2
ὑπαρχή,2
τρέπων,2
μιμνήσκω,2
καταστάς,2
παραλαβός,2
μεταβάλλεια,2
ἐρημίς,2
σηκός,2
τάσσω,2
ἡμερότερος,2
ἀγνόνη,2
νόος,2
συμφέρων,2
σωτήρ,2
νομισθής,2
ἀτίθασος,2
πλάσματος,2
ἀναφήν,2
οἰκειός,2
υἱών,2
ὑποψία,2
πρίν,2
ἐνόμιζος,2
μτός,2
δυνήσομος,2
ὑπερβαλός,2
δέλεαρ,2
ἀφαιρέσιος,2
συγκλείρω,2
ἡγών,2
ὠκύμορος,2
ἐγγύς,2
ἀποθάνοντος,2
καταριθμός,2
αὐτοχειρία,2
ἀπόγονος,2
ὁσιότης,2
μέλετα,2
ἥκων,2
ξίφος,2
κακοδαιμονία,2
δεικνύς,2
ἐπενεγκή,2
ἀνδροφόνος,2
λείπω,2
συνιδής,2
ὑπέβλεπος,2
Κλαυδίος,2
δείδω,2
ἄμικτος,2
ἀνωμαλίος,2
ὑπόνοια,2
θελελεύς,2
ἱκανός,2
ἐγχειρίσθει,2
διέξειος,2
σύμπη,2
συνεκρότης,2
βοήθεια,2
συνειδός,2
γάμος,2
ἀγνός,2
ἔχθιστος,2
φίλτατος,2
νουθεσία,2
μίμος,2
αἰσχρός,2
σκώμμα,2
σεμνότερος,2
ἄτοπος,2
θεάτης,2
ἐπιστήμων,2
πεδιάς,2
ὀρεινός,2
ὁλκάς,2
ἀντίδοσις,2
ἵμερος,2
περιουσία,2
φθόνος,2
οὐδέποτε,2
ἀποτομή,2
βραχεύς,2
ἄγαν,2
πρόσειμι,2
ὑμέτερος,2
πρυτανεύς,2
ταρτάρους,2
μυχός,2
ἐλαύνω,2
οἴαξ,2
τέρπω,2
Τοιοῦτος,2
φιλόνεικος,2
πειθαρχέω,2
θάδα,2
μητρῷος,2
χωρίς,2
καταβολή,2
κατά,2
γαστήρ,2
διδάσκειον,2
ποῦ,2
θράσος,2
ψευδής,2
πιθανός,2
εὔθικτος,2
ἔνδεια,2
ἄρτιος,2
παρέχους,2
φιλοτιμία,2
ἀναδέχομαι,2
συνήθεια,2
ἐπαπεδύομα,2
βαρύτερος,2
Μάρκος,2
φρόνημα,2
ἀποθνήσκω,2
περιεῖπος,2
ἰσότης,2
γαμβρός,2
οἰκείοτης,2
ὕστά,2
οἴομαι,2
ῥύμα,2
δαίμων,2
περιβόητος,2
φόνος,2
ἐνδέδεκτα,2
φιλάνθρωπος,2
ἀκίνητος,2
ἀμυνός,2
γράμμα,2
οἰκείος,2
πρόσταξις,2
σύμβουλος,2
ἄρχων,2
συνίης,2
πράγμα,2
ἀγαπητός,2
ἠλίθιος,2
ἀλλοτριότης,2
λύω,2
ἀλλότριος,2
ὠμός,2
φιλανθρωπία,2
συγγενικός,2
ἱππικός,2
ἀρνός,2
διαφέρω,2
ὑπόληψις,2
διανός,2
ἀκόλουθα,2
ἄνω,2
προίεος,2
ἐξομοιός,2
λεγομένης,2
ἡμίθεος,2
Διοσκόπος,2
χλεύς,2
θεάτρος,2
ἀναλαμβάνω,2
τοτέ,2
ταύτῃ,2
ὁράς,2
παράσημον,2
ζηλόω,2
βλαβερόν,2
ἡμερωσαί,2
ἥδιστος,2
ὑγιεινός,2
πολυάνθρωπος,2
σχῆμα,2
διαίτης,2
εὐωχία,2
ἑορτός,2
παρέχεια,2
λέχθος,2
ἄπειρος,2
αἰών,2
πένθος,2
ἄφθαρτος,2
ὅστις,2
δικαιοσύνη,2
παραπλήσιον,2
ἐμίμησιος,2
ἀδελφή,2
εἰργάζοντος,2
εὑρετής,2
̓ἀσία,2
δωρεά,2
καινή,2
λυμεός,2
ἡδύς,2
