lemma,count
θεός,77
πᾶς,71
μόνος,62
φύσις,60
ψυχή,57
ἀρετή,45
πολύς,44
γίγνομαι,40
ἄνθρωπος,39
δύναμις,39
ἀνήρ,38
ἐκεῖνος,37
μέγας,35
ἔχω,29
κόσμος,28
βίος,28
λόγος,28
πρῶτος,27
ἅπας,27
ἕτερος,27
σῶμα,27
φημί,26
λέγω,25
ἀγαθός,24
σοφός,24
τρόπος,22
πρότερος,22
ἐπός,22
ἀρχή,21
καλός,21
κατός,20
ὄνομα,20
χρόνος,20
τρεῖς,20
γένος,19
πατήρ,19
πόλις,19
αἰσθήσης,19
κακός,18
ἕνεκα,18
γυνή,18
δοκέω,17
βασιλεύς,17
ἔργον,16
ἄριστος,16
ἕκαστος,16
οὐρανός,16
υἱός,16
θεῖος,15
χώρα,15
νόμος,14
καλέω,14
ἐλπίς,14
εἶπον,14
ὥσπερ,14
παῖς,14
παρύ,13
πρᾶξις,13
φαντασία,13
νόος,13
μᾶλλον,13
οἶδα,13
πέντε,12
λαμβάνω,12
μυρίος,12
ὅλος,12
χράω,12
μάλιστα,12
δυνατός,12
ἔοικα,12
πλείων,12
μέλλω,12
εἶδον,12
ποιέω,11
χάρις,11
ὅσπερ,11
ἀστεῖος,11
εὐσέβεια,11
ἔθος,11
πάθος,11
ὀφθαλμός,11
ἄξιος,10
φόβος,10
ὀλίγος,10
ἀληθής,10
ἔθνος,10
τέλος,10
δόξα,10
πρᾶγμα,10
πόλεμος,9
μέρος,9
συμβαίνω,9
δύο,9
ἀλήθεια,9
πρέσβυς,9
ἄνευ,9
πλῆθος,9
ἀριθμός,9
καιρός,9
γνήσιος,9
ἡμέρα,9
ὅταν,9
ὁμοῦ,9
ὕστερος,9
δύναμαι,9
πατῶς,9
πάρειμι,9
ἀήρ,8
ἀρετός,8
πάλιν,8
τάξις,8
ἴδιος,8
εὐθύς,8
δίκαιος,8
ἀεί,8
μακράν,8
μέγεθος,8
ἱερός,8
οἰκεῖος,8
ἄχρι,8
ὄψις,8
ἀκοή,8
βίβλος,7
ἀναγκαῖος,7
γνώμη,7
ὁδός,7
ὄντως,7
ἀφός,7
τιμάω,7
οὐσία,7
εἰκότως,7
ὑύς,7
ἅτε,7
φύω,7
δικαιοσύνη,7
καλοκἀγαθία,7
αἰσθητός,7
φροντίς,7
πατρίς,7
πίστις,7
ἐρῶ,7
χρησμός,7
ἔρχομαι,7
θάνατος,7
ὁράω,7
πολλάκις,7
μακρός,7
δόγμα,7
ἐμός,7
ἔπαινος,7
γενέσις,6
εἰρήνη,6
πῦρ,6
μέρας,6
ἑξῆς,6
ἄγω,6
τυγχάνω,6
κοινός,6
χαλδαῖος,6
ἄρχων,6
ἑκάτερος,6
τοσοῦτος,6
χαίρω,6
ἔξω,6
πλοῦτος,6
τέλειος,6
ἵστημι,6
θνητός,6
νῦν,6
κοινωνία,6
σπεύδω,6
οἶκος,6
σπορά,6
λεκτέον,6
οἰκία,6
μέσος,6
συγγενής,6
σύμπας,6
ταχύς,6
φωνή,6
λόγιον,6
ξένος,6
ἅμα,6
φίλος,6
λογισμός,6
