,lemma,count
17,thing,85
69,one,79
1,And,64
62,man,58
61,For,49
14,men,48
87,may,48
218,soul,48
300,say,43
166,good,42
37,But,42
138,every,33
18,also,33
106,must,32
79,even,32
85,without,31
628,shepherd,29
307,upon,29
38,Moses,28
953,God,28
1264,horse,27
145,therefore,26
258,mind,24
50,shall,24
28,able,23
10,house,23
611,others,23
309,power,23
195,virtue,23
173,great,23
511,body,22
545,time,22
265,passion,21
647,flock,21
416,pleasure,21
410,I,20
16,nature,20
230,animal,20
630,sheep,19
194,account,19
319,person,18
4,husbandman,18
581,life,17
90,care,17
149,tree,17
486,said,17
180,kind,17
76,yet,16
683,cause,16
597,never,16
1344,fall,16
1163,contest,16
176,fruit,16
400,like,16
306,war,16
41,knowledge,16
332,part,16
378,two,15
82,another,15
168,make,15
355,whole,15
551,order,14
58,beginning,14
235,since,14
250,perfect,14
908,come,14
264,mean,14
23,name,14
73,ground,14
240,made,14
112,end,13
92,called,13
374,manner,13
31,look,13
1956,perfection,13
761,go,13
1179,honour,13
171,earth,13
147,character,13
196,take,12
208,reason,12
200,become,12
1580,serpent,12
466,Therefore,12
70,’,12
913,king,12
331,place,12
1400,victory,12
49,law,12
619,though,11
624,meaning,11
629,keeper,11
186,case,11
941,right,11
259,forth,11
1158,first,11
1260,rider,11
664,outward,11
283,still,11
442,study,11
113,namely,11
1383,enemy,11
934,rather,11
86,skill,11
496,give,11
1077,road,11
492,hand,11
34,way,10
78,truth,10
66,think,10
65,would,10
183,natural,10
557,people,10
376,possible,10
233,advantage,10
421,head,10
596,death,10
47,many,10
806,ever,10
350,divide,10
523,different,10
348,always,10
665,sens,10
206,plant,10
661,division,9
262,action,9
52,opinion,9
21,respect,9
508,indeed,9
278,evil,9
1537,prize,9
917,ruler,9
464,necessary,9
266,vice,9
918,irrational,9
117,whatever,9
760,carried,9
1099,naturally,9
80,much,9
1259,horseman,9
1076,keep,9
731,object,9
202,far,9
674,governor,9
304,thou,9
42,accustomed,8
952,Let,8
490,thy,8
88,labour,8
553,number,8
562,everything,8
1304,back,8
237,food,8
604,occupation,8
392,greatest,8
721,degree,8
652,proceed,8
775,motion,8
403,receive,8
1141,hold,8
361,principle,8
362,philosophy,8
382,expression,8
1118,old,8
700,Lord,8
704,authority,8
656,individual,8
276,left,7
875,becoming,7
747,free,7
455,better,7
1155,impetuosity,7
6,vineyard,7
2112,danger,7
118,till,7
1394,army,7
1048,song,7
710,unable,7
211,art,7
108,point,7
217,husbandry,7
495,strength,7
215,turn,7
507,We,7
256,temperance,7
207,bear,7
1835,acquisition,7
505,see,7
109,tiller,7
608,already,7
861,call,7
335,connection,7
1571,It,7
980,force,7
286,destroyed,7
164,shoot,7
46,Accordingly,7
959,love,7
620,appear,7
789,sense,7
653,immediately,7
1649,endurance,7
437,follows,7
782,conduct,7
847,On,7
1034,company,7
1503,destruction,7
429,portion,7
296,city,7
135,desire,7
780,either,7
1397,defeated,6
255,prudence,6
450,course,6
1510,acquired,6
357,At,6
1350,chariot,6
422,high,6
261,praiseworthy,6
249,science,6
322,specie,6
345,question,6
244,age,6
417,appetite,6
445,wise,6
155,superfluity,6
312,alone,6
948,meet,6
1648,patient,6
1575,safety,6
613,difference,6
1180,worthy,6
1579,Dan,6
627,removed,6
1964,Again,6
672,stand,6
119,well,6
987,beast,6
115,altogether,6
1985,sophist,6
999,subject,6
717,In,6
1012,possession,6
740,voice,6
1052,living,6
1033,impossible,6
1050,sing,6
1565,coming,6
846,violence,6
5,planted,6
884,get,6
477,employment,6
213,let,6
1282,mount,6
1281,piece,6
529,sea,6
24,consider,6
891,punishment,6
12,The,6
77,real,6
1937,cud,6
1938,hoof,6
19,necessity,6
585,pleasant,6
175,produce,6
358,event,5
897,wickedness,5
1046,thus,5
313,nothing,5
1401,glorious,5
2050,sin,5
2103,die,5
344,towards,5
1001,disregard,5
1406,woman,5
2108,wife,5
1422,holy,5
318,practise,5
862,contrary,5
468,attribute,5
1049,world,5
1396,adversary,5
1298,rein,5
503,lawgiver,5
520,general,5
1884,attained,5
544,net,5
1228,wisdom,5
426,attack,5
1936,chew,5
1218,Egypt,5
1211,ye,5
600,compelled,5
413,injustice,5
412,intemperance,5
411,folly,5
601,day,5
1193,especially,5
311,word,5
1135,What,5
388,utterly,5
469,act,5
690,genuine,5
1075,face,5
1070,sacred,5
373,destroy,5
2024,imperfect,5
680,rise,5
449,speech,5
228,master,5
144,He,5
288,use,5
1732,Do,5
1574,complete,5
150,making,5
51,find,5
1745,crown,5
197,innumerable,5
299,wall,5
40,abundance,5
1577,prayer,5
1504,friend,5
36,accuracy,5
273,away,5
2,Noah,5
226,bring,5
1792,distance,5
1671,straight,5
167,sort,5
128,sake,5
1652,live,5
1440,overthrown,4
1208,ally,4
1207,faculty,4
1944,received,4
163,young,4
161,grow,4
626,nevertheless,4
1562,difficult,4
1183,merely,4
607,akin,4
1953,memory,4
621,came,4
2222,progress,4
1584,heel,4
616,concerning,4
1582,path,4
606,whether,4
574,peace,4
1212,devoted,4
1214,occupied,4
471,thoroughly,4
473,saying,4
222,anything,4
481,little,4
489,mouth,4
494,put,4
216,consideration,4
500,could,4
1285,leap,4
514,country,4
1280,dashed,4
1265,horsemanship,4
1256,There,4
185,happens,4
1245,Very,4
1244,blameable,4
1554,excuse,4
181,root,4
564,air,4
1229,home,4
567,enjoyment,4
631,sometimes,4
1220,voyage,4
1739,gained,4
1216,thought,4
134,business,4
605,differs,4
