,lemma,count
605,beautiful,6
794,fitting,6
1011,unless,6
1819,right,6
1700,old,6
939,important,6
1444,greatness,6
564,legitimate,6
692,except,6
363,royal,6
695,mortal,6
998,practise,6
358,sufficient,6
1402,influence,6
551,quality,6
694,use,6
224,evident,6
1374,contemplation,6
673,care,6
1177,friend,6
168,looking,6
1032,remain,6
686,almost,6
558,wealth,6
1169,advantage,6
1488,form,6
486,rejoice,5
759,offer,5
793,appointed,5
1595,safety,5
769,separate,5
753,none,5
494,escape,5
2429,laughter,5
49,year,5
472,ear,5
48,season,5
1004,endowed,5
2434,sorrow,5
908,already,5
501,rejoicing,5
1686,entertainer,5
870,small,5
948,contest,5
938,There,5
1680,perform,5
662,glorious,5
924,afterwards,5
590,inclination,5
592,tranquil,5
1663,joy,5
650,sea,5
20,matter,5
603,highest,5
898,mighty,5
608,appropriate,5
1695,completely,5
1701,offspring,5
30,terrible,5
867,utterly,5
986,stand,5
850,kept,5
1512,alliance,5
1624,fond,5
1778,image,5
2297,army,5
518,abode,5
1508,fearing,5
714,possessed,5
2306,attack,5
1427,explanation,5
533,perfection,5
709,beast,5
535,hard,5
1656,rite,5
957,pas,5
1426,blessed,5
553,rich,5
616,wicked,5
1227,star,5
1132,strength,5
1066,road,5
1321,display,5
99,merely,5
231,peculiar,5
1904,bear,5
76,consistent,5
359,placed,5
361,sort,5
205,anxious,5
110,lawgiver,5
236,panegyric,5
196,participation,5
389,mention,5
1350,forward,5
1876,thou,5
1190,regard,5
2240,victim,5
396,Greeks,5
401,pleased,5
1264,work,5
340,former,5
406,alteration,5
1944,Sodom,5
1306,obey,5
5,book,5
1127,relation,5
1292,belong,5
311,immortal,5
289,being,5
1136,done,5
1137,witness,5
276,especially,5
339,mentioned,5
271,point,5
1149,pain,5
1155,gain,5
1272,My,5
247,subsequent,5
2043,taste,5
96,recorded,5
1267,behalf,5
1059,happiness,5
1184,feeling,5
2007,novel,5
2245,equal,5
1827,—,5
2025,saved,5
141,properly,5
2141,material,5
2103,enemy,5
2015,appear,5
3,written,5
1053,comprehend,5
1022,produce,5
1820,beneficent,5
1233,invisible,5
1241,philosophy,5
174,making,5
1056,Creator,5
1363,single,5
1165,idea,4
1687,excessive,4
1277,extent,4
807,raised,4
654,grieved,4
799,deluge,4
258,thoroughly,4
2913,faith,4
806,deep,4
31,destruction,4
878,irresistible,4
1684,feasted,4
2565,Moreover,4
648,continued,4
1269,firmly,4
882,unlimited,4
637,contention,4
773,iniquity,4
1289,migration,4
299,speaking,4
911,new,4
789,akin,4
791,specie,4
618,pay,4
619,due,4
781,magnitude,4
622,quiet,4
1702,laughed,4
1810,deed,4
134,unwritten,4
135,principle,4
1134,le,4
284,pre-eminence,4
906,God-loving,4
630,fancy,4
1291,figurative,4
279,nine,4
876,region,4
2139,perishable,4
1616,inflict,4
874,violence,4
871,moon,4
743,preserved,4
1535,night,4
2136,arise,4
165,impulse,4
1253,ray,4
193,proceeded,4
2551,younger,4
191,prosperity,4
1198,blood,4
830,air,4
1188,expedition,4
717,opportunity,4
845,poured,4
844,rain,4
1251,perceive,4
186,prayer,4
1192,heavenly,4
182,error,4
179,open,4
1518,inflicted,4
729,please,4
2706,fortune,4
109,rational,4
2576,began,4
27,barrenness,4
754,follows,4
1212,Charran,4
1600,representation,4
688,express,4
2112,gentle,4
691,kindred,4
1536,felt,4
1260,governor,4
745,habit,4
223,expectation,4
1706,knew,4
217,especial,4
866,imagine,4
1256,darkness,4
212,Enos,4
210,named,4
1657,hospitality,4
206,attain,4
821,native,4
1493,extraordinary,4
1302,sometimes,4
1385,intimated,4
610,unnatural,4
548,temperance,4
1769,voice,4
967,beloved,4
388,reference,4
1065,firm,4
1069,slow,4
1881,affectionate,4
536,seek,4
2517,nephew,4
609,opposite,4
1324,holiness,4
1903,unable,4
334,Moses,4
1322,showing,4
1747,service,4
349,hostile,4
79,history,4
1430,shown,4
951,proper,4
80,proceeds,4
1440,These,4
940,proceed,4
570,ignorant,4
521,companion,4
394,Hebrews,4
399,following,4
979,Isaac,4
1389,greater,4
466,private,4
1007,neither,4
1020,bestowed,4
2501,brother,4
1379,latter,4
1003,third,4
12,creation,4
484,envy,4
1796,vision,4
2636,flight,4
1792,lord,4
1046,sun,4
1359,evidence,4
2248,along,4
2289,sacrificed,4
1052,fall,4
1781,dwell,4
985,absolute,4
46,arrangement,4
2494,quarrelsome,4
1908,cattle,4
1336,ruler,4
2612,tribute,4
1312,thee,4
17,although,4
1455,incontinent,4
585,continue,4
602,receives,4
580,condition,4
1453,danger,4
328,admired,4
2218,oracular,4
1722,happened,4
307,hereafter,4
1100,study,4
2219,expected,4
305,record,4
2611,tax,4
1458,prevailed,4
1920,respecting,4
575,inferior,4
2079,heart,4
595,conception,4
2335,future,4
2497,related,3
2527,battle,3
1208,quitted,3
18,ten,3
1543,condescended,3
1368,effect,3
1531,intolerable,3
1205,departed,3
1524,escaped,3
1400,unstable,3
1135,limb,3
2089,becomes,3
2510,shepherd,3
1403,desolate,3
1047,medium,3
825,mingled,3
808,height,3
1548,intended,3
1213,distant,3
1126,charm,3
1571,partner,3
1223,addicted,3
1016,represented,3
1391,beholding,3
1383,addition,3
2560,cavalry,3
1392,accurate,3
1220,allegory,3
910,founder,3
1114,returning,3
2415,dwelling,3
1218,literal,3
1217,guided,3
2534,defeat,3
1564,Sarah,3
1029,imperishable,3
1031,however,3
805,mountain,3
1375,sky,3
1371,elect,3
1521,chastisement,3
1369,sublime,3
1555,heard,3
1550,daughter,3
1109,oracle,3
1441,deserve,3
837,wind,3
1463,oppressed,3
1089,sign,3
928,wishing,3
1323,beheld,3
1281,discarding,3
1174,enjoy,3
1280,attention,3
1262,standing,3
893,necessity,3
2580,pride,3
2700,success,3
932,reach,3
1265,salutary,3
1431,deserving,3
1434,deserves,3
2543,stronger,3
877,belonging,3
945,exercise,3
942,branch,3
2586,art,3
880,speedily,3
881,tree,3
1474,field,3
885,scarcity,3
1317,close,3
1271,presented,3
958,seems,3
1088,indicated,3
1080,Let,3
1422,dear,3
1409,arose,3
1196,fellow,3
1479,corn,3
1193,consideration,3
2490,quarrel,3
975,united,3
2489,continually,3
1351,meet,3
1290,hole,3
2487,sojourner,3
1140,convicted,3
1102,example,3
1282,Chaldaean,3
1186,union,3
2082,turbulent,3
1143,judge,3
1349,reject,3
1101,course,3
1285,depart,3
1145,misfortune,3
963,family,3
1492,sending,3
2623,sovereign,3
961,happens,3
1573,seed,3
131,easily,3
1805,consequence,3
1693,spoke,3
1772,entirely,3
511,going,3
1779,shadow,3
505,On,3
500,embrace,3
1787,bringing,3
1789,side,3
492,solitude,3
489,mode,3
47,atmosphere,3
785,indignant,3
470,instructed,3
465,public,3
1808,something,3
463,false,3
1821,governing,3
455,immoderate,3
1831,get,3
1833,turn,3
2265,offering,3
2261,steady,3
439,run,3
438,bad,3
1841,choose,3
435,comprehended,3
2069,queen,3
527,keep,3
528,alive,3
577,health,3
631,six,3
1699,extreme,3
625,strict,3
624,peaceful,3
617,pursue,3
615,sedition,3
613,confusion,3
1714,angel,3
597,Noah,3
2789,handmaid,3
1725,incurable,3
576,uninterrupted,3
1757,occasion,3
1740,ship,3
569,lawful,3
2796,advice,3
566,comparison,3
2319,exceedingly,3
40,rapid,3
559,blind,3
554,valuable,3
550,simplicity,3
546,devotion,3
540,folly,3
2065,wait,3
2252,altar,3
417,appropriately,3
204,easy,3
255,ancestor,3
248,passage,3
246,add,3
243,creator,3
238,tell,3
2181,receiving,3
232,possession,3
1968,consumed,3
2038,colour,3
2037,variety,3
208,honourable,3
202,path,3
268,black,3
195,Since,3
1986,burn,3
1988,lowest,3
2160,indescribable,3
116,injunction,3
119,inconsistent,3
158,taught,3
153,adopted,3
152,reasoning,3
2140,proceeding,3
133,obeyed,3
260,poet,3
274,archon,3
1864,original,3
1907,restive,3
72,arranged,3
391,worse,3
387,improvement,3
1877,thy,3
1878,addressed,3
2227,remained,3
366,paid,3
365,approach,3
357,What,3
2125,energy,3
343,blameable,3
341,likewise,3
278,chief,3
329,incorporeal,3
2864,trust,3
318,Greek,3
1924,accustomed,3
2051,hot,3
1932,barbarian,3
302,described,3
300,correctness,3
2204,celebrated,3
2203,figure,3
87,examine,3
1696,believe,3
678,usually,3
1691,confirmed,3
708,unjust,3
2398,yielded,3
664,vigour,3
1671,herd,3
1677,slain,3
1614,whenever,3
1662,filled,3
2347,abandon,3
1592,altogether,3
779,surpass,3
2740,sovereignty,3
1604,intemperate,3
755,classed,3
1681,duty,3
757,prize,3
758,desirable,3
1679,speed,3
668,choosing,3
731,praised,3
761,exceeding,3
659,buried,3
2110,head,3
1640,defeated,3
1690,promise,3
35,agency,3
645,uttered,3
1689,bestow,3
2739,kingdom,3
1650,admiration,3
1658,knowing,3
653,obtain,3
730,happy,3
1685,delighted,3
784,At,3
716,exhibited,3
739,considered,3
765,abundant,3
658,mouth,3
1588,know,3
2530,till,2
1606,invite,2
1605,continence,2
1933,agreed,2
1299,holding,2
1534,tortured,2
1294,puppet,2
2532,party,2
2049,conversant,2
1945,extinguished,2
2396,Accordingly,2
2198,source,2
2199,bodily,2
2200,Pentapolis,2
1939,Saviour,2
2050,soft,2
1297,allowing,2
2435,unexpected,2
1937,pestilence,2
1308,hold,2
2395,inclining,2
2533,grieve,2
1934,commerce,2
1931,depended,2
1530,endless,2
2209,nearly,2
2393,comfort,2
1906,satiety,2
1523,misery,2
2223,journey,2
2224,attached,2
1615,enter,2
2523,compelled,2
2124,sleep,2
1329,unto,2
1332,apart,2
1898,produced,2
1334,learnt,2
2123,result,2
2520,cherishing,2
1896,soil,2
1520,suffering,2
1525,remedied,2
1320,around,2
1610,test,2
1916,bed,2
2210,importance,2
1310,govern,2
1923,violent,2
2052,smooth,2
1311,wonder,2
2213,wedded,2
1315,considers,2
2088,anger,2
1608,hate,2
1914,unlawful,2
1913,drinking,2
1529,alleviation,2
2220,ordering,2
2440,exempt,2
1946,inclined,2
2190,infinite,2
1947,ordinary,2
2159,cold,2
2552,principal,2
1243,creature,2
2004,fertile,2
2003,conspicuous,2
2412,enumerated,2
2155,contemplate,2
2403,priest,2
2151,engraved,2
1247,suddenly,2
2162,survey,2
1990,destroying,2
1591,benefited,2
1985,face,2
1252,pure,2
2030,presence,2
2553,nobility,2
2170,appetite,2
1232,taking,2
1572,sow,2
1228,fancied,2
2018,chastising,2
2024,safe,2
2559,infantry,2
2017,act,2
1581,view,2
2009,represent,2
1582,masculine,2
2013,subordinate,2
2011,fit,2
1583,feminine,2
1236,revolution,2
1237,planet,2
2169,born,2
1980,stone,2
2197,raise,2
2540,choice,2
1274,outline,2
2188,origin,2
1957,flame,2
2542,weaker,2
2234,celebration,2
1545,injury,2
2192,differing,2
2426,description,2
1953,sudden,2
2047,flavour,2
2193,question,2
2539,raising,2
2538,contending,2
2196,flesh,2
1273,slight,2
2041,hear,2
2416,brief,2
1977,populous,2
2133,self,2
1257,followed,2
2035,organ,2
1560,symbolical,2
1596,All,2
2172,noise,2
2131,perpetual,2
2183,impression,2
2397,unprecedented,2
1263,guiding,2
1598,admire,2
2182,similar,2
1559,propriety,2
2040,vitality,2
1887,gluttony,2
1514,merciful,2
2238,wood,2
1667,ready,2
2070,placing,2
1486,admiring,2
2483,sheep,2
1485,magistrate,2
1424,dearest,2
1762,eating,2
2305,begin,2
1759,drink,2
2145,beam,2
1484,Egyptian,2
2311,cheerfully,2
2482,silver,2
2315,endure,2
1669,measure,2
1428,allegorical,2
1419,behaved,2
2298,arrayed,2
2077,concern,2
2356,frequency,2
2361,seem,2
2290,satisfy,2
2360,possibly,2
2496,moderation,2
1784,applied,2
2113,repressed,2
1406,wandering,2
1777,threefold,2
2358,pressing,2
1411,inaccessible,2
2295,begotten,2
2083,disorderly,2
1413,turned,2
1774,brilliancy,2
2296,secured,2
2481,gold,2
1746,bound,2
2516,manager,2
1727,blessedness,2
1724,consider,2
1478,heavy,2
1723,stopped,2
2337,exploit,2
1456,design,2
1711,guest,2
1708,begun,2
1459,drought,2
1461,ensued,2
1462,Syria,2
1705,denied,2
1472,Egypt,2
1703,Is,2
1698,promised,2
1470,food,2
1451,pollution,2
2327,Of,2
2349,acquire,2
2326,ill-temper,2
2318,disdain,2
1435,submitted,2
1437,abide,2
1438,god,2
2477,designed,2
2458,descends,2
2320,hasten,2
1480,rose,2
1736,habitation,2
1735,endured,2
2476,tranquillity,2
2348,justly,2
1448,approved,2
2471,hast,2
2470,afraid,2
2288,blaming,2
1654,perseverance,2
1790,creative,2
1863,serving,2
1862,constant,2
1356,unassisted,2
1357,displayed,2
2249,collected,2
1360,support,2
2064,effeminate,2
1630,irreconcilable,2
1854,partaker,2
1851,laid,2
1633,contend,2
1362,Abram,2
1843,offered,2
1364,letter,2
2116,skill,2
1637,dare,2
1510,prince,2
1621,supply,2
2287,prefer,2
2118,exceeds,2
2515,quarrelling,2
1344,vivid,2
1345,clear,2
1879,entertained,2
1346,fine,2
1519,painful,2
1619,torture,2
2443,posse,2
2466,lest,2
1873,guise,2
2057,sexual,2
2242,burden,2
1870,aim,2
1869,blamed,2
1866,endeavoured,2
2447,driving,2
1370,signifies,2
1641,ingloriousness,2
2264,provide,2
2366,moderate,2
1388,selected,2
1497,modesty,2
1807,aid,2
1806,comprehension,2
2454,feel,2
1803,combination,2
1802,mixture,2
2280,supplying,2
1396,directed,2
2281,honouring,2
2282,willing,2
2498,removed,2
2363,putting,2
1399,worthless,2
1809,judging,2
1644,secure,2
1499,intention,2
1500,marry,2
1836,caressing,2
2449,belongs,2
2266,desert,2
1376,versed,2
1503,defile,2
1832,suspicion,2
2115,beautifully,2
1384,goodness,2
1380,intimate,2
1830,friendship,2
1381,older,2
1824,owe,2
1382,suggests,2
1823,derive,2
1574,female,2
2097,indifference,2
2561,fleet,2
327,studied,2
839,thunder,2
347,counsellor,2
841,lightning,2
342,accursed,2
337,praiseworthy,2
335,magnifies,2
847,hastening,2
849,element,2
398,gracious,2
851,pouring,2
326,philosopher,2
2710,supplied,2
324,honoured,2
2865,lying,2
2707,main,2
857,level,2
836,storm,2
835,fearful,2
2857,author,2
829,Nor,2
809,reached,2
395,Enoch,2
392,system,2
810,burst,2
385,repentance,2
382,That,2
812,impetuosity,2
379,acquired,2
2723,equally,2
377,enjoined,2
818,flood,2
820,fountain,2
822,river,2
823,torrent,2
371,labour,2
861,carried,2
2697,marvelling,2
2696,lost,2
971,chosen,2
226,devoid,2
974,added,2
2662,expedient,2
980,Jacob,2
194,voluntary,2
981,using,2
2660,devised,2
987,refuge,2
188,procure,2
187,supplication,2
991,remote,2
2654,want,2
1002,emblem,2
2651,lie,2
180,reproach,2
972,excess,2
969,loved,2
883,quantity,2
2667,domestic,2
889,wild,2
2691,high,2
2881,hound,2
902,stricken,2
913,Such,2
915,allotted,2
921,half,2
2679,fell,2
937,triad,2
941,resembles,2
947,preparing,2
237,hopeful,2
235,deliver,2
230,deprived,2
954,adverse,2
804,lofty,2
797,destroy,2
2905,stumbling,2
2771,topic,2
510,scarcely,2
507,remains,2
2774,mutually,2
649,ceaseless,2
657,unbridled,2
663,preeminent,2
665,obtained,2
2770,cheerfulness,2
413,superintendence,2
502,mourn,2
499,eagerly,2
675,calm,2
495,notice,2
493,desiring,2
490,troubled,2
677,trace,2
2777,suffer,2
512,threshold,2
633,habitual,2
2779,jealousy,2
544,impiety,2
578,continuous,2
583,blessing,2
586,childish,2
538,ignorance,2
531,improved,2
599,suited,2
607,company,2
516,generally,2
2781,irrational,2
515,visit,2
621,cultivate,2
623,stable,2
626,consistency,2
627,seventh,2
680,grandfather,2
487,envious,2
485,prosperous,2
2743,attacked,2
752,overcome,2
760,bestows,2
762,grace,2
764,bore,2
767,injustice,2
772,arena,2
429,extensive,2
2736,lately,2
776,zeal,2
780,neighbour,2
782,failing,2
2843,loud,2
418,employed,2
790,practised,2
792,vice,2
749,Those,2
431,known,2
687,asserts,2
441,theatre,2
1224,astronomy,2
481,business,2
700,driven,2
2818,reclaimed,2
2819,belonged,2
712,admirer,2
713,intimating,2
458,conversation,2
457,indiscriminate,2
719,crowning,2
720,wrestler,2
721,gained,2
451,curiosity,2
728,miserable,2
733,absolutely,2
1017,relationship,2
879,Then,2
571,occupies,2
19,thousand,2
2618,divided,2
1085,obedient,2
54,associated,2
111,magnified,2
1082,laboured,2
1079,attraction,2
1078,drag,2
1160,motif,2
2585,Thou,2
123,prove,2
125,laborious,2
2584,conversing,2
126,wish,2
1164,remaining,2
43,plant,2
29,plenty,2
1168,delight,2
1171,clearly,2
1070,descent,2
1173,acquaintance,2
1068,upwards,2
26,fertility,2
1180,protracted,2
1181,abandoned,2
22,introduced,2
2629,trusting,2
1182,influenced,2
1087,signified,2
2589,connected,2
1091,comprehends,2
1119,promptness,2
2603,inheritance,2
2600,adversary,2
77,regular,2
74,treatise,2
2604,eastern,2
2598,lasting,2
2927,πίστις,2
88,general,2
1122,likely,2
1139,banishment,2
69,accuracy,2
2596,warlike,2
1147,inflicting,2
1092,uncertain,2
1117,hastened,2
1107,He,2
1105,contain,2
2930,oath,2
95,permanently,2
97,pillar,2
1103,manifest,2
1099,speaks,2
101,praising,2
1153,engaged,2
1096,constitution,2
104,read,2
1187,soon,2
1072,dragging,2
1039,A,2
1044,exercised,2
1221,busied,2
1040,priesthood,2
2635,cry,2
1051,lot,2
1042,interpreted,2
1050,prudence,2
2638,captive,2
11,title,2
2567,superintendent,2
10,deriving,2
2564,speculation,2
1209,greatly,2
1033,formed,2
2640,booty,2
1206,yielding,2
1057,advanced,2
2569,spurious,2
1027,reasonable,2
1214,interval,2
1200,mother,2
2637,slew,2
163,attending,2
2267,despair,1
2829,whence,1
2835,deposited,1
2309,dead,1
2308,kindle,1
2834,deposit,1
2833,lender,1
2832,debt,1
2828,disjunction,1
2117,mirror,1
2270,rapidity,1
2099,indifferent,1
2100,goodwill,1
2268,unintelligible,1
2803,pregnant,1
2269,seizes,1
2931,By,1
2831,repay,1
2830,fully,1
2836,impatience,1
2307,got,1
2310,rush,1
2294,caring,1
2119,interrupted,1
2314,whilst,1
2253,prepared,1
2840,customary,1
2798,gaining,1
2317,contemptuously,1
2316,One,1
2799,fresh,1
2800,forecast,1
2254,depressed,1
2801,probable,1
2098,relaxed,1
2255,thrown,1
2929,confirmation,1
2256,tear,1
2122,inactivity,1
2263,determination,1
2313,pile,1
2121,include,1
2257,affliction,1
2258,betrayed,1
2259,betraying,1
2312,funeral,1
2802,cohabited,1
2260,countenance,1
2932,sworn,1
2839,sympathise,1
2838,inevitable,1
2837,preferred,1
2262,answered,1
2120,waking,1
2303,Gymnosophists,1
2271,knife,1
2812,encouraging,1
2940,healthful,1
2283,ultimately,1
2284,reviling,1
2934,fool,1
2939,commandment,1
2935,pursues,1
2285,disparaging,1
2286,invariable,1
2815,calculated,1
2111,shame,1
2814,afflict,1
2109,start,1
2813,resolution,1
2936,Thus,1
2807,bounteous,1
2291,demand,1
2808,testify,1
2809,threatened,1
2292,religious,1
2108,boldness,1
2104,early,1
2811,strengthening,1
2107,inspired,1
2293,observance,1
2106,displeasure,1
2810,overwhelm,1
2937,adding,1
2938,fulfilled,1
2842,mourner,1
2816,preference,1
2827,separation,1
2277,twice,1
2804,desisted,1
2805,held,1
2933,immoveably,1
2304,Indians,1
2105,indication,1
2101,proclaimed,1
2826,extinction,1
2272,slay,1
2273,interrupting,1
2274,ordered,1
2275,stay,1
2302,They,1
2276,calling,1
2301,barbarous,1
2817,endeavour,1
2300,voluntarily,1
2278,divert,1
2825,corpse,1
2299,allied,1
2824,wept,1
2823,assertion,1
2822,mild,1
2821,befallen,1
2820,bearing,1
2279,forbid,1
2806,despaired,1
2114,exact,1
2102,serene,1
2841,woe,1
2906,conducting,1
2126,satiated,1
2894,fulfillment,1
2890,pictorial,1
2916,length,1
2891,plastic,1
2191,conformation,1
2892,erect,1
2893,ornament,1
2189,bounded,1
2895,absence,1
2194,excellently-endowed,1
2915,handed,1
2914,preceded,1
2187,uncreated,1
2186,visibly,1
2185,observing,1
2184,slumbering,1
2146,spring,1
2889,picture,1
2195,cohabiting,1
2874,sharp-sighted,1
2142,admits,1
2876,eagle,1
2877,richly,1
2878,stupidest,1
2202,describing,1
2879,as,1
2201,forsake,1
2880,Also,1
2882,huntsman,1
2888,statue,1
2143,inextinguishable,1
2144,descending,1
2883,nose,1
2884,dog,1
2885,game,1
2886,competition,1
2887,elegance,1
2896,attendant,1
2180,south,1
2179,north,1
2902,slippery,1
2908,insecure,1
2166,pitch,1
2900,relies,1
2165,arrived,1
2901,will,1
2164,boast,1
2163,Which,1
2907,accustoming,1
2912,belief,1
2161,comprised,1
2903,stumble,1
2158,gushing,1
2157,springing,1
2156,effusion,1
2904,dry,1
2154,fixed,1
2150,panegyrize,1
2909,untroubled,1
2167,dismissing,1
2168,fattening,1
2178,west,1
2147,associate,1
2177,east,1
2176,reaching,1
2175,boundary,1
2911,distrust,1
2174,extremest,1
2173,crash,1
2897,repudiation,1
2171,surround,1
2148,Why,1
2898,unhappiness,1
2910,disbelief,1
2149,attempt,1
2899,recognition,1
2875,falcon,1
2873,lion,1
2928,pledge,1
2235,watch-tower,1
2851,astonishment,1
2129,everlastingly,1
2923,hair,1
2852,concealing,1
2853,approached,1
2237,bade,1
2236,afar,1
2233,bent,1
2239,carry,1
2130,awake,1
2232,eldest,1
2854,Speaking,1
2231,mentioning,1
2230,forcibly,1
2229,unalterable,1
2228,unyielding,1
2924,denominate,1
2128,operate,1
2872,bull,1
2847,breast,1
2251,build,1
2250,wherewith,1
2844,wailing,1
2247,rapidly,1
2246,marching,1
2845,howling,1
2846,beating,1
2244,onwards,1
2153,erected,1
2926,pilot,1
2243,troublesome,1
2848,sober,1
2849,depression,1
2850,marvelled,1
2241,burdened,1
2127,wearied,1
2855,military,1
2226,wavered,1
2856,slaying,1
2870,illustrious,1
2214,strong,1
2866,tossed,1
2867,feeble,1
2212,borne,1
2211,religion,1
2868,careless,1
2869,imprudent,1
2871,personal,1
2225,fondness,1
2208,listened,1
2918,spent,1
2797,renewed,1
2207,expounding,1
2206,entertaining,1
2205,all-glorious,1
2917,praiseworthiness,1
2138,twofold,1
2215,vehement,1
2137,pronounced,1
2216,To,1
2922,grey,1
2858,acquisition,1
2859,proclaiming,1
2222,hill,1
2860,obedience,1
2132,fleshly,1
2861,testified,1
2862,believed,1
2921,befit,1
2920,education,1
2863,Are,1
2134,exercising,1
2135,caused,1
