lemma,count
πᾶς,85
ψυχή,71
θεός,68
λόγος,68
μόνος,44
ἄνθρωπος,41
γίγνομαι,40
φημί,40
λέγω,38
σῶμα,37
ἀρετή,35
ὅταν,30
ἀδελφός,28
ὅσος,26
ἀγαθός,25
φύσις,24
Κάιος,23
καθός,22
εὑρίσκω,21
ἕκαστος,21
ἅπας,21
νόος,21
τρόπος,20
ἔχω,20
εἶπον,19
δύναμις,19
ἕτερος,19
ποιέω,18
ἐκτός,18
καλός,17
ἐκεῖνος,17
χράω,17
πεδίον,16
δοκέω,16
τέχνη,16
Ἄβεις,15
μέγας,15
ὥσπερ,15
πατήρ,14
ἔργον,14
δύναμαι,14
θεῖος,14
ἄλογος,13
εἶδον,13
μᾶλλον,13
λαμβάνω,13
οἶδα,13
βίος,13
ἀρχή,13
κακός,13
μέρος,12
δόξα,12
ἀλήθεια,12
ἡδονή,12
κύριος,12
ζάω,12
αἷμα,12
ὁράω,11
κατός,11
ἐπιστήμη,11
ἵνα,11
ἀνάγκη,11
μέντοι,11
νόμος,11
αἰσθήσης,11
γένος,11
σοφός,11
τέλειος,11
χαίρω,11
ἀσκητής,10
ἐναντίος,10
καλέω,10
δόγμα,10
δηλός,10
κόσμος,10
ἴδιος,10
πάλιν,10
λογικός,10
Μουσός,10
φύλαξ,10
οὐρανός,10
πολύς,10
ἀστεῖος,9
γνώμη,9
πρότερος,9
αὖθις,9
ὅλος,9
ἀναγκαῖος,9
πῶς,9
εὐσέβεια,9
δίκαιος,9
μηδός,9
ὄνομα,9
διανοία,9
σοφία,9
ἐπός,9
κακία,9
λύπη,9
ἡμέρα,8
ἑρμηνεύς,8
μάλιστα,8
πάθος,8
δικαιοσύνη,8
ἡγεμών,8
θνητός,8
ἱκανός,8
τιμή,8
ἰσχύς,8
ὁπότε,8
πηγή,8
ἑπτά,8
ἐναργός,7
ἔρχομαι,7
πλανώμενος,7
νομοθέτης,7
νομίζω,7
μέλλω,7
ἀναιρέω,7
ὀρθός,7
παντελής,7
ἑρμηνής,7
ἄριστος,7
νόσος,7
θνήσκω,7
φαῦλος,7
ἀήρ,7
φωνή,7
ἀγών,6
αἰσθητός,6
ἀκούω,6
πόνος,6
ἀμείνων,6
μανθάνω,6
δέχομαι,6
ὁδός,6
δράω,6
ἀφός,6
νῦν,6
βασιλεύς,6
πνεῦμα,6
ἀντί,6
ἑξῆς,6
φίλος,6
χάρις,6
Αἴγυπτος,6
χράομαι,6
ἰδύς,6
Μωύσεος,6
φθορά,6
ἄφρων,6
ἄφθαρτος,6
πάντως,6
δημιουργός,6
ὅσπερ,6
ἀθάνατος,6
οὐσία,6
πρόσωπος,6
βούλομαι,5
σημεῖον,5
ζητέω,5
ἐρῶ,5
πάνυ,5
παρός,5
μερός,5
ἀνήρ,5
διανός,5
ἄχρι,5
πάρειμι,5
ἀληθής,5
ἔοικα,5
υἱός,5
πρᾶξις,5
ῥᾴδιος,5
ἀσθένεια,5
αἴτιος,5
ἔξω,5
μουσικός,5
σύνολος,5
φρόναος,5
συγγενής,5
διάνοια,5
παύω,5
στόμα,5
γλώσσα,5
τροφός,5
ἄρχω,5
δείκνυμι,5
κτῆσις,5
ἄκρως,5
τύπος,5
Ἰσαά,5
καταλαμβάνω,5
ἴσος,5
φύω,5
Ἀάρας,5
μέχρι,5
χρησμός,5
δύο,5
ἀκόλουθος,5
μήτηρ,5
ἑκάτερος,5
συνεχής,5
ἄξιος,5
κυρίος,5
ἀπόκρισις,5
ἕνεκα,5
σκηνή,5
παρύ,5
χρῆσις,5
ὕδωρ,5
ἱκέτης,5
τελευτάω,5
πρῶτος,5
ζώιον,5
ὅρος,5
πόλις,5
γεωργός,5
φόβος,5
χαρά,5
πότε,5
ἔθος,4
ἐχθρός,4
Ἰάκαψ,4
ταύτῃ,4
κοιλάς,4
φέρω,4
διαφέρω,4
τέλεια,4
ἄρχων,4
ἑκούσιος,4
μηνύς,4
πρᾶγμα,4
δεῖ,4
χωρέω,4
πρίν,4
μέγεθος,4
ἆρα,4
περιουσία,4
