lemma,count
δηλόω,4
ἑξῆς,4
αἰτία,4
χωρέω,4
βασιλικός,4
φάσκω,4
δημιουργός,4
τελειός,4
καί,4
πόλις,4
σωματικός,4
λογισμός,4
ἆθλος,4
κυρίος,4
πλήρης,4
λαγχάνω,4
ἐχθρός,4
αἰσχρός,4
εἰκών,4
διδάσκω,4
ἑκών,4
φίλος,4
εὐαρεστής,4
μέχρι,4
ὀρθός,4
νύνε,4
δήπου,4
οἶδα,4
μεταβαλός,4
εἶτ’,4
τυγχάνω,4
ἐπαινετός,4
δεύτερος,4
σώφρων,4
ὁμολογής,4
παρθένος,4
ἐάω,4
Σάρρα,4
χαρακτήρ,4
ἔλεγχος,4
ἐκλεκτός,4
πῶς,4
ἄγων,4
χαρίζομαι,4
ἕνεκα,4
πατῶς,4
λογικός,4
Σάρρειον,4
γενικός,4
βραχύς,4
λάχος,4
πλῆθος,4
δηλός,4
κενή,4
Ἐφραί,4
Μανασσός,4
εὐφυία,4
πολλάκις,4
μτός,4
μάθησις,4
μανθάνων,4
λεγομένης,4
λήθη,4
20),4
ἀγέλη,4
πρῶτος,4
προφητικός,4
τό,4
λογισμόω,4
ἄγω,4
.).,4
τάχος,4
τέχνη,4
δόκιμος,4
χράομαι,4
ὀλίγος,4
οὖς,4
μήπω,4
ὁρμή,4
δικαιοσύνη,4
φορός,4
Ἰσμαάλ,4
(Lev,4
ἁμαρτίος,4
περιστερός,4
ἐτός,3
εὐπαθεία,3
ἑκατονταετής,3
ὄμμα,3
ἄλλως,3
συνεργός,3
συμπράσιος,3
γνήσιος,3
αὐγή,3
ὄργανος,3
εὔρισκος,3
δέω,3
δωρεάς,3
ἐγέννησυς,3
„κύριος,3
ἐξεταζόμενος,3
15),3
φύσεσις,3
ἄρρητος,3
μηνύω,3
φαίνω,3
οὔπω,3
ὅσις,3
ἡγεμονία,3
εἶπος,3
ὅδε,3
δεσπότης,3
βελτιώσης,3
ὅρος,3
„ἰδοὺ,3
ὠνόμασις,3
ᾄδέτης,3
λαλός,3
πέρας,3
ἄρχω,3
οἰκεῖον,3
11),3
δέκα,3
δηλοῦτος,3
εὐλογία,3
ὅμοιος,3
ὡσανεί,3
ποιητής,3
κακία,3
μόλις,3
24),3
εὔρος,3
Ἕλλην,3
λέγος,3
ἄχρι,3
ἐθέλω,3
εὐσέβεια,3
προστίθης,3
„ἐνώπιον,3
28),3
ἔθω,3
εἴσω,3
33),3
στεφάνος,3
τάξις,3
μεθόριος,3
θαυμάζω,3
ἄμεμπτος,3
πρόκειμαι,3
ἁμαρτάνω,3
ἀνάγκη,3
ἄδικος,3
ἀνά,3
πρόσωπον,3
βεβαῖος,3
πτώκη,3
ἰδού,3
εἴδη,3
ἀήρ,3
ἀξίων,3
ἔνιοι,3
ἀβράς,3
Σάρας,3
καθαρός,3
θάνατος,3
χαρίζοτα,3
μετέωρος,3
ἠχός,3
ἐπειδάν,3
ὑπός,3
μάλιστα,3
τέλεια,3
φιλόσοφος,3
ἐπιθυμία,3
δένδρον,3
ὄφελος,3
φυσιολογία,3
χρῆσις,3
μηνυτέον,3
εἴδος,3
φθαρτός,3
ἀντί,3
τοιγάρ,3
τεχνός,3
γραμματικός,3
σκοπέω,3
Ἰσραός,3
δίχα,3
φιλέω,3
ἀσκητικός,3
ὀνομάζετα,3
λεκτέον,3
ἄκρος,3
ἀδελφός,3
πάσχω,3
φθόνος,3
Ῥουβός,3
θεωρήματος,3
Ῥαγουά,3
τῦφος,3
γέλων,3
αὐτοκέλευστος,3
θρέμμα,3
εἴρω,3
ἕως,3
συμβολικός,3
ποίμνη,3
περίαπτος,3
ἑτοῖμος,3
ῥύμα,3
ἑκάτερος,3
ποιός,3
ἰατρός,3
νόμισμα,3
ἀληθή,3
φιλάροτος,3
31),3
εὐτοκία,3
ἀρχέτυπος,3
σπείρω,3
„ἐξ,3
συνετός,3
παράσταξα,3
ἔγγον,3
γεωπόνος,3
νομίζος,3
ὁρμός,3
ἐν,3
εὖ,3
μέτριος,3
καλέσης,3
χαίρω,3
εὐφροσύνω,3
γέγων,3
μέλετος,3
μεστός,3
βλαβερός,3
ἴσως,3
γενναῖος,3
ἐξητασμένως,3
ὅτε,3
ἑκατόν,3
ἐπιτήδευμα,3
πράσσω,3
ἡσυχίος,3
ἁμάρτημα,3
δυνηθής,3
σωφροσύνη,3
κράτος,3
ἄγαν,3
ἐγγύς,3
ἐπιτάγματος,3
„μὴ,3
ἁμαρτήματος,3
„ἐὰν,3
ἰσχύς,3
τρύγονος,3
ἐπιτίθημι,3
ἐνιαυτός,3
ἐννέα,2
οἰκέω,2
ἀπάρχονται,2
ἑκατοστός,2
προκοπή,2
ὁρός,2
φέγγος,2
ἀκοίμητος,2
ἀκούσις,2
ὀφθές,2
νοέω,2
καταλαμβάνος,2
αἶσθα,2
θεατός,2
ἀόρατος,2
ἐρευνής,2
ζητέω,2
ἐμφερή,2
ἐλπίζομενος,2
13),2
ὅμως,2
23),2
θαυμαστός,2
ἀκατάληπτος,2
μυρία,2
ἔρις,2
ἐναντία,2
εἰσήγουμος,2
ἀκόλουθος,2
14),2
φύσιον,2
ἀσκήσης,2
ἀναγράφετα,2
ἱστάμενος,2
κατάχρησις,2
δῆλων,2
εἰρημένης,2
ὥστ’,2
„ἵνα,2
29),2
„ὤφθη,2
αἴτιον,2
μέγεθος,2
βασίλειος,2
ἀμαθής,2
ἄρχων,2
ἀκροατός,2
ἐπιμέλεια,2
δικαιόω,2
φαύλων,2
αὐτίκα,2
ἔσχατος,2
οὐδέποτε,2
πολλαχός,2
γόνυ,2
30),2
πέρατος,2
δεδιός,2
νουθεσία,2
ὄλεθρος,2
οὐκοῦν,2
γράφετα,2
„ἐγὼ,2
εὐλαβέομαι,2
εὐεργετεῖσθος,2
διαμένης,2
Μωύσεος,2
πρόνοια,2
ἀγνοή,2
πρός,2
ἀμετάβλητος,2
παράπαν,2
συμβέβαξ,2
ποιητικός,2
γεννάω,2
διέπλασις,2
ἱερώθατος,2
κηρός,2
τέχνιτος,2
σπουδαῖος,2
λάχη,2
σαρκός,2
δοῦλος,2
σπάνιον,2
εἰνώξ,2
παντελές,2
ἀνυπαίτιος,2
ὑπαρκτός,2
σοφίος,2
ἐραστής,2
ὑπάρχω,2
ἑταῖρος,2
διαφερόντως,2
ἀνθρώπεια,2
„εὐαρέστει,2
ἐπιμελής,2
εὐαρεστήσις,2
χρωμενος,2
σπουδαῖα,2
„ὁ,2
μου“,2
θάτερος,2
προτρεπτικός,2
„τὸ,2
εὐάρεστος,2
πράττος,2
πάξιος,2
σκηνή,2
περίβολος,2
θείς,2
διττός,2
[ἐν],2
μέλλος,2
νικητήριος,2
δυνατός,2
ὀπαδός,2
ἱκάν,2
μένος,2
εἱρμός,2
μή,2
ψεκτός,2
τάχα,2
διαμαρτάνης,2
καταρρυπαίναιν,2
ἀκόλαστος,2
δειλός,2
κακιός,2
ἀρετός,2
εὐδαίμων,2
ὑπερβολή,2
διαθηκός,2
δύω,2
Λέγειας,2
ὑπόσχεσις,2
μεταβολής,2
πτῶμα,2
μονονός,2
βοῦς,2
ἀδυνατός,2
σωτήρ,2
ἀνεγερθής,2
γλῶττα,2
φωνητήριον,2
φθόγγος,2
θέα,2
ὁμολογία,2
παντοῖος,2
ἄδεικτος,2
σελήνη,2
εὐθεύς,2
„οὐ,2
Ἀβραάμος,2
θέλος,2
μεταθέσης,2
ἀσεβός,2
ὑπερβάλλουσα,2
στοιχεῖος,2
ἀπνεύς,2
φρενοβλαβεῖος,2
μακράν,2
πρόφασις,2
τελευτάω,2
σπουδή,2
γράμμα,2
ἄφων,2
φωνήεις,2
ζῷον,2
ἐκαλεσή,2
εἶθος,2
θέσος,2
μέρας,2
ὑπερβαλλής,2
εὐμαρεύς,2
μετονομασθής,2
ἀλλήλων,2
σαφής,2
μετεωρολογικός,2
φορά,2
ἐτήσιος,2
ὥρα,2
πρόσειμι,2
ἄστερος,2
κινήσιος,2
εὐφυός,2
ὁλόκληρος,2
γεννός,2
ἀλλαγής,2
προσαγορεύς,2
περίοδος,2
αἰθήρ,2
πάλαι,2
κύκλος,2
βελτιός,2
ἐρουμείς,2
μετονομάζος,2
ἄρχους,2
ὕστερος,2
ἐλάσσων,2
ἁμαρτός,2
τυπώσιος,2
οὐκέτι,2
σφραγίς,2
Ἀλλός,2
γυμνάσματον,2
ἀντίπαλος,2
ἀγών,2
αἴρω,2
στέφανος,2
μηκέτι,2
αὖθις,2
διδακτικός,2
διδασκαλία,2
ἄληστος,2
περιεχόμενος,2
συντόνως,2
καμός,2
σύντονος,2
ἔλαιον,2
διδαχθής,2
ὑποβολή,2
ἀρχαῖος,2
ἵστυ,2
παγίος,2
ἄγγελος,2
ἀρρεπός,2
Ἰάκοψ,2
βελτίων,2
φιλοθεάμων,2
συνίσταμαι,2
ἄρτιον,2
Ψονθομφανής,2
πρόσθεμα,2
ἀμήχανος,2
εὐθύβολος,2
προστασία,2
θεάσωμος,2
τυχηρός,2
τίθετος,2
Βενιαμία,2
ὀδύνη,2
λαμπρός,2
ἀγελαῖος,2
ἅρμα,2
ὄχλος,2
εὐθυβόλος,2
ἅρμος,2
κενός,2
κακοδαιμονός,2
βασκανία,2
σπορά,2
Τίς,2
Ῥουβή,2
ἐφαρμόζους,2
μιμνήσκω,2
εὐφυή,2
ὅρασις,2
πανταχοῦ,2
κρείττος,2
ἄκρα,2
τέλος,2
τοτέ,2
Ἰοθόρος,2
τιθέμενος,2
δοκησίσοφος,2
τυφλός,2
ἀναζητής,2
θαυμάς,2
ἀγελάρχης,2
ἐπιστασία,2
ποιμασίον,2
Μαδιάς,2
ἀπόκρισις,2
μυρίος,2
Βεελφεγώρ,2
ὑποδοχή,2
δυνηθήνης,2
παθύς,2
ζῆλος,2
κατεσχημής,2
λαβός,2
ὀξύς,2
ῥώμη,2
θυγάτηρ,2
ἄλογος,2
γονή,2
πρόβατον,2
ὄσφρησις,2
ἁρμόττοντα,2
χρώμενος,2
ἠρεμές,2
συγγένεια,2
νόμιμος,2
μοῖρα,2
ἄξιω,2
ἀθρόος,2
πειθαρχός,2
ᾆσμα,2
πυνθάνομαι,2
Αἰγύπτιος,2
Ἑβραῖος,2
ποτέ,2
ῥᾴδιος,2
ἅπαξ,2
φάγος,2
θεοφόρητος,2
Ὠσηείς,2
Ἰησός,2
ἑός,2
ἔξειος,2
ἀίδιος,2
δράω,2
ἀτελός,2
λεχθεντός,2
Χάλεψ,2
ἑρμηνεύθης,2
μετανοία,2
καθάρσιος,2
ἐντευξόμενος,2
προφητεῖα,2
ἥκιστος,2
ἀδικόεις,2
μετριός,2
ἕπομαι,2
γένεσις,2
„δώσω,2
Λείας,2
μήτρα,2
ἔγκυμος,2
σπέρμα,2
τότε,2
ἀσεβή,2
ἔσπειρα,2
τεχθή,2
ἀκούσμα,2
διαπυρος,2
νομίζω,2
ἀποφαῖνος,2
διάστημα,2
τρίτος,2
βλέπω,2
ἕβδομα,2
Τοιοῦτος,2
λέγετος,2
ἐξετάζεσθα,2
γεωμετρικός,2
ἀμύθητος,2
ἀμελός,2
ὀθνεῖος,2
κυβερνήτης,2
σκάφος,2
πολιτικός,2
κοινωνικός,2
εἰρήνη,2
ἡμίν,2
φυγή,2
ἠκριβωκός,2
ἰσότης,2
ἀνόσιος,2
ἐπίλυπος,2
γέλας,2
καταλαμβάνης,2
διά,2
ἀμυνός,2
ἀντιτάσσω,2
μάλα,2
ἔθος,2
ἥκων,2
λύπος,2
οἰόμεθος,2
πιστεύς,2
22),2
συμφέρω,2
προσδοκός,2
ἀνήνυτος,2
γεννητικός,2
ἵμερος,2
τῇα,2
παρέργος,2
ἐνδοιάσης,2
πεπιστευκός,2
γλώσσα,2
πτερός,2
νόημα,2
θάλας,2
φθάνος,2
σκιά,2
ἀπιστία,2
διαφέρω,2
ἀδικίος,2
πλειόνων,2
παραπλήσιον,2
πάσχουσα,2
διαφθείρης,2
ἀνατολή,2
διαστημός,2
δεκάτη,2
διακρίνετα,2
τομός,2
παγκάλως,2
αἰσχίστος,2
συχές,2
ἄνοια,2
"""ἐλάλησε",2
ταπεινός,2
Δένας,2
ὅσιος,2
βουλεύω,2
θία,2
ἐρρωμένος,2
ἀπόρρητος,2
αἰδώς,2
„οὗτος,2
Ἰσμαήλ,2
βλάβη,2
πεπαίδευτος,2
ἄντικρυς,2
πανηγεμών,2
μηνύς,2
Ἀάρας,2
ἐξάγω,2
δείκνυμι,2
σοφιστός,2
βάσανος,2
ἀκούσματος,2
μήτε,2
ἐκφωνής,2
εὐδαιμονία,2
πλεῖστος,2
ῥῆδιον,2
ἐπίνοια,2
εὐχάριστος,2
ἀφανής,2
δοκόω,2
ἀνθρώπινα,2
ἀξιόω,2
πάτηρ,2
πάντῃ,2
ἀνάλογος,2
νεοσσός,2
ὁλοκαύτωμος,2
ζεῦγος,2
σεμίδαλις,2
δράκα,2
μνημόσυνον,2
κτῆνος,2
καρδία,2
εὐβουλία,2
εὐπραξία,2
κουφότης,2
ταχύς,2
καθάρσης,2
βαρύς,2
ἀκούσιος,2
ὑπαίτιος,2
καθαίρεσθα,2
ναί,2
τέξετος,2
ἐπινεύς,2
κλήσεος,2
„τὴν,2
„ἐν,2
ἐπιδεικνύμης,2
„Ἐγένετο,1
ἑκατοντάς,1
γείτων,1
ἐπιλάμπω,1
Λευτικός,1
φυλεύς,1
διδόμενος,1
περιεχός,1
δεκά,1
ἑκατοντός,1
σπεύδω,1
ἀκρότητος,1
εὐμοιρία,1
προσβολή,1
συγκρίνω,1
φθορά,1
ἀνάμεστον,1
ἀσύγκριτος,1
δέχομενος,1
θεωρός,1
καταλάμβανος,1
ἔς,1
ὁρώμενος,1
νόουμες,1
ἐπιστήμης,1
διδασκόμεθα,1
ἄκλειστος,1
προσβάλλω,1
θεωρήμας,1
ἐξέλαμψος,1
καθαρότατα,1
ὥσθω,1
ἐπιφαίνητα,1
ἄσκιος,1
περιφανής,1
ἀκτίνης,1
ἀνίσχειον,1
δυνήσομος,1
φαντασιώθης,1
ἀειδός,1
[καὶ,1
θεόπτης,1
γνόφος,1
εἰσελθή,1
αἰνίτομενος,1
τριπόθητος,1
τηλαυγός,1
ἀπογιγνώσκω,1
καταφεύγης,1
ζητόεμενος,1
„ἐμφάνισόν,1
σεαυτοῦ,1
γνωστός,1
ἀμοιρεύς,1
πρόθεσις,1
αὐταρκεστάτης,1
νομισθείσης,1
„ὄψει,1
ὀπίσω,1
ὀφθήσητος,1
κατάλη,1
καταλαμβάν,1
πεφυκότος,1
ἄγνωστος,1
ἀδηλότης,1
σοφιστής,1
ἀντιστατός,1
ἐπιφημισθήνης,1
φιλοπευστός,1
προφήτης,1
ἀποκριτέον,1
παντάπασις,1
ἀμοιρής,1
καταχράσθη,1
„τοῦτο,1
"μου""",1
„ὄνομα,1
αἰώνιος,1
μνημόσυνον“,1
πέρα,1
νοήσης,1
„γενεαῖς,1
ἐλθός,1
προσέρχομει,1
κοσμῶντης,1
θεσπίσθης,1
δηδηλώς,1
„ὤφθην“,1
„πρὸς,1
ὑπερβατής,1
μετατεθής,1
„ὄνομά,1
ὑπηρετός,1
πάλη,1
ἐπάλαισα,1
ἀόρα,1
ἐπίστα,1
ἀἀνάγγειλος,1
ἐρωτός,1
ἀπόχρη,1
ὠφελείσθης,1
εὐφημία,1
μήτης,1
διαπόρες,1
ῥής,1
ἀπερίνουτος,1
ὑπονοητέον,1
ἐπιλάμπων,1
ἐπιφαίνωμενος,1
ἀνθρώπειος,1
προφαινόμενα,1
ἐχαλδάς,1
μετεωρολεσχός,1
δραστήριος,1
περιέπων,1
μετανάστης,1
Χαλδαικός,1
ἡνιοχόμενος,1
κυβερνώμενος,1
γνωριζόμες,1
ὀψιμαθή,1
διατελέω,1
ἐφαντασιώθη,1
φανεύς,1
εὐεργετέω,1
δίδαξ,1
ὑποφήτης,1
ἀνθρώπινος,1
ἀξίωκος,1
γε,1
ἀσεβείος,1
ἱδρύσαμες,1
[κύριον,1
προσεῖπος,1
χρῆσθειτος,1
„τάδε,1
„ἐλάλησε,1
λάλασος,1
σέ,1
„ὅταν,1
ἐξέλθων,1
ἐκπετάς,1
παύω,1
χάλαζα,1
ὑετός,1
οἱνεός,1
γεώδης,1
σύστασις,1
σύ“,1
ἀγαλματοφούμειμος,1
θεράπων,1
δορυφορός,1
„ἐπίσταμαι,1
οὐδέπω,1
πεφόβησθε,1
εὐρύς,1
ἀνάψητα,1
καταπληγμέγμαν,1
ὠφελίμοτατος,1
αἴρατος,1
ὀλίγωρος,1
ἐκδέχετα,1
οἰκτρός,1
ἐπιδέδεικνα,1
ἐπανατείναμος,1
βελτιόμμενος,1
καθώς,1
αὔξανος,1
πλήθυνος,1
ἑτέρωθι,1
ὑμός,1
δεσπόζεσθα,1
στένος,1
ἐπικρεμάμανος,1
δεσποτικός,1
προκόπτοντα,1
εὐποίια,1
ἐφίκη,1
ἡγεμονεύς,1
μάλισθος,1
„αὕτη“,1
„ἡ,1
εὐλόγων,1
ὦ,1
παγκάλη,1
ἱεροπρεπός,1
ἀντίδοσις,1
ἀξιώθης,1
ἀντιδίδωμι,1
ἀνθρώπος,1
αὔχημα,1
ὠφέλημος,1
ἀξιόχρεως,1
γένησι,1
χειροπόιητος,1
ἔκφυγος,1
προσήκη,1
καταχρηστικάω,1
χραζός,1
ἐτεῖνος,1
συσταθής,1
ἐνία,1
εὐεργετικός,1
εὐεργέτης,1
βασιλεύμευμος,1
εὐεργέτουμαι,1
καλόεμενα,1
τεχνίτευς,1
δωρεός,1
ἀρχίτεκτος,1
διαφορά,1
διόπερ,1
„ποιήσωμεν,1
ἡμετέρασσος,1
τύπος,1
φαίνατος,1
δημιούργημος,1
κατασκευαζόμενος,1
συνάγη,1
θίασος,1
ἄφθονος,1
ἀφῄρατος,1
ὠλιγώρηκος,1
εὔεικος,1
σφριγός,1
ἀθλητής,1
ἐπιτοτειχίζω,1
ὠχρός,1
διερρυήκωτες,1
κατεσκελέτειος,1
ψυχικός,1
τόνος,1
προσκεκλήκοτες,1
ἀναλυθής,1
φθείρετος,1
γεώς,1
καταλύεις,1
προέλητος,1
εὑρισκόμενος,1
πλήν,1
„εὐηρέστησε,1
εὑρισκος,1
ποῦ,1
σκεψάμενος,1
πέλαγος,1
διαβαλών,1
νῆσος,1
ἤπειρος,1
βάρβαρος,1
τετελεσμένων,1
ἀνύπαρκτος,1
νομισθήνης,1
ἐνδεδεμένων,1
εὐδαιμονής,1
σκέψσω,1
ἀκολούθησσε,1
φήσωμος,1
φαύλος,1
διαλέληθος,1
συνέρχεσθα,1
„οὐχ,1
εὔρισκετος,1
ἀπόκρυπτομ,1
σύνοδος,1
ἀποδίδρασκος,1
μεταταθήν,1
μεταναστήνης,1
μετοικία,1
στείλασθα,1
ἔνθεον,1
μανία,1
μανείς,1
ἐξηγριώθης,1
τιθασός,1
ἀσκέτης,1
ὑπερορᾶτης,1
μάρτυς,1
κρίτη,1
ἔφορος,1
ἐπίσκοπος,1
τιμάω,1
πένης,1
ἐλεός,1
εὐεργετός,1
πατρίς,1
ὑπερασπίζων,1
κοινός,1
βλεπύς,1
ἐξαίρετος,1
ἀποδέχετα,1
τοιγάρτος,1
ἀποδηλώσις,1
εὐαρέστης,1
πραγματικός,1
διαφορός,1
„θεῷ,1
περίεχον,1
παραινή,1
ποίησις,1
ἀποδέξετα,1
ἐντεῦθεν,1
ὁρμηθής,1
ὅριος,1
συνύφαινος,1
ἄμφω,1
κάλυμμα,1
διακρίνητος,1
νομοφυλακίδα,1
κιβωτός,1
ἔνδοθεν,1
ἐχρύσων,1
ἀνέδωκος,1
στολή,1
λινή,1
ἔνδον,1
ποικίλη,1
ποδηρός,1
Lev,1
ἁγνευόοισα,1
καθαρεύς,1
εὐστόχως,1
παλαιστής,1
νικηφόρος,1
ἀναδείς,1
κήρυγμα,1
„ἴσχυσας,1
ἑκατέρα,1
εὐδοκιμής,1
προσήκω,1
μέλω,1
φιλόδωρος,1
ἑψόμεθος,1
ὑπερφυός,1
ὑπερορόντης,1
εἰπος,1
προσπιλέγος,1
γίνος,1
ἀκολούθιος,1
ἐγχείρω,1
ἁμαρτημάς,1
ἀπέχων,1
μέμψης,1
πρεσβυτικός,1
„τίς,1
ἴωψ,1
„καθαρὸς,1
ῥύπος,1
(Iob,1
ἄπειρος,1
ἐκνίψασθα,1
ἀπόλουσα,1
ἔνειμι,1
ἀπολείπος,1
κήρ,1
λωφή,1
ἀναιρέω,1
πεφύρμενος,1
στέργω,1
ἀνατροπής,1
ἐντελή,1
ἄδυν,1
εὔλογος,1
„γίνου,1
πλεονέκτημα,1
ὑπολαβών,1
ἀναμάρτητος,1
αρήμενος,1
διαθήξ,1
ἀπολείψεια,1
ἁρμόζοντα,1
„θήσω,1
διάθεκα,1
γράφος,1
ὀρέγων,1
λαμβάνων,1
ἀναγέγραφα,1
συντάξ,1
παλινῳδείς,1
ὑπερβαίνω,1
ἀπαρτή,1
συμφυός,1
πραγματεία,1
„ἔπεσεν,1
θεία,1
οὐδενεία,1
ἑστώς,1
ἔνδειξις,1
ὑπολήψης,1
κινέων,1
σύμπα,1
στάσις,1
σκελόν,1
ἀνθρωπόμορφος,1
ἐμφαίνουσα,1
ἱδρυμένος,1
ἄλλοτε,1
ἀλλοία,1
ὑποσκελίζομερος,1
δυστυχής,1
ὄλισθος,1
ἄκων,1
εὐάγωγος,1
κεκραγώς,1
αἴσθησις,1
αἰσθάνεσθα,1
προμηθεῖος,1
ὑποκειμένος,1
ἀντίλη,1
ἀδυνάτης,1
διανοίκη,1
ἄρθρων,1
κατεσκευα,1
ἁρμόσαμος,1
πλήξης,1
καταλήψις,1
ἀφῃρημένος,1
ἐγείρ,1
ζῳοπλάστης,1
ἱδρύσαιτος,1
ἐνομματώς,1
ὀξυδερκίς,1
κόρη,1
ἄγαγος,1
Ἀγαμένος,1
ἀποδιδράσκων,1
ὡμολος,1
μετ’,1
ἐνδέχομαι,1
ἐνηχή,1
μετάδιδον,1
„κἀγώ,1
ὑποβάλλοι,1
διαθήκης,1
πάμπολλα,1
ἀπονέμων,1
ἄνωτας,1
δειξός,1
ἐν-εἰμί,1
δειχθήνης,1
„κἀγὼ“,1
ἐπιλέγει,1
προτείνης,1
ὕδωρ,1
ἀποφήνη,1
λαμβανός,1
κληθήσετα,1
ἀβρία,1
φιλαπέχθημος,1
μῶμος,1
ἀμῶμος,1
προσάπτης,1
ἀκήρυκτος,1
πολέμους,1
εὐπρεπή,1
διασῴζειος,1
κρύπτεσθος,1
φιλούσης,1
ἀκριβοῦς,1
ἐρεύνη,1
φαυλίσας,1
διαβολή,1
πρόφερος,1
πρόης,1
χλευάζων,1
κατακερτομός,1
ἄθεος,1
τολμάω,1
ὀρέγεις,1
ἄλφος,1
[στοιχείῳ,1
περιττεύος,1
