lemma,count
θεός,204
φύσις,190
μόνος,190
ψυχή,167
ἕτερος,156
νόμος,146
ἄνθρωπος,143
ἔχω,140
γίγνομαι,136
σῶμα,129
μέγας,121
ἐπός,111
λόγος,103
ἕκαστος,103
φημί,103
πολύς,100
ἡμέρα,100
βίος,100
ἀνήρ,95
ἐκεῖνος,94
πρῶτος,92
καθός,88
ἀγαθός,86
ἱερεύς,84
γυνή,81
τρόπος,79
ἱερός,75
πόλις,73
πατήρ,73
λαμβάνω,73
κατός,72
δύναμις,71
καθά,70
χρόνος,68
ἕνεκα,68
καλός,65
πρότερος,65
κόσμος,64
δεῖ,64
γένος,63
ἀρχή,63
δοκέω,60
λέγω,60
ἀρετή,60
ἄξιος,60
κακός,60
ἔθνος,59
ἀεί,59
καιρός,59
ἀναγκαῖος,58
μέρος,54
ὅλος,54
δίκαιος,54
θυσία,53
ἴδιος,52
ἔοικα,51
καρπός,51
μᾶλλον,50
γονεύς,50
οὐρανός,49
πάλιν,48
τάξις,47
δύο,47
ἄριστος,47
ἀλήθεια,47
τιμή,46
ποιέω,46
ἱερόν,46
κοινός,46
ἥλιος,45
εἶπον,45
ἄγω,45
ἐπιθυμία,43
κελεύω,43
πάθος,42
ἔργον,41
παῖς,41
χείρ,41
καθαρός,41
χάρις,40
αἴτιος,40
θάνατος,40
δύναμαι,39
συγγενής,39
τροφή,39
δράω,39
αἰτία,38
ζωῦς,38
ἴσος,38
σελήνη,37
εὐθύς,36
δεσπότης,36
ἅμα,36
ὄνομα,36
μυρίος,35
νόος,35
θεῖος,35
ἀριθμός,35
ἐχθρός,35
εὐσέβεια,34
μάλιστα,33
ἄρχω,33
ἑκάτερος,33
ζάω,32
γνώμη,31
σύμπας,31
ἀληθής,31
βούλομαι,31
πλείων,31
ὀφθαλμός,31
ἐάω,31
αἷμα,31
ἀπαρχή,31
δεύτερος,30
δίκη,30
βωμός,30
τιμωρία,30
χρή,30
ἑορτή,30
ἄνως,29
καλέω,29
οἰκία,29
ἄλογος,29
ἀλλότριος,29
τρίτος,28
σύμβολος,28
δίδωμι,28
πῦρ,28
μηδός,28
πράγμα,28
ὅσπερ,27
ἡδονή,27
ἀφός,27
οἶδα,27
υἱός,27
ἄχρι,27
διττός,27
μέλλω,27
τρεῖς,27
μήτηρ,27
πρᾶγμα,26
νομίζω,26
αἰσθήσης,26
συμβαίνω,26
ἰδύς,26
διό,26
γάμος,26
ἀδελφός,26
πολλάκις,26
ὀλίγος,26
ὠφέλεια,26
δικαιοσύνη,26
γενέσις,25
ὁδός,25
ἀμείνων,25
τόπος,25
εὐχαριστία,25
χρῆσις,25
πάσχω,25
ἄδικος,25
τιμάω,25
γένης,24
ἀήρ,24
ἐτήσιος,24
πάρειμι,24
κύριος,24
πολιτεία,24
χράω,24
ὁμοῦ,24
ἐνιαυτός,24
ἄρχων,24
τέλειος,24
ὅρκος,24
ὑύς,23
λογισμός,23
ἀνάγκη,23
σύνολος,23
ἅτε,23
χράομαι,23
εὐχή,23
πρᾶξις,23
κοινωνία,23
συγγένεια,23
ἡγεμών,22
ἑκούσιος,22
σφόδρα,22
οἰκεῖος,22
μικρός,22
πίστις,22
παρθένος,22
παρέχω,22
ἔθος,21
οἶμαι,21
βασιλεύς,21
μερός,21
φίλος,21
ἐλπίς,21
ἔτος,21
ὕδωρ,21
ἀδίκημα,21
μέχρι,21
τέλος,21
γαστήρ,21
ἀρετός,21
ἕβδομος,21
δόξα,20
ὥρα,20
τελειός,20
εἰκότως,20
ἄνευ,20
Μουσός,20
εὔνοια,20
θέμις,20
χρηστός,20
ἐλεύθερος,20
δικαστής,20
χώρα,20
κακία,20
χαλεπός,19
νόσος,19
φθορά,19
εἶτα,19
πλῆθος,19
δέω,19
κύκλος,19
τοὐναντίος,19
λαγχάνω,19
πηγή,19
δοῦλος,19
ἔξω,19
τύχη,19
δέκα,18
φέρω,18
ἔνοχος,18
ἀνθρώπινος,18
μέρας,18
ἀνυπαίτιος,18
ὁμοῖος,18
κτῆσις,18
πόλεμος,18
πνεῦμα,17
φύω,17
ὁμιλία,17
νομοθέτης,17
διανοία,17
εἶδον,17
φυτός,17
ἐπιμέλεια,17
πλοῦτος,17
προσήκω,17
ὄψις,17
ὁσιότης,17
ἀξιός,17
δόγμα,17
δωρεά,17
ὁμοιότροπος,17
σκότος,17
βραχύς,17
παντελής,17
τέκνον,17
μέσος,17
δέος,17
κλῆρος,17
φόβος,17
πούς,17
ἑορτός,17
χρεία,17
ἀμφότερος,17
ἀναιρέω,17
ὅθεν,16
ἡμέτερος,16
νέος,16
ζώς,16
πόνος,16
σκοπέω,16
σοφία,16
ὑπερβολή,16
ἑξῆς,16
χρῆμα,16
νόμιμος,16
ὕστερος,16
τροφός,16
κτῆμα,16
τίθημι,16
ἑπτά,16
σωτήριος,16
ἀκοή,15
διάνοια,15
ἐπιστήμη,15
ἴσως,15
θέα,15
ὄφειλος,15
τυγχάνω,15
εἶδος,15
θυσιός,15
ἀμύθητος,15
ἁρμόνιος,15
κεφαλή,15
ἰδιώτης,15
τελευτάω,15
ἀκούσιος,15
ἑορτεύς,15
ἰσότης,15
τέχνη,15
παλαιός,14
ἄμφω,14
νύκτωρ,14
μεθός,14
ποιητής,14
παράπαν,14
ῥᾴδιος,14
ζωή,14
πάντως,14
ὅμως,14
φάος,14
ἀξιόω,14
συμβαίνης,14
δικαστήριον,14
δόκιμος,14
φροντίς,14
Περί,14
προστέτακτος,14
σωτηρία,14
λέχθος,14
ἀνθός,14
