lemma,count
πᾶς,91
ψυχή,63
θεός,47
σῶμα,42
μόνος,39
φύσις,38
μέγας,36
γίγνομαι,31
ἀρετή,30
λέγω,30
λόγος,29
πατήρ,29
ἄνθρωπος,26
φημί,25
πολύς,24
ἕτερος,23
ἕκαστος,23
ἔχω,23
μήτηρ,23
οἶνος,22
βίος,22
δοκέω,20
εἶδον,19
δύναμις,19
ἐπός,18
ὥσπερ,17
τρόπος,17
νόος,17
ἐκεῖνος,16
πόλις,16
νόμος,16
ἅπας,16
εἶπον,15
φωνή,15
καλός,15
παντελής,14
ἀεί,14
πρότερος,14
ἀνήρ,14
λαμβάνω,14
ἀγαθός,14
δύναμαι,14
ἄκρα,13
αἴτιος,13
παίδεια,13
ἀληθής,13
μᾶλλον,13
ἐναντίος,12
μυρίος,12
ἐπιστήμη,12
κατός,12
γονεύς,12
κἀν,12
ὅλος,12
ἀλήθεια,12
πόλεμος,12
ἰσχύς,12
σοφός,11
Μουσός,11
ἀδελφός,11
κύριος,11
καθός,11
ἡμέρα,11
ὀρθός,11
δόξα,11
ὅταν,11
σοφία,11
ἵνα,11
ἔμπαλιν,10
κενός,10
ἴδιος,10
φίλος,10
μέθος,9
πράγμα,9
ὁπότε,9
πρῶτος,9
δεῖ,9
υἱός,9
δίκαιος,9
οἶδα,9
ὄνομα,9
τιμή,9
σχεδόν,9
γυνή,9
θνητός,9
αὖ,9
μηδέποτος,8
ὁμοῦ,8
ἀφός,8
γένης,8
ποιέω,8
πάλιν,8
θεῖος,8
βασιλεύς,8
εἰκότως,8
εὐθύς,8
κόσμος,8
χάρις,8
ἀμφότερος,8
ἰδύς,8
καλέω,8
καθαρός,8
πάθος,8
φαντασία,8
χρή,8
ἀκοή,8
μικρός,8
ἀκούω,8
σκηνή,8
μάλιστα,7
κατασκευή,7
νομίζω,7
ἐπιθυμία,7
χράω,7
πατῶς,7
ἡδονή,7
ἐναντίον,7
τοίνυν,7
ἐχθρός,7
ἀπειθή,7
ἀναγκαῖος,7
συμφέρω,7
εὐσέβεια,7
λογισμός,7
χορός,7
ἔργον,7
παιδεία,7
αἰσθήσης,7
ἄγω,7
θέα,7
ἔθος,7
εἰρήνη,7
χείρ,7
οὐρανός,7
ὀφθαλμός,7
ὁράω,7
βαθύς,7
ἄμπελος,6
ἄρχω,6
ληρός,6
ἄγνοιος,6
ἐπειδάν,6
ἀνάγκη,6
ἀφροσύνη,6
νόσος,6
φθορά,6
ἴσως,6
φέρω,6
τιμάω,6
συμβολά,6
κακός,6
μεθός,6
μέθυς,6
ἕπομαι,6
διανοία,6
κοινός,6
νῦν,6
παῖς,6
εἶδος,6
ἡγεμών,6
πρεσβύς,6
ἡνίκα,6
γένος,6
ἀκούσιος,6
ποτός,6
βωμός,6
τέχνη,6
ἀήρ,6
παρεμβολή,6
ὕδωρ,6
ἄξιος,6
γνώμη,6
σκότος,6
ἐρῶ,5
φυτός,5
χράομαι,5
ἱερεύς,5
κακία,5
μέρος,5
ἀπαιδεύς,5
πρᾶξις,5
σωτηρία,5
πρόνοια,5
τάξις,5
ἔοικα,5
τόπος,5
ἔρχομαι,5
ἀρχή,5
ἄριστος,5
διάνοια,5
σφόδρα,5
δίκη,5
δημιουργός,5
αἰσθητός,5
βραχύς,5
μέσος,5
τίθημι,5
φύω,5
πρόσταξις,5
εὖ,5
οὐδαμός,5
πίστις,5
γενέσις,5
ἀψευδή,5
τελειός,5
ἀληθή,5
ἐλεύθερος,5
ἱερός,5
αἰώνιος,5
ἁπλῶς,5
νόμιμος,5
ἀγένητος,5
ἔνδον,5
ἰδιώτης,5
πολλάκις,5
τροπή,5
ἐξάρχος,5
ἄφθαρτος,5
δῶρον,5
πλείων,5
ὕπνος,5
ἱκανός,5
ἀρχιμάγειρος,5
εὐνοῦχος,5
