lemma,count
θεός,72
πᾶς,69
ψυχή,41
λέγω,27
μόνος,27
λόγος,23
γίγνομαι,22
ἅπας,21
φύσις,20
πολύς,19
ἀρετή,18
ἔχω,18
σῶμα,18
φημί,17
εἶπον,17
καλός,17
δύναμις,17
κτῆμα,17
ὄνομα,16
ἕκαστος,15
ἄνθρωπος,15
νόος,14
μᾶλλον,14
καθός,14
οὐρανός,13
ἕτερος,13
κόσμος,13
ἀγαθός,13
ἴδιος,13
θεῖος,12
οἶκος,12
ὅταν,12
γυνή,12
ἵνα,12
γενέσις,11
ἐκεῖνος,11
θνητός,11
αἶσθα,11
ἀρχή,10
ἐμός,10
μέγας,10
Μουσός,10
μηδείς,10
αἴτιος,10
οἶδα,9
ἐπός,9
ἀνάγκη,9
μέσος,9
ὁράω,9
γένος,9
μέρος,9
Κάιος,9
κύριος,9
ἔργον,9
ποιέω,9
ὥσπερ,9
Χερουβίς,8
μέχρι,8
πατήρ,8
κατός,8
τρόπος,8
χάρις,8
ἄλογος,8
γενητός,8
ἀλλήλων,8
αἴτιον,8
αἰσθήσης,8
ἀνήρ,8
παρθένος,8
πρότερος,7
πράγμα,7
φέρω,7
βίος,7
δύναμαι,7
πρό,7
σοφός,7
υἱός,7
τοίνυν,7
λαμβάνω,7
κακός,7
χράω,7
τίκτω,7
ποῦ,7
φυγή,6
νόσος,6
δεινός,6
αἰτία,6
πάθος,6
ἄνευ,6
ἐπιστήμη,6
ἐρῶ,6
ἐναντίον,6
δεῖ,6
γνώμη,6
εἶδον,6
μέλλω,6
σύμπας,6
ὄντως,6
εὐθύς,6
παράπαν,6
χρῆσις,6
δοκέω,6
ὄργανος,6
ὅλος,6
ὑπός,6
δημιουργός,6
φλογίνης,5
νῦν,5
τυγχάνω,5
κακία,5
ἀφός,5
ἐγκύκλιος,5
καλέω,5
ἄφθαρτος,5
ἄκρος,5
εὐδαιμονία,5
παῖς,5
δόγμα,5
δόξα,5
ῥομφαί,5
ἡδονή,5
δυνάμενος,5
οἰκεῖος,5
φορός,5
πόλις,5
ἅμα,5
ἡμέρα,5
πρῶτος,5
βασιλεύς,5
χρή,5
ὕδωρ,5
τελετός,5
πλήν,5
ἅτε,5
ἀλήθεια,5
ἐκτός,5
δεσπότης,5
σεαυτοῦ,5
πάσχω,5
λίθος,5
ἡγεμών,5
ὁργανός,5
ῥομφαία,4
κυρίος,4
αὖθις,4
ἀμείνων,4
μετάρσιος,4
ἀήρ,4
πάλιν,4
ἀβραά,4
ἴσος,4
μάλιστα,4
ἀληθής,4
ἀρετός,4
σοφία,4
φλογίνη,4
ἐχθρός,4
διανοῖος,4
πνεῦμα,4
οἰκία,4
πολλάκις,4
δεόντως,4
ὑγιός,4
κενός,4
ἱκάν,4
ἄτρεπτος,4
εἰσάγω,4
ἀκούσιος,4
χρόνος,4
ἥλιος,4
ἀληθή,4
τάξις,4
νομίσης,4
βεβαῖος,4
ἀκούω,4
ἄμφω,4
ἄρχων,4
εὐδαίμων,4
τέχνιτος,4
ἀεί,4
ἐπιθυμία,4
φάσκω,4
φωνή,4
ἐπιστήμης,4
θέμις,4
κάματος,4
εὑρίσκω,4
ἱερόν,4
χρυσός,4
οὐσία,4
χρησμός,4
ἄσωμα,4
ἀναιρέω,4
γένης,4
κτῆσις,4
φύω,4
παρέχω,4
πρᾶξις,4
κράτος,4
μηδός,4
χαλεπός,4
κτάνη,4
νομίζω,4
δέω,4
ἑορτός,4
πάροικος,4
ἀδάμ,3
παράδεισον,3
στρεφόμενος,3
(ib,3
ἀίδιος,3
πατρίς,3
αἰών,3
ἄκρα,3
συνεχής,3
ἄγαρ,3
παντελές,3
φιλοσοφία,3
φυσιολογία,3
εἶδος,3
σύμβολος,3
γενικός,3
χωρίον,3
ἑρμηνεύς,3
τελειός,3
ἀλλότριος,3
κατασκευή,3
ὀρθός,3
προπαιδεύματος,3
ἀντικρύ,3
ἴσχω,3
ἐπίκρισις,3
πρόσωπος,3
σάλος,3
ναῦς,3
ἐκείθος,3
βούλομαι,3
καθήκον,3
οἷος,3
προλαβός,3
παρός,3
φανερός,3
ἵστημι,3
οἰκείος,3
διάνοια,3
εἰ,3
πτηνός,3
ἐναντίος,3
ἑπτά,3
πλανήτων,3
κινήσιος,3
φαίνω,3
συμβέβαξ,3
δηλόω,3
ἄρχω,3
σύνοδος,3
οὐδέποτε,3
Ἀβραός,3
ἡνίκα,3
μάχαιρα,3
γλιχόμενος,3
πόλεμος,3
ἄφρων,3
φθορά,3
δυνατός,3
ὀργάνος,3
πρᾶγμα,3
σός,3
αἰτίος,3
ἐπιμονή,3
κύων,3
ἄξιος,3
εὐσέβεια,3
εὐαγή,3
ἀγένητος,3
