lemma,count
πᾶς,63
θεός,59
φύσις,39
ἄνθρωπος,36
μόνος,36
νόμος,30
ἀλλόος,28
ψυχή,28
ἕτερος,24
ἕκαστος,22
λόγος,21
κόσμος,20
δοκέω,18
σῶμα,18
γίγνομαι,18
ἔχω,18
λέγω,18
δύο,18
μέγας,18
ἐπός,17
ἡμέρα,17
πρῶτος,16
οἶδα,16
γονεύς,16
ἀεί,16
τιμή,15
καλός,15
ἑαυτοῦ,15
μηδείς,15
βίος,14
πόλις,14
πολύς,14
ἐκεῖνος,14
ἀγαθός,14
τρεῖς,14
ὅλος,14
πρᾶγμα,13
τρόπος,12
ἀρχή,12
ὅταν,12
λαμβάνω,12
πατήρ,11
ἀναγκαῖος,11
οὐρανός,11
δεῖ,10
ὄνομα,10
ἅπας,10
χρόνος,10
φημί,10
ἀριθμός,10
καθός,10
πῦρ,10
ἐπιθυμία,10
ἱερός,9
πρότερος,9
θεῖος,9
ἀδίκημα,9
ἔργον,9
δεύτερος,9
μέλλω,9
τέσσαρες,9
ἴσος,9
τάξις,9
ἀνήρ,8
ἀλήθεια,8
παρύ,8
εὐθύς,8
πάθος,8
τρίτος,8
ἀήρ,8
εἶπον,8
δέκα,8
δύναμαι,8
δύναμις,8
ἔοικα,8
παῖς,8
ἔθνος,7
ἔθος,7
κακός,7
μέρος,7
κοινός,7
ἴδιος,7
ἄριστος,7
ἀξίων,7
λόγιον,7
ζάω,7
ἄξιος,7
μέντοι,7
γυνή,7
φωνή,7
τέλος,7
πρέσβυς,7
ἀκούω,7
ὀφθαλμός,7
ὅρκος,7
ἰδύς,6
αἴτιος,6
χράω,6
δίκαιος,6
δέω,6
πηγή,6
δεκάς,6
ἑπτά,6
ἀφός,6
μᾶλλον,6
βασιλεύς,6
τοιοῦτος,6
εὐσέβεια,6
σφόδρα,6
κοινωνία,6
ἡγεμών,6
ἐμφανή,5
ἄνως,5
ξόαν,5
ἄψυχος,5
ἀληθής,5
μικρός,5
ὅλα,5
εἰκότως,5
διανόιος,5
σωτήριος,5
καρπός,5
ὕδωρ,5
πάλιν,5
κατός,5
ἐρῶ,5
πλείων,5
ὅρος,5
μονάς,5
ποιέω,5
χάρις,5
πλεῖστος,5
ἀνάγκη,5
θνητός,5
μερός,5
σύμπας,5
γένος,5
ἥλιος,5
παράγγελμα,5
δράω,5
δόξα,5
ὥσπερ,5
ἐξαίρω,5
θηρίος,5
δεύτερα,5
χρή,5
μοιχός,5
ἑξῆς,4
ἕνεκα,4
διάνοια,4
ζητός,4
ἐρῆμος,4
βαθύς,4
ἀλλήλων,4
πλῆθος,4
ὑπερβολή,4
πόλεμος,4
θάλασσα,4
ὁράω,4
ἱερόν,4
ἀφίδρυμος,4
μήτηρ,4
ὄντως,4
αἰτία,4
χρησμός,4
συμβαίνω,4
δίδωμι,4
θεσπίζω,4
ὑπέρεχυς,4
σύνολος,4
ὅμοιος,4
παράδειγμα,4
ὑπός,4
στόμα,4
ζῷον,4
μήκιστος,4
ὀλίγος,4
ἀκοή,4
ὦτος,4
ὑπήκοος,4
κοινῇ,4
ἀγένητος,4
ποιητής,4
συγγένεια,4
ἐναντίος,4
κύκλος,4
γιγνώσκω,4
χρυσός,4
πεντάς,4
