,lemma,count
138,God,100
75,say,86
93,But,78
49,man,74
153,soul,63
26,I,59
108,life,59
181,also,55
261,power,48
393,good,46
15,said,43
128,virtue,42
281,nature,41
291,mean,39
79,therefore,35
241,without,34
10,fountain,33
70,Moses,33
40,shall,32
248,mind,32
73,person,31
137,word,30
90,men,30
89,reason,30
21,thou,29
312,place,29
120,may,28
81,cause,28
334,even,26
531,part,25
121,find,24
388,wisdom,24
757,evil,23
174,time,23
395,another,22
407,body,22
42,name,22
118,city,22
148,The,22
317,upon,21
244,others,21
910,alone,21
7,Lord,21
50,every,21
318,divine,20
123,sacred,20
331,able,20
277,great,20
65,order,20
380,away,20
494,external,20
8,found,19
418,see,19
106,father,19
124,scripture,19
819,given,19
193,must,19
74,flee,19
30,thy,18
946,made,18
101,done,18
421,manner,18
1059,death,18
188,Therefore,18
131,brother,18
229,kind,17
447,number,17
33,hand,17
38,forth,16
1579,sense,16
22,come,16
189,account,16
550,high,16
16,unto,16
5,face,16
35,child,15
321,never,15
232,first,15
1111,earth,15
390,disposition,15
343,instruction,15
575,like,15
848,This,14
1164,heaven,14
738,living,14
1015,since,14
382,wicked,14
366,glory,14
302,beginning,13
207,make,13
1125,priest,13
186,proper,13
1097,refuge,13
713,still,13
1057,die,13
272,well,13
41,call,13
664,give,13
63,proceed,13
85,woman,13
405,action,13
443,thee,13
6,angel,12
858,mortal,12
701,object,12
908,race,12
202,What,12
196,set,12
1191,holy,12
115,live,12
512,day,12
47,He,12
144,return,12
301,perfect,12
51,’,12
444,worthy,12
483,much,12
287,opinion,12
1223,error,12
255,among,12
242,universe,12
351,free,11
1177,speaking,11
410,according,11
170,inasmuch,11
160,natural,11
495,sens,11
325,respect,11
581,excellent,11
1046,law,11
194,head,11
1412,third,11
290,created,11
276,received,11
607,need,11
969,wise,11
145,house,11
686,desire,11
130,Laban,11
69,Now,11
13,way,11
485,whole,10
246,better,10
171,already,10
240,matter,10
1133,thus,10
39,son,10
161,would,10
234,necessary,10
852,expression,10
610,always,10
230,learning,10
256,existing,10
154,love,10
676,ever,10
1321,saying,10
311,take,10
1009,namely,10
1170,distance,10
56,spoken,10
1243,subject,10
247,portion,9
87,husband,9
1010,indeed,9
11,water,9
199,purpose,9
397,passage,9
323,seeing,9
399,Let,9
116,country,9
1050,unintentional,9
68,fugitive,9
1293,tribe,9
102,anything,9
812,possible,9
1460,many,9
282,go,9
1270,though,9
881,service,9
424,knowledge,9
920,mother,9
704,behold,9
945,end,9
1081,dead,9
289,world,9
295,Creator,9
223,know,8
231,fact,8
748,within,8
225,ignorance,8
1227,let,8
797,become,8
53,Having,8
84,shame,8
1551,truly,8
1206,It,8
275,true,8
299,In,8
849,inclined,8
490,back,8
300,accordance,8
609,point,8
259,authority,8
1201,punishment,8
1080,taught,8
217,put,8
117,rather,8
836,human,8
28,mistress,8
195,question,8
966,receive,8
572,exceeding,8
918,wickedness,8
1316,offence,8
20,art,8
842,properly,8
205,hear,8
1018,second,8
83,fear,8
1257,real,8
150,yet,8
922,interpreted,8
538,making,8
368,consider,8
540,pleasure,7
1390,brought,7
263,company,7
1286,last,7
305,image,7
94,parent,7
1276,twelve,7
260,kingly,7
1047,homicide,7
879,best,7
76,concerning,7
545,act,7
215,neither,7
1274,appointed,7
634,harlot,7
365,wealth,7
1163,assigned,7
552,Do,7
442,sent,7
861,seek,7
941,symbol,7
1183,something,7
78,think,7
1024,creature,7
716,far,7
1238,right,7
582,work,7
210,destitute,7
328,flight,7
206,There,7
327,naturally,7
404,offering,7
336,connection,7
579,beautiful,7
126,Jacob,7
37,bring,7
416,called,7
80,three,7
1420,left,7
185,separated,7
528,attack,7
760,ye,7
314,age,7
133,show,7
630,ready,7
434,Very,6
615,accusation,6
1324,everlasting,6
435,participation,6
1237,rational,6
356,inheritance,6
429,whatever,6
1310,involuntary,6
383,deprived,6
2024,hearing,6
342,truth,6
1200,sin,6
88,hatred,6
854,hard,6
392,abundance,6
386,blessing,6
370,rich,6
1959,pledge,6
132,Esau,6
2209,cistern,6
222,learn,6
1593,difficult,6
503,Rebekkah,6
803,science,6
1032,We,6
201,tell,6
200,Syrian,6
580,appearance,6
1017,ancient,6
525,else,6
1007,Father,6
235,labour,6
4,fled,6
1694,discovery,6
984,care,6
176,full,6
135,flees,6
574,meet,6
136,proof,6
27,fleeing,6
1750,consideration,6
694,neighbour,6
938,doctrine,6
36,shalt,6
504,Behold,6
44,heard,6
1538,lawgiver,6
268,On,6
642,daughter,6
372,look,6
1138,sight,6
478,ear,6
2333,uncovered,6
876,prize,6
250,everything,6
453,road,6
1485,merciful,6
487,seems,6
245,belong,6
862,O,6
947,calculated,5
1248,two,5
1115,statement,5
1265,irrational,5
1116,following,5
2274,palm-trees,5
544,mentioned,5
954,whether,5
616,wish,5
72,mention,5
378,king,5
45,cry,5
1181,impossible,5
915,apart,5
491,might,5
996,side,5
389,kindred,5
64,regular,5
1054,treachery,5
497,permit,5
499,forward,5
850,examine,5
1048,intentional,5
1035,sow,5
510,dwell,5
511,certain,5
484,organ,5
1239,dominant,5
514,turned,5
613,praise,5
1086,old,5
1096,sought,5
1062,slain,5
887,arrived,5
1087,union,5
1315,spirit,5
1487,mercy,5
715,necessity,5
818,injunction,5
1349,Those,5
1684,judgment,5
1653,perfection,5
92,wife,5
662,long,5
127,practiser,5
719,speak,5
298,form,5
208,god,5
1416,fourth,5
1431,nearest,5
802,political,5
212,quality,5
1450,speech,5
213,specie,5
284,material,5
739,bait,5
1451,adapted,5
100,companion,5
752,removed,5
754,covering,5
274,fond,5
239,mark,5
104,known,5
271,colour,5
1524,reach,5
369,either,5
105,instance,5
1330,voluntary,5
258,legitimate,5
1281,Levi,5
149,uttered,5
159,modesty,5
672,contrary,5
834,contemplation,5
829,particular,5
688,mouth,5
1761,seeking,5
1282,Judah,5
1731,went,5
352,giving,5
330,addition,5
363,money,5
780,placed,4
1085,period,4
568,pursuit,4
953,invisible,4
107,led,4
740,lover,4
1805,answer,4
746,accuracy,4
644,sufficient,4
751,outward,4
1568,touch,4
1812,caught,4
1522,keep,4
779,Then,4
113,philosophical,4
236,attribute,4
1548,intellect,4
238,devoid,4
1787,search,4
677,drinking,4
687,open,4
1890,approach,4
43,Ishmael,4
911,chief,4
537,impetuosity,4
570,honour,4
957,success,4
1841,poured,4
2276,seventy,4
576,skilful,4
1720,eye,4
179,teach,4
711,beyond,4
183,confidence,4
1672,destroyed,4
705,adopt,4
577,workman,4
1726,understand,4
191,characteristic,4
1014,bear,4
1088,immortal,4
534,perseverance,4
1022,appears,4
2,Sarah,4
1025,male,4
1758,plain,4
1627,preserve,4
1617,nevertheless,4
732,really,4
696,thinking,4
1034,difference,4
1038,prudence,4
506,kill,4
1608,clothed,4
520,worth,4
841,unable,4
924,hold,4
1355,fire,4
1300,figure,4
347,reference,4
431,thoroughly,4
95,servant,4
57,becoming,4
1314,citizen,4
394,possession,4
1408,They,4
1197,propriety,4
425,blind,4
1199,fruit,4
1400,instead,4
1357,entire,4
1242,subjection,4
402,Egypt,4
2021,ten,4
59,preliminary,4
1317,proceeds,4
1207,suitable,4
414,profane,4
1208,character,4
142,ought,4
1322,Whosoever,4
1225,creation,4
2389,Caddes,4
1331,nothing,4
822,till,4
824,year,4
1179,strain,4
1424,seen,4
1299,filled,4
439,If,4
1263,speaks,4
77,Hagar,4
838,folly,4
1279,six,4
1488,towards,4
379,taken,4
882,purified,4
787,affair,4
1483,creative,4
462,course,4
71,often,4
1121,definition,4
1471,committed,4
863,present,4
1146,Why,4
602,skill,4
2187,peace,4
1162,region,4
48,rude,4
280,affection,4
449,command,4
1328,iniquity,4
1294,class,4
1909,circle,4
919,read,3
845,consequence,3
825,released,3
837,duty,3
690,shameless,3
927,event,3
904,conception,3
2430,goest,3
816,Thus,3
785,Perhaps,3
889,departed,3
888,vestibule,3
905,persuasion,3
883,appear,3
2302,seven,3
766,solitary,3
788,state,3
877,proposed,3
794,attention,3
865,strength,3
912,priesthood,3
2344,wall,3
2427,convicter,3
804,prepared,3
730,despise,3
726,business,3
890,quickly,3
914,dwells,3
2360,plan,3
813,escape,3
810,contest,3
1807,provide,3
933,height,3
1941,came,3
1879,Israel,3
1547,visible,3
