,lemma,count
495,powerful,6
339,matter,6
1197,bring,6
1555,whose,6
333,glory,6
1200,prayer,6
1403,calamity,6
661,divine,6
0,We,6
184,victory,6
200,case,6
189,grievous,6
1901,complete,6
1802,ago,6
1745,disease,6
198,easily,6
1794,cursed,6
21,beauty,6
43,together,6
124,gentle,6
49,created,6
135,coming,6
92,connected,5
1285,back,5
654,numerous,5
641,age,5
374,vice,5
1,find,5
662,thoroughly,5
211,contrary,5
208,arrangement,5
612,Father,5
1270,offspring,5
367,truly,5
688,towards,5
693,acquired,5
698,Again,5
447,secondly,5
703,incessant,5
356,obtain,5
1776,crop,5
1236,becoming,5
1543,naturally,5
101,former,5
392,alone,5
113,assigned,5
387,piety,5
1876,mother,5
1464,service,5
460,expression,5
439,covetousness,5
1458,confusion,5
437,anxious,5
478,fleeing,5
165,real,5
1431,These,5
491,behind,5
1873,barren,5
425,share,5
519,image,5
419,especial,5
1686,tranquillity,5
565,Then,5
2426,seven,5
578,second,5
2082,prosperity,5
1896,last,5
393,worthy,5
1155,high,5
604,pious,5
780,gift,5
449,home,5
332,sea,5
277,mankind,5
261,accustomed,5
15,third,5
262,study,5
852,receives,5
1109,meditation,5
816,safety,5
994,form,5
1129,extremity,5
1015,genuine,5
792,affection,5
936,unable,5
980,beyond,5
906,seeing,5
247,future,5
892,side,5
1619,strength,5
1050,seek,5
296,previously,5
5,prophet,5
953,upwards,5
1052,ought,5
47,making,5
1374,endure,4
1373,dying,4
2072,want,4
560,return,4
2085,fertile,4
1363,impiety,4
590,established,4
1014,recorded,4
900,nevertheless,4
909,sincere,4
1390,leaf,4
1024,meaning,4
131,warning,4
918,merely,4
1401,grief,4
1393,laid,4
986,host,4
451,reference,4
966,proceeding,4
4,delivered,4
455,interest,4
1700,road,4
947,knowledge,4
944,impression,4
469,superior,4
166,danger,4
1705,easy,4
142,give,4
10,portion,4
497,appearance,4
503,pursuit,4
1409,constantly,4
517,longer,4
1405,misery,4
593,obedience,4
530,avoid,4
920,unit,4
1747,follow,4
597,call,4
886,suddenly,4
735,opinion,4
82,ordinance,4
806,rest,4
1130,prudence,4
1131,drive,4
1134,temperance,4
714,led,4
74,proposed,4
2149,inhabitant,4
725,sense,4
733,perception,4
739,plain,4
687,instruction,4
1212,spoken,4
1204,united,4
1203,belong,4
791,beautiful,4
748,original,4
751,condition,4
2165,parent,4
1189,ignorance,4
776,next,4
1153,office,4
823,seen,4
1267,thought,4
1818,successful,4
652,small,4
1043,pure,4
1156,priest,4
608,grandson,4
1329,holiness,4
873,eye,4
1058,described,4
1059,greatest,4
635,entered,4
864,atmosphere,4
863,darkness,4
1083,spirit,4
1771,passage,4
658,possessed,4
843,exempt,4
91,air,4
1086,exceedingly,4
671,intellect,4
834,calculated,4
832,guided,4
1098,enjoyment,4
2214,oppressed,4
673,assistance,4
269,originally,4
615,rich,4
480,turning,4
336,affair,4
433,sudden,4
1934,due,4
1696,flee,4
176,favour,4
297,produced,4
305,learning,4
1579,begin,4
1630,ruler,4
1882,daughter,4
229,ancient,4
285,work,4
1976,looking,4
354,idea,4
360,accordance,4
391,blameable,4
202,fall,4
204,possible,4
1520,near,4
378,husbandman,4
1506,fulfil,4
1942,sake,4
327,favourable,4
445,twofold,4
440,injustice,4
1605,piece,4
275,producing,4
438,leave,4
442,go,4
718,going,3
730,ensure,3
1220,equal,3
728,tribunal,3
1224,founder,3
1230,vision,3
719,deep,3
997,excessive,3
2148,desolate,3
1218,tribe,3
1232,followed,3
352,admiration,3
8,separate,3
1774,rain,3
708,rejoicing,3
348,happiness,3
981,sun,3
67,generation,3
227,Greeks,3
1162,force,3
1171,neither,3
1551,heavenly,3
1178,looked,3
1179,inheritance,3
1782,grape,3
1182,likewise,3
55,record,3
1194,priesthood,3
755,point,3
64,set,3
939,exertion,3
1975,waste,3
749,leader,3
79,consists,3
1243,bound,3
359,existing,3
705,useful,3
1276,wing,3
1280,rush,3
207,suitable,3
660,contemplation,3
657,reach,3
655,circle,3
954,regulated,3
377,indifferent,3
93,rational,3
1288,endowed,3
2115,rendered,3
643,poured,3
1766,nearly,3
639,infancy,3
638,earliest,3
2407,noble,3
665,perceptible,3
669,incorporeal,3
699,meditator,3
670,appreciable,3
1553,properly,3
695,self-taught,3
694,spontaneous,3
1602,tamed,3
690,faith,3
2132,iron,3
1985,freedom,3
2131,brass,3
1263,taught,3
1526,design,3
87,interpreter,3
1525,speech,3
6,Moses,3
678,employing,3
1522,separately,3
779,acquires,3
1157,king,3
1010,reasoning,3
25,dignity,3
2310,salutary,3
2247,escape,3
889,governor,3
929,event,3
930,best,3
1042,contribute,3
1049,acting,3
1599,determined,3
1031,willing,3
27,taking,3
1581,weaker,3
868,indefinite,3
985,star,3
1063,torpor,3
861,desirable,3
1064,breadth,3
1594,unanimity,3
894,difficult,3
1916,door,3
1018,In,3
1800,store,3
915,least,3
914,far,3
1799,think,3
1613,bear,3
925,exist,3
283,born,3
292,subsequent,3
895,perceived,3
1019,company,3
19,throughout,3
1026,learnt,3
1944,model,3
927,mere,3
897,conjecture,3
896,understood,3
1071,immoderate,3
1077,expedient,3
1079,unlimited,3
797,contributing,3
809,pilot,3
1823,abundant,3
1127,act,3
322,gain,3
805,sound,3
382,There,3
1137,courage,3
795,wickedness,3
1080,impulse,3
44,immortal,3
1967,merciful,3
1559,gladly,3
1144,virgin,3
1149,besides,3
1150,four,3
233,borne,3
810,often,3
1118,whatever,3
1114,guide,3
984,fixed,3
847,painful,3
845,connection,3
31,ending,3
1627,constant,3
839,inasmuch,3
836,le,3
315,sown,3
830,altogether,3
2216,bitter,3
317,soil,3
1638,tail,3
319,important,3
1104,within,3
2344,affliction,3
1112,stern,3
1668,escaped,3
1249,anger,3
1854,production,3
2002,purified,3
484,friend,3
1847,large,3
587,providence,3
555,vigour,3
1874,woman,3
149,practise,3
1476,conduct,3
126,admonition,3
2016,something,3
2069,lightest,3
187,disgraceful,3
594,compared,3
435,love,3
1501,If,3
2421,trunk,3
1736,beneficence,3
473,appetite,3
548,recover,3
1735,terror,3
1335,somewhat,3
486,custom,3
1742,observe,3
1382,liable,3
410,Chaldaeans,3
407,entirely,3
1717,completely,3
408,obtained,3
563,habit,3
1366,fit,3
153,formed,3
1866,cattle,3
1354,plant,3
2056,limb,3
1424,incessantly,3
1682,irresistible,3
1350,blood,3
175,decision,3
1428,overwhelm,3
173,On,3
1429,supply,3
160,innate,3
403,What,3
161,weakness,3
581,provided,3
168,came,3
1341,omitted,3
468,really,3
1325,populous,3
2018,dry,3
270,simultaneously,3
457,changed,3
1322,supreme,3
1838,fail,3
1759,vain,3
1730,benefit,3
1321,contained,3
536,resembling,3
1318,scripture,3
415,language,3
1402,pain,3
1317,everything,3
1399,pas,3
1312,six,3
529,let,3
450,solitude,3
1398,die,3
1397,mark,3
459,enigmatical,3
1462,openly,3
139,choice,3
1999,foundation,3
1389,feel,3
2450,giving,3
1332,importance,3
1386,root,3
1404,feeling,3
180,conqueror,3
1855,corn,3
1383,conversant,3
467,show,3
1060,addition,2
2014,caused,2
1099,display,2
1069,typified,2
1066,figuratively,2
1087,education,2
1065,speaking,2
1101,invention,2
2054,allegorical,2
1790,successor,2
1088,learns,2
2235,affectionate,2
1414,relieved,2
2212,slave,2
1955,reproach,2
1415,committed,2
1084,extinguished,2
2230,wife,2
1622,adopt,2
1082,reduced,2
2059,fly,2
1631,behave,2
2222,feasting,2
1091,concerning,2
1862,herd,2
1692,implacable,2
1857,oil,2
2015,chill,2
1573,beneath,2
1789,imaginable,2
1728,gained,2
1926,implied,2
1410,impending,2
1787,wait,2
1417,crime,2
2229,They,2
1954,intemperance,2
1308,allow,2
1418,carried,2
1610,despair,2
2033,beneficent,2
1600,savage,2
1448,chief,2
987,revolving,2
991,awe,2
1607,outside,2
1447,elected,2
1596,envy,2
1446,appropriate,2
1811,money,2
1697,hundred,2
2037,palace,2
2263,revenue,2
1004,ladder,2
1460,disturbed,2
2273,iniquity,2
1601,manageable,2
2025,straight,2
977,revolution,2
1471,incapable,2
972,surface,2
971,diffused,2
1606,absolute,2
969,everlasting,2
967,winter,2
1603,imagine,2
1465,thrown,2
1604,greater,2
965,river,2
2279,consumption,2
1807,true,2
1701,Some,2
1011,comprehend,2
1057,arrived,2
1715,formidable,2
1592,peaceful,2
1817,prevent,2
1591,saviour,2
2241,exposed,2
1621,unsociable,2
1047,uncreated,2
1588,water,2
2040,One,2
1051,ascertain,2
1952,effect,2
1421,nearest,2
1054,employ,2
1693,engaged,2
1056,principle,2
1034,worth,2
2049,quarter,2
2208,submitted,2
1477,transgress,2
1030,instructed,2
1797,ineffable,2
1432,decided,2
1025,impossible,2
1933,business,2
1434,household,2
1435,conspiracy,2
1016,servant,2
1702,pursues,2
1937,around,2
1013,deserve,2
2044,slavery,2
1438,temple,2
1426,forward,2
1139,cowardice,2
1565,alien,2
1528,following,2
1675,changing,2
1829,immediate,2
1255,champion,2
2001,especially,2
1530,harmony,2
1257,fortunate,2
1259,bearing,2
2135,ear,2
2088,carry,2
1262,moment,2
2091,vineyard,2
1772,shower,2
1334,privately,2
1748,shelter,2
1254,simplicity,2
2137,need,2
1110,youth,2
1532,truest,2
1488,much,2
1226,despised,2
1908,proverb,2
2006,dwell,2
2083,quiet,2
1656,ON,2
1345,fratricide,2
1984,affect,2
1828,advantage,2
1661,Thus,2
1497,confirmation,2
1888,allotted,2
1846,lending,2
2021,path,2
1845,lend,2
1268,except,2
1269,discard,2
1998,built,2
1837,equally,2
1289,twin,2
2117,unproductive,2
2112,scarcity,2
1298,firmly,2
2109,burden,2
1836,neglecting,2
1831,vehement,2
1314,imitation,2
2103,delighted,2
1304,modesty,2
1310,engenders,2
1309,entrance,2
1835,forefather,2
1511,obey,2
1754,cold,2
1284,direction,2
1666,ashamed,2
1282,kindred,2
1323,Of,2
1521,close,2
1281,leaving,2
1503,obedient,2
1279,restraint,2
1273,hostile,2
1670,shameful,2
1842,wishing,2
1752,result,2
1665,appears,2
1523,mouth,2
1832,deprived,2
1223,grandfather,2
1533,regulation,2
1778,interruption,2
1485,domestic,2
1731,shame,2
1151,invested,2
1154,prophecy,2
1914,completeness,2
1376,dead,2
2070,poverty,2
1159,fashion,2
1370,novel,2
1161,arm,2
1487,nephew,2
1824,possession,2
2180,Such,2
1174,heard,2
1372,That,2
1558,conscience,2
2192,resisting,2
1385,cut,2
1763,delicate,2
1966,choose,2
1917,sin,2
1641,specie,2
1564,deliberate,2
1128,insolence,2
1484,influence,2
2063,grace,2
2061,behalf,2
1121,proclaimed,2
1886,fulfilled,2
1115,course,2
1396,Moreover,2
1640,motion,2
1177,concealment,2
1180,peculiar,2
1221,relationship,2
1214,length,2
2161,flesh,2
1206,bond,2
1741,happen,2
1537,acceptance,2
1649,carnivorous,2
1213,sufficient,2
2154,receiving,2
1887,legitimate,2
1535,meet,2
2080,causing,2
2153,capable,2
1779,harvest,2
1352,fertility,2
2081,famine,2
1356,productiveness,2
1541,shine,2
2162,eat,2
1780,succeeding,2
2079,reap,2
1739,adapted,2
2164,devour,2
1360,inflicted,2
1737,above-mentioned,2
1195,prophesying,2
1549,praiseworthy,2
2171,enjoy,2
2173,lead,2
1184,forbid,2
1781,gathering,2
2073,participation,2
1181,property,2
1468,indignant,2
904,held,2
364,contemplative,2
825,entire,2
167,trouble,2
740,circumstance,2
170,became,2
2435,treaty,2
171,ridicule,2
172,spectator,2
634,young,2
815,regard,2
365,practical,2
814,prudent,2
813,cargo,2
304,statement,2
178,usually,2
2347,pursue,2
633,hold,2
811,throw,2
808,arise,2
181,departed,2
2431,seventh,2
2430,recurring,2
571,preservation,2
2429,festival,2
362,mode,2
2340,formerly,2
2437,mercy,2
802,actually,2
324,applies,2
147,diligent,2
855,intimate,2
645,adversary,2
335,public,2
381,neglect,2
380,perish,2
2330,remedy,2
256,fabulous,2
644,beam,2
2332,incurable,2
846,dream,2
320,fountain,2
726,private,2
156,Others,2
550,sickness,2
833,governed,2
831,enjoying,2
552,recovering,2
249,advantageous,2
732,consideration,2
557,wavering,2
734,visible,2
736,unstable,2
803,aiming,2
2350,penalty,2
720,sincerity,2
778,destined,2
777,offered,2
629,fortification,2
602,triad,2
2377,inhabited,2
609,directed,2
774,blessed,2
773,confidence,2
750,thinking,2
752,belongs,2
611,please,2
772,sure,2
627,almost,2
2364,incur,2
2365,captivity,2
2556,ancestor,2
769,firm,2
341,crown,2
754,error,2
764,granted,2
614,admire,2
232,aloft,2
2412,lowest,2
759,task,2
2419,disregarding,2
218,vast,2
800,physician,2
212,affecting,2
188,defeat,2
574,description,2
191,gymnastic,2
361,consistent,2
576,pair,2
579,stock,2
242,eating,2
463,migration,2
793,cheerfulness,2
196,athlete,2
790,exists,2
584,irreproachable,2
197,overthrown,2
2423,respite,2
203,scarcely,2
2379,brilliant,2
347,source,2
596,follower,2
2514,restored,2
744,exhibiting,2
239,grain,2
210,privilege,2
746,similarity,2
540,society,2
2448,insatiable,2
263,sophistry,2
493,prisoner,2
48,already,2
481,round,2
686,passed,2
448,departure,2
689,chooses,2
487,attractive,2
2300,tongue,2
922,possibly,2
446,abandonment,2
921,simple,2
691,goodness,2
295,skill,2
39,perishable,2
494,caught,2
2473,lost,2
80,special,2
917,attain,2
84,ten,2
912,acuteness,2
700,practiser,2
908,pitied,2
138,eager,2
2304,hardly,2
90,region,2
663,investigated,2
2486,new,2
701,attained,2
946,depth,2
958,mountain,2
3,oracle,2
2283,convulsion,2
306,recollection,2
677,irrational,2
950,according,2
667,proceeds,2
14,historical,2
16,legislative,2
18,related,2
471,despising,2
2288,disorder,2
2295,lung,2
943,stamped,2
20,exceeding,2
941,sort,2
2290,skin,2
24,suited,2
666,immediately,2
475,require,2
684,devoted,2
2484,becomes,2
664,explained,2
453,audacious,2
2489,anticipation,2
623,deceive,2
656,contain,2
133,hear,2
2391,morning,2
870,closely,2
866,night,2
121,trained,2
711,perceive,2
268,preference,2
127,expectation,2
2393,evening,2
404,crowned,2
423,repentance,2
2392,pray,2
313,sowing,2
878,continual,2
877,open,2
871,preceding,2
876,difficulty,2
527,abode,2
709,beholding,2
647,removed,2
707,believe,2
279,gave,2
858,enable,2
903,fire,2
865,presented,2
100,minute,2
2455,exhausted,2
2307,vein,2
390,success,2
2308,breath,2
137,displayed,2
508,Accordingly,2
706,respectable,2
510,corrected,2
310,discussion,2
649,stronger,2
648,subdued,2
119,mention,2
401,utter,2
1970,straying,1
1962,As,1
2529,compatible,1
1964,confines,1
1963,collect,1
2521,scattered,1
1971,ill-treated,1
2528,pointed,1
1960,calmness,1
1961,serenity,1
1969,wandering,1
1965,bringing,1
2527,hasten,1
2526,rising,1
2525,continent,1
2524,island,1
1968,Saviour,1
2522,Greece,1
1959,tranquil,1
1956,base,1
2523,barbarian,1
1958,aim,1
1957,polluted,1
2281,scrofulous,1
1972,imperious,1
2501,cunningly,1
2013,sovereignty,1
2012,adding,1
2011,engender,1
2493,softens,1
2494,rigidity,1
2010,contact,1
2495,forewarning,1
2496,softening,1
2009,undisturbed,1
2497,adoption,1
2008,honoured,1
2007,periodical,1
2005,mystery,1
2004,initiated,1
2003,purification,1
2498,polytheistic,1
2499,forgetfulness,1
2492,relaxes,1
2491,comparison,1
2490,defective,1
2026,independent,1
2031,strong,1
2030,drunk,1
2029,leisure,1
2028,devote,1
2482,prostrate,1
2027,healthy,1
2483,illness,1
2485,brings,1
2017,scorched,1
2024,2,1
2023,II,1
2022,quite,1
2487,accompanied,1
2020,liquefied,1
2019,melted,1
2488,cheer,1
2500,imparted,1
2502,invented,1
2520,liberty,1
2000,roof,1
2511,hearer,1
2512,bestows,1
2513,archetypal,1
1983,extolled,1
2515,signal,1
1982,praise,1
1981,superiority,1
1980,external,1
2516,universal,1
1979,pronounce,1
2517,panic,1
1978,wrong,1
1977,flight,1
2518,govern,1
1974,trackless,1
2519,unexpected,1
1973,mistress,1
2510,concealing,1
1986,generally,1
1987,infirmity,1
1993,perfectness,1
2503,fable,1
2504,however,1
1997,duty,1
1996,performance,1
2505,reproaching,1
1995,unimpeded,1
1994,conducive,1
1992,improve,1
2509,falsehood,1
1991,overbearing,1
1990,eradicate,1
1989,remind,1
1988,injuring,1
2506,avowing,1
2507,confessing,1
2508,exhibit,1
1953,reverence,1
1927,writer,1
1951,dispersion,1
1859,comfortable,1
2575,fell,1
1856,wine,1
2576,merit,1
2577,forsaken,1
2578,national,1
1853,deed,1
1852,tending,1
1851,counsel,1
2579,hereditary,1
2580,felt,1
1850,reputation,1
1849,prospering,1
2581,excess,1
2582,weeping,1
1848,sum,1
2583,bewailing,1
2584,retracing,1
2585,step,1
2586,exactness,1
1858,conduce,1
1860,prolific,1
1950,alteration,1
1861,increase,1
2566,mockery,1
2567,succession,1
1875,propagation,1
2568,posterity,1
2569,lasting,1
2570,unchangeable,1
1872,No,1
1871,reply,1
1870,seal,1
1869,setting,1
1868,heir,1
1867,likely,1
2571,remote,1
1865,goat,1
2572,perceiving,1
2573,insanity,1
1864,flock,1
1863,ox,1
2574,enjoyed,1
1844,heavy,1
1843,borrow,1
2587,happening,1
2588,stray,1
2604,nobleness,1
2605,warmth,1
1826,departs,1
1825,quickly,1
2606,fanned,1
1822,unrighteousness,1
2607,flame,1
2608,appeared,1
1821,anxiety,1
1820,pursued,1
1819,attainment,1
2609,blaze,1
2610,shoot,1
1816,hindered,1
1815,endeavour,1
1814,kept,1
1813,treasure-houses,1
1812,abundantly,1
2611,honourable,1
2603,kindle,1
2602,fuel,1
2601,neglected,1
2594,memorial,1
1841,money-changers,1
1840,usurer,1
1839,counting,1
2589,wrecked,1
2590,turned,1
2591,lamentation,1
2592,celebrating,1
2593,unlucky,1
1834,pay,1
1827,happened,1
2595,mourn,1
1833,suffer,1
2596,unhappiness,1
1830,recipient,1
2597,inhumanity,1
2598,learn,1
2599,sinned,1
2600,obscure,1
1877,appropriated,1
1878,referring,1
1879,uncle,1
1920,judged,1
1938,lord,1
2543,ineffectual,1
1936,prof,1
1935,government,1
2544,thirdly,1
2545,being,1
1932,economy,1
2546,conciliated,1
2547,amelioration,1
1931,inside,1
1930,regulating,1
1929,indoors,1
1928,position,1
2548,agreement,1
2549,pathless,1
1925,enigmatically,1
1924,value,1
1923,correctness,1
1922,spent,1
1939,occupying,1
1940,pre-eminence,1
1941,situation,1
2533,inducement,1
1949,imitate,1
1948,wish,1
2530,invisible,1
1947,intractable,1
1946,obdurate,1
2531,apparent,1
2532,saved,1
1945,stamp,1
2534,intercession,1
2542,offer,1
1943,advancing,1
2535,intervention,1
2536,reconciliation,1
2537,First,1
2538,compassionate,1
2539,invoked,1
2540,emancipated,1
2541,Ruler,1
1921,quantity,1
2550,wilderness,1
2565,reviling,1
1919,excellence,1
1899,thou,1
2561,amount,1
1898,declaring,1
1897,immortality,1
1895,arrive,1
1894,eventually,1
1893,boundary,1
1892,regularly,1
1891,fulfilling,1
1890,stage,1
1889,childhood,1
2562,nourish,1
2563,repented,1
1885,prematurely,1
2564,ruined,1
1884,counsins,1
1883,cousin,1
1881,similar,1
1880,descending,1
2560,citizen,1
2559,confer,1
1900,shalt,1
1912,reputable,1
2551,beaten,1
2552,pleasing,1
1918,interval,1
2553,rebuilt,1
1915,month,1
2554,ruin,1
1913,fulness,1
2555,desert,1
1911,proved,1
1902,thy,1
1910,adheres,1
1909,fair,1
2557,flowing,1
1907,disregard,1
2558,ever-running,1
1906,naturalness,1
1905,propriety,1
1904,using,1
2032,draught,1
2447,unjust,1
2034,feasted,1
2193,gallant,1
2346,wild-looking,1
2207,voluntarily,1
2206,unmercifully,1
2205,treat,1
2204,pronounces,1
2203,enmity,1
2202,irreconcileable,1
2201,pardon,1
2200,disinclined,1
2199,inflicting,1
2198,complication,1
2348,sword,1
2349,exact,1
2197,Also,1
2351,deluded,1
2196,domination,1
2195,inflict,1
2352,treacherous,1
2194,despises,1
2345,subjected,1
2343,luxury,1
2209,unforeseen,1
2218,sink,1
2333,alarmed,1
2223,fattest,1
2334,marvelling,1
2335,fat,1
2336,wasted,1
2221,prepared,1
2220,planted,1
2219,inheritor,1
2217,spectacle,1
2210,lesser,1
2337,withered,1
2215,anguish,1
2338,muscle,1
2339,thin,1
2213,imposed,1
2341,luxurious,1
2342,tender,1
2211,slight,1
2353,ambuscade,1
2191,free-born,1
2035,doctrine,1
2354,chastened,1
2176,cutting,1
2175,irremediable,1
2174,interminable,1
2366,chance,1
2367,escaping,1
2368,accomplishment,1
2369,notice,1
2370,insidious,1
2371,furious,1
2372,armed,1
2172,overwhelmed,1
2170,joke,1
2373,endowment,1
2374,striking,1
2169,seem,1
2168,Thyestes,1
2167,accursed,1
2375,executing,1
2166,prey,1
2177,longest,1
2178,insatiably,1
2179,desirous,1
2358,report,1
2190,To,1
2189,exaggeration,1
2188,poet,1
2187,tragic,1
2355,crooked,1
2356,routed,1
2357,false,1
2186,reproduce,1
2359,falling,1
2181,vengeance,1
2360,agony,1
2361,apprehension,1
2362,waged,1
2185,delay,1
2184,instantaneous,1
2363,fate,1
2183,prayed,1
2182,thirst,1
2224,sacrificing,1
2331,discovered,1
2225,preparing,1
2329,arthritic,1
2267,employment,1
2298,breathing,1
2299,paralysis,1
2266,various,1
2265,art,1
2264,productive,1
2262,storehouse,1
2261,wind,1
2260,ripening,1
2259,critical,1
2258,eatable,1
2257,district,1
2301,deafness,1
2256,Cursed,1
2302,imperfection,1
2303,dimness,1
2255,field,1
2305,vivifying,1
2254,dwelling,1
2297,patient,1
2296,preventing,1
2268,variety,1
2275,rack,1
2282,spasmodic,1
2284,putrefying,1
2278,wasting,1
2285,sore,1
2286,abscess,1
2287,cutaneous,1
2277,fever,1
2276,torture,1
2274,afflict,1
2269,touch,1
2289,extending,1
2272,lawless,1
2291,bowel,1
2292,inward,1
2293,stomach,1
2294,obstruction,1
2271,unprofitable,1
2270,front,1
2253,town-houses,1
2252,village,1
2251,aimed,1
2325,pressing,1
2319,stealthily,1
2320,pervading,1
2236,insulted,1
2321,shut,1
2322,narrow,1
2234,modest,1
2323,outlet,1
2324,pressed,1
2233,propagating,1
2237,courtesan,1
2232,wedlock,1
2326,conduces,1
2231,married,1
2327,engendered,1
2328,gout,1
2228,robbed,1
2227,deprive,1
2226,sweetest,1
2318,stream,1
2317,briny,1
1809,derived,1
2245,wound,1
2306,existed,1
2250,blow,1
2249,miss,1
2309,windpipe,1
2248,dart,1
2311,admixture,1
2312,relaxed,1
2246,contumely,1
2244,insult,1
2238,defend,1
2243,ravage,1
2313,dissolved,1
2242,plunder,1
2314,prostration,1
2315,distressed,1
2316,violent,1
2240,disabled,1
2239,avenge,1
2376,razed,1
2163,life-blood,1
2378,befall,1
2092,unsparing,1
2071,indigence,1
2440,cemented,1
2441,uninterrupted,1
2442,pursuing,1
2443,unrighteous,1
2068,denounces,1
2444,inflaming,1
2067,CURSES,1
2445,excite,1
2446,unbridled,1
2066,TREATISE,1
2280,rash,1
2065,A,1
2449,granting,1
2451,holiday,1
2064,bounteous,1
2452,space,1
2453,oppressing,1
2062,accomplished,1
2439,friendship,1
2438,hearth,1
2074,destitution,1
2425,harassed,1
2090,proportion,1
2089,barn,1
2420,favourably,1
2087,locust,1
2422,fruitful,1
2086,cloud,1
2424,exercised,1
2084,sow,1
2427,discarded,1
2436,altar,1
2428,securely,1
2078,ripened,1
2432,violating,1
2433,obligation,1
2077,ripe,1
2434,salt,1
2076,corn-fields,1
2075,lay,1
2454,planting,1
2456,severity,1
2457,torn,1
2478,saying,1
2048,announced,1
2474,alive,1
2047,abroad,1
2475,progeny,1
2046,silence,1
2476,Which,1
2045,suppressed,1
2477,prophetic,1
2043,crushed,1
2050,defender,1
2042,arising,1
2041,enslaved,1
2039,Holy,1
2038,peculiarly,1
2479,surrounding,1
2480,sad,1
2481,diseased,1
2036,walk,1
2472,pity,1
2051,thrust,1
2060,vivified,1
2465,submit,1
2458,deep-soiled,1
2459,exacting,1
2460,crushing,1
2461,exaction,1
2462,yearly,1
2463,daily,1
2058,sweep,1
2464,forced,1
2466,impious,1
2471,fatigued,1
2057,broom,1
2055,worst,1
2467,grandeur,1
2468,market-places,1
2469,tumult,1
2470,festive,1
2053,metaphorical,1
2052,uttered,1
2418,hostility,1
2093,expense,1
2380,recording,1
2094,industry,1
