lemma,count
θεός,85
πᾶς,75
λόγος,53
ψυχή,44
λέγω,39
φημί,38
φύσις,37
γίγνομαι,31
ἀγαθός,29
ἀρετή,29
καλός,28
μόνος,28
ἕκαστος,27
ὥσπερ,27
ἔχω,26
νόος,26
πόλις,24
ἕτερος,23
μέγας,23
σῶμα,22
γυνή,22
Κάιος,21
δύναμις,21
ἄνθρωπος,20
πολύς,19
ἅπας,19
ἀλήθεια,19
πατήρ,19
τρόπος,18
βίος,15
καλέω,15
ἵστημι,15
ἔργον,14
ἐπός,14
πρῶτος,14
ἐκτός,13
σοφία,13
δεῖ,13
ἴδιος,13
ἑρμηνεύς,13
καθός,13
νόμος,13
ἀρχή,12
σπέρμα,12
θεῖος,12
χάρις,12
ἐκεῖνος,12
ποιέω,12
ὄνομα,11
ἀνάγκη,11
ἀνήρ,11
κακός,11
Μουσός,11
δόξα,11
τέλειος,11
ἄλογος,11
κύριος,11
υἱός,11
ἀριθμός,11
θάνατος,11
Λῆμος,11
ἡδονή,11
ἀκοή,11
παρύ,10
Σάς,10
ζωή,10
πρᾶγμα,10
ἐπιστήμη,10
ἄξιος,10
χράω,10
δόγμα,10
ἀδελφός,10
πηγή,10
αὖ,9
οὐρανός,9
ἑκούσιος,9
τόπος,9
χρόνος,9
ἔρχομαι,9
εἶδον,9
Ἀβραός,9
μακράν,9
γενέσις,9
μικρός,9
γένος,9
σωματικός,9
λαμβάνω,9
μουσικός,9
ὕδωρ,9
πρόσωπον,8
δύναμαι,8
μέρος,8
κόσμος,8
ὁδός,8
ὅρος,8
Ἄβεις,8
κατός,8
ὁράω,8
διανοία,8
νομοθέτης,8
φαῦλος,8
ὀφθαλμός,8
ὀρθός,8
διάνοια,8
Αἴγυπτος,8
παρθένος,8
αἰσθήσης,8
ἰσχύς,8
σφόδρα,8
ἀφός,8
παῖς,8
ὑδρίος,8
πρόσωπος,7
οἰκεῖος,7
φίλος,7
γιγνώσκω,7
σύνολος,7
τέλος,7
στάσις,7
πατῶς,7
ἔκγονος,7
τιμάω,7
ζάω,7
ταπεινός,7
μέχρι,7
πρέσβυς,7
πρότερος,7
χρή,6
κύκλος,6
πάλιν,6
θνητός,6
πῶς,6
μᾶλλον,6
γνώμη,6
ἀκούσιος,6
βουλή,6
ἀμείνων,6
πάνυ,6
τιμή,6
συνεχής,6
τοῦτος,6
ἄχρι,6
ἄρχω,6
σοφός,6
φορός,6
ἐγγύς,6
πλησίος,6
ἄφρων,6
σός,6
πράγμα,6
ἡδονός,6
Μαυσός,6
συγγενής,6
δίκαιος,6
εἰνώξ,6
ἅμα,6
οἶδα,6
ἕνεκα,6
διόπερ,6
μνήμη,6
μήτηρ,6
θυγάτηρ,6
ἅγιος,6
καιρός,6
φαντασία,5
ἀσθένεια,5
μέρας,5
βασιλεύς,5
χαλεπός,5
κακία,5
δηλός,5
αὖθις,5
ἀσεβός,5
γνωρίμος,5
ποτέ,5
πρίν,5
ὅσπερ,5
ἐναντίος,5
ἑκάτερος,5
ἔοικα,5
ἐπιθυμία,5
δύο,5
παρός,5
νῦν,5
Μαθουσάλαος,5
τόνος,5
νόσος,5
δημιουργός,5
μακρός,5
τοσοῦτος,5
δεσπότης,5
πονηρός,5
μεταβολή,5
ἄγω,5
φρόνησις,5
ἔθνος,5
σύμβολος,5
εὐθύς,5
μανθάνω,5
τέχνη,5
ἡγεμονικός,5
ὦτος,5
πλοῦτος,5
πόλεμος,5
μόσχος,5
νύνε,4
ἀκούω,4
ὥστ’,4
ἀκόλουθος,4
ἀμήχανος,4
ὁπότε,4
ἔξω,4
ὄψις,4
ὄμμα,4
κράτος,4
εὑρίσκω,4
εἶδος,4
ποτισμός,4
ὥσθω,4
δηλόω,4
ἐννοία,4
αἴτιος,4
ὑύς,4
οὐσία,4
δοκέω,4
ἱκάν,4
ἡμέρα,4
ἆρα,4
νομίζω,4
κινόυμενος,4
μηδέποτος,4
διανός,4
γέγραπτος,4
πούς,4
ὄντως,4
λόγιον,4
οἰκεῖον,4
λογικός,4
συμβολικός,4
ἀθάνατος,4
παλαιός,4
ἄκρα,4
φάσκω,4
διαφορά,4
τοίνυν,4
φιλάρετος,4
φθαρτός,4
πάντως,4
ἀληθής,4
ἕπομαι,4
δεκάς,4
μέγεθος,4
τρεῖς,4
γονεύς,4
σίδηρος,4
χαλκός,4
οἰκήτωρ,4
Λείας,4
Ἰάκοψ,4
ποίμνιος,4
παράδειγμα,4
εὐδαίμων,4
εἰκότως,4
πρᾶξις,4
πόνος,4
λύρα,4
διδασκαλίος,4
ἀναγκαῖος,4
ὠνόμασις,4
κάλλος,4
γένης,4
παντελές,4
μέσος,4
παίδεια,4
ἄφθονος,4
βασιλικός,4
ὄργανος,4
ἀμύθητος,4
σκιά,4
διδάσκω,4
ποτίζης,4
φρέαρ,4
βραχίων,4
ἕως,4
κάμηλος,4
θεωρημάτων,4
πικρός,4
βίβλος,3
Μωύσεος,3
Αἰγύπτιος,3
χείρ,3
πλῆθος,3
περιττός,3
παράπαν,3
οἶκος,3
συμβαίνω,3
γεγόνοτος,3
τρέπεσθα,3
ὑπομένω,3
ἔθος,3
ἀδάμ,3
συνίσταμαι,3
ἀποκτείνω,3
γέννημος,3
ἀγαπός,3
ἁρμόνιος,3
περιγίνετα,3
ἀκατάληπτος,3
ἱεροφάντης,3
σεαυτός,3
εἴπερ,3
ἡγεμών,3
ἀτραπός,3
εὖ,3
ἥλιος,3
καίτοι,3
σύμπας,3
ἀπερίγραφος,3
γενητός,3
ἐπιβολή,3
χώρα,3
σάλος,3
γένεσις,3
πρόσειμι,3
„οὐκ,3
παγίος,3
σπουδαῖος,3
ἐμός,3
ἵνα,3
ἄγωσα,3
λεωφόρος,3
ἑρμήνεια,3
εἴδη,3
τίκτω,3
ενώξ,3
εἰσάγω,3
μυρίος,3
χρῆμα,3
σοφιστός,3
τέχνα,3
ἀσεβείος,3
Σῆ,3
διπλόος,3
ταπείνωσις,3
μηδός,3
παντελής,3
κτῆσις,3
γένη,3
φωνή,3
ἐπιπέμπετα,3
ἀποστέλλετα,3
νόσημα,3
ἀρρόστημος,3
συνίστατος,3
ἐργάζομαι,3
Νόος,3
δολοφονηθον,3
οἰκία,3
μήποτος,3
ἀδελφή,3
ἀκόλαστος,3
κεφαλή,3
ἀφικνέομαι,3
προσαγορεύς,3
στόμα,3
ὑπός,3
ἐπίπονος,3
μάρτος,3
ἐπίφερος,3
Χεβρών,3
λάχος,3
Ἰσαά,3
Ῥέβω,3
νέος,3
ἄγαν,3
γῆρας,3
ὀργάνος,3
καθελή,3
πάθος,3
ἔνδεια,3
μεταλλοιός,3
τύχη,3
ὅριος,3
ἀτελή,3
πράσσω,3
ἄνευ,3
πρεσβύς,3
ἄγγελος,3
σπείρων,3
μεταποιός,3
δεύτερος,3
ῥάβδος,3
ἀρχαῖος,3
τροφός,3
μετακλίνος,3
βέβαιος,3
ὀλίγος,3
σκιός,3
ἀνθής,3
ἀκρίβεια,3
ὗλις,3
ὕλη,3
πέρας,3
θάλας,3
σκοπέω,3
ὅπλον,3
οὐκέτι,3
φυτός,3
βλαστάνης,3
καρπός,3
ἐπιδίδες,3
ἄγαρ,3
ἀσκός,3
παιδίον,3
ἄρτι,3
Ῥεβείκομαι,3
παύω,3
ἀγγεῖος,3
λογισμός,3
νᾶμα,3
μανθάνων,3
διδάσκοντος,3
δέω,3
ἀπόλαυσις,3
οὐδέποτε,3
σπείρω,3
εἰρήνη,3
ναίς,2
τροπικός,2
βούλομαι,2
καταλιμπάνω,2
μυθικός,2
ζῷον,2
βάσις,2
γαστήρ,2
ἐντός,2
ἀκολουθής,2
χρεία,2
μερός,2
ὠφέλεια,2
ἐξέρχομαι,2
πόθεν,2
πανηγεμών,2
πλήν,2
ἀδύνατος,2
καταχέω,2
βουληθεία,2
χρέος,2
χωρίος,2
χηρεύς,2
ἐρῆμος,2
ἰδιότης,2
μεταναστήνης,2
κυριολογείτης,2
φυσικός,2
ἐνθένδε,2
οἴχομαι,2
μηκέτι,2
ἀφάνταστος,2
δίκη,2
εὔρος,2
ἑκατέραυος,2
λῆψομαι,2
κήρ,2
κατορθώμα,2
ἐκδέξετα,2
ἔχοσθα,2
μακραίων,2
ἐπάλληλος,2
οἰκείων,2
ἱκέτευς,2
βαβαιότας,2
πίστις,2
πόθος,2
ὅμως,2
τυγχάνω,2
γνόφος,2
εἰσελεύσεια,2
ἄδυτος,2
ἀειδή,2
ἥσσων,2
ζητός,2
ζῆτηρ,2
καταλαμβάνω,2
κατανοήσης,2
ἐναργέστατον,2
ποῖος,2
παραγίγνομαι,2
μήποτε,2
ἐγνωκός,2
ἐπέχετα,2
θήρα,2
ἀπείρων,2
διάστημα,2
δόξος,2
γέγων,2
αἴτιον,2
παράδοξος,2
ὑπάρχω,2
ἀσώματος,2
φιλόθεος,2
ἱκανή,2
βλέπω,2
σκέψασθα,2
ὁρμός,2
κλόνος,2
κυμαῖνος,2
πέλαγος,2
πνεῦμα,2
ὥρα,2
ναῦς,2
σαλεύς,2
θαλαττεύς,2
τοῖχος,2
ἀντιρρέπος,2
παραφόρος,2
ἀπταίστως,2
μέτριος,2
συμβαίνης,2
ἑστός,2
ἠρεμία,2
ἀνάπαυσις,2
κρεμαμένη,2
ἀπένα,2
φύω,2
ἄλλοτε,2
ἀλλός,2
ἐχθρός,2
μάχος,2
ἀκράδηντος,2
ξύλος,2
ὄγκος,2
ἐλπίς,2
δεξαμενός,2
ἄτρεπτος,2
πάνσομαι,2
εὐστάθεια,2
παρίστημι,2
σπουδαίομαι,2
οἶμαι,2
καταβήσωμα,2
ἀρεμία,2
μετάβασις,2
μεταβατικός,2
στῆσυς,2
ὄρθος,2
τρεπόμενος,2
χωρίον,2
οἶκτος,2
ἄστειος,2
ἑπόμενος,2
Ἐδέμ,2
εδείς,2
ἀμιγός,2
ἄρτιον,2
πλήρης,2
ἀντικρύς,2
ἑξῆς,2
συλλαβόων,2
οἰκοδομός,2
πωνόμα,2
Εὔας,2
γεγενημένης,2
λογισμόω,2
τίθετος,2
διαφέραστος,2
μέτρον,2
ἀνθρώπινος,2
ἀπόνοια,2
δωρεός,2
αἰσθάνεσθα,2
προφορός,2
διανόησις,2
ἀντίθεος,2
ἀμφότερος,2
ὑφηγητής,2
διδασκάλης,2
ἐναντία,2
ἀναιρέω,2
ζώς,2
ὀνομάζετα,2
ἀπόγονος,2
λέχθος,2
ἐξαποστολή,2
ἔνιος,2
δωρεά,2
ἀσεβής,2
εὑρισκος,2
ἀποθνῄσκεια,2
ζῆλος,2
οἰήσης,2
προτερά,2
λέπρα,2
καρτερός,2
ἐργασάμενος,2
ἀφανής,2
χρώμενος,2
τεῖχος,2
ἱερόν,2
δημόσιος,2
ὀχετός,2
βέλτιος,2
κατασκευάζω,2
φιλαυτία,2
μεγαλαυχία,2
ἑταῖρος,2
ἀδικία,2
ἀμετρίος,2
σοφιστικός,2
σύγχυσις,2
δηλούμενος,2
διέξοδος,2
ἐγείρω,2
πληθύς,2
Ἰσραός,2
ἐπιστάς,2
Πειθώ,2
Ἥλιος,2
αἶσθα,2
ἀνατρέπεια,2
βουνός,2
ἀνατείλης,2
ἐμφανής,2
σύγκριμ,2
βραχύς,2
καταχέα,2
ἐάω,2
ἀσκητής,2
Λάβας,2
μάρτυς,2
δογματικός,2
ἀψευδής,2
Ἀχειμή,2
Σεσεί,2
φυσίκος,2
συνεζεύγνη,2
νομίζεσθα,2
ἄψυχος,2
Ταίνος,2
μῆκος,2
ἀγένητος,2
δίδωμι,2
ἕβδομος,2
καταπαύω,2
ἕβδομαι,2
γῆνος,2
δείκνυμι,2
δυνάμενος,2
ποιμήν,2
χράτος,2
δύναμενος,2
συναγωγής,2
θρέμμα,2
ἐναντίον,2
κλῆρος,2
τράγος,2
ἐξιλάσασθα,2
ἐξητασμένως,2
πρεσβύτης,2
φρονέω,2
ἔπαινος,2
ἡλικία,2
ἐλάσσων,2
εὐμοιρία,2
αὐστηρός,2
ἔπαινον,2
ἄχθος,2
ὠνόμαστα,2
δεύτερα,2
Σελλάς,2
ἔμπαλιν,2
αἱρείτης,2
Ἀάρας,2
ἐκεῖθεν,2
λάμβανος,2
μαρτυρείτης,2
χαμαίζηλος,2
Ἀδός,2
μαρτυρία,2
εὔθικτος,2
εὐοδεύς,2
χαρίζομαι,2
ἀστεῖος,2
εἴδος,2
αἰσχίστος,2
ἐπιλείπω,2
πανουργία,2
Ἰωβαλός,2
μετατιθείος,2
καρδία,2
ὄφελος,2
διανοιείς,2
καρτερία,2
χράομαι,2
οὐδαμός,2
συνῳδός,2
εὐάρμοστος,2
ἐπάρατος,2
δήδηλος,2
κιβδηλεύς,2
νόμισμα,2
Ἰσραήλ,2
γεννήσας,2
ἡλικίος,2
γνώριμος,2
ἀρετής,2
δικαιοσύνη,2
τύπος,2
ἀφροσύνη,2
ἀντικαταλλάταλος,2
διάταγμα,2
δέκα,2
παρείληπτος,2
κτῆσα,2
πονέω,2
δόκιμος,2
ὀνομάζος,2
φιλήδων,2
παρέχους,2
γεννάσθης,2
κλύδωνος,2
δεξιός,2
ἀριστερός,2
φιλοσοφία,2
μέτειμι,2
μοχθηρός,2
ἀσκήτης,2
γνήσιος,2
ῥῆμα,2
ῥήμα,2
ταὐτός,2
μήτης,2
Ἰουβός,2
ψαλτήριος,2
ζῷος,2
μελῳδιός,2
μέλλω,2
εἴσω,2
θεάτρων,2
σχῆμα,2
ἄκρως,2
τραχεία,2
ἀρχέτυπος,2
ἄφθαρτος,2
ἐξαίρω,2
ἐπάγετα,2
ἀνάρμοστος,2
σπουδαίος,2
ὁμοιόω,2
ὁργανός,2
ἀλλότριος,2
πολίτης,2
