lemma,count
πᾶς,30
θεός,24
ἄνθρωπος,18
ψυχή,18
πνεῦμα,17
γίγνομαι,14
λέγω,12
λόγος,12
μόνος,12
θεῖος,11
νόος,10
πολύς,9
σῶμα,9
φημί,9
ἀήρ,8
ἕκαστος,8
δόξα,8
σάρξ,8
ἀλλόος,7
ἀγαθός,7
καλός,7
φύσις,7
ἀρετή,7
χάρις,7
ἔχω,7
βίος,7
ἕτερος,7
ἀεί,6
ἐναντίος,6
ἀνάγκη,6
ἄγγελος,6
ἐρῶ,6
ὅλος,6
πατήρ,6
σοφία,6
ἀλήθεια,6
ἡδονή,6
τρόπος,6
χράω,6
σοφός,6
ψυχός,5
οὐρανός,5
παρός,5
κατός,5
ἐκεῖνος,5
ὥσπερ,5
ὄνομα,5
νομοθέτης,5
πολλάκις,5
ἔργον,5
μέγας,5
μυρίος,4
μάλιστα,4
θυγάτερος,4
ὀρθός,4
μηδείς,4
κόσμος,4
ἀναγκαῖος,4
θνητός,4
ἀρχή,4
ἄφθαρτος,4
ἄψυχος,4
καθός,4
ἴδιος,4
σάρκος,4
φίλος,4
ἐγγύς,4
ἵστημι,4
γίγας,4
ἄξιος,3
Νόος,3
υἱός,3
γένης,3
ἐπιδίδεσις,3
ἐναντίον,3
ἄδικος,3
ὁράω,3
εἰκότως,3
παράπαν,3
πάλιν,3
δαίμων,3
Μουσός,3
πρῶτος,3
οἰκεῖος,3
χερσαίν,3
συγγενής,3
ἵνα,3
ὁμοῖος,3
πλείων,3
δημιουργός,3
λαμβάνω,3
χράομαι,3
ἄχρι,3
χρῆμα,3
πρόσρησις,3
τοιοῦτος,3
δηλόω,3
μένω,3
καταμένην,3
ἄλογος,3
ἄριστος,3
ὕδωρ,3
ἐπιστήμη,3
πρεσβύς,3
ἀμείνων,3
μᾶλλον,3
τοσοῦτος,3
μεταβολή,3
δύναμαι,3
προσελεύσεύς,3
κύριος,3
πῶς,3
ἅπαξ,3
ἐχθρός,3
γνώμη,3
δύναμις,3
ἡμέρα,3
ἴσος,3
πάρειμι,3
χρόνος,3
εἴκοσι,3
ἑκατόν,3
ἐτός,3
πολιτεία,3
καλέω,3
ἄρχω,2
γένος,2
ἴσως,2
αἰτία,2
ὀλίγος,2
σκότος,2
δίκαιος,2
ἄρρην,2
ἄνανδρος,2
γενναῖος,2
τέλειος,2
ὄντως,2
πάντως,2
ἀμήχανος,2
μῦθος,2
θάλας,2
ποταμός,2
ἔνυδρος,2
πῦρ,2
ἀκήρατος,2
ζωῦς,2
ὅθις,2
ὄψις,2
ζάω,2
ὁπότε,2
ἔθω,2
ἔοικα,2
ἐξαίρω,2
βιαιοτάτης,2
τέλος,2
ἀγένητος,2
κακός,2
ὅμοιος,2
ὀργή,2
θυμός,2
πονηρός,2
ἐπιστήμης,2
γνήσιος,2
κάλλος,2
διανός,2
ἅπας,2
ἔνιοι,2
αὖ,2
γαστήρ,2
ἐπιθυμία,2
ἡδονός,2
καταμείνης,2
ἑκών,2
ἀδυνατός,2
δίκη,2
αἰσχρός,2
ἐπιφέρω,2
ἄνω,2
φάσκω,2
σύνεσις,2
Μωύσεος,2
ἑβδομήκοντα,2
γνωρίμος,2
ἐλαττοῦτα,2
συνεχής,2
ὁμιλία,2
ἀδιαίρετος,2
πάντῃ,2
βέβαιος,2
ἑκάτερος,2
πράγμα,2
σώρα,2
πρίν,2
ἄσωμα,2
οὐράνιος,2
„ἄνθρωπος,2
οἰκεῖον,2
ἀποκαλύψης,2
οἰκέω,2
πρόσερχος,2
περιττός,2
καιρός,2
μέτριος,2
ἱκανός,2
ἀσχημοσύνης,2
ποριστής,2
μικρός,2
ἰσχύς,2
ἐλπίς,2
χείρων,2
ὑπήκοος,2
ἡγεμών,2
μακράν,2
ἴχνος,2
τάξις,2
βλάπτεος,2
βασιλεύς,2
δεσπότης,2
γοῦν,2
σπουδαῖος,2
(Deut,2
προφήτης,2
ἀκλινής,2
εἰ,2
φωνή,2
τοῦτος,2
ὁδός,2
ἀριθμός,2
φαῦλος,2
τέχνη,2
νοητός,2
τυγχάνω,2
ἀβράς,2
ἑρμηνεύθεις,2
νεβρός,2
μετάθεσις,2
„Καὶ,1
ἡνίκα,1
θυγάτηρ,1
ἐγεννήθης,1
οἶμαι,1
διαποράσης,1
πολυανθρωπίαν,1
χαλεπός,1
ἀποδίδωμι,1
ἐπειδάν,1
σπάνιον,1
φαίνω,1
πάμπολος,1
εὑρίσκω,1
εὐφυίον,1
διαδείκνυσις,1
ἀφυία,1
τεχνικός,1
