lemma,count
θεός,102
ψυχή,86
φημί,71
μόνος,64
λόγος,60
λέγω,52
σῶμα,49
γίγνομαι,48
φύσις,46
ἴσος,44
ἕκαστος,40
θεῖος,39
οὐρανός,39
ἄνθρωπος,36
ἔχω,34
κόσμος,33
νόος,32
μέσος,32
τρόπος,31
Μουσός,30
ἕτερος,30
γένος,29
πάλιν,28
καθός,28
ἀρετή,28
δύναμις,26
μέγας,25
ἵνα,25
πολύς,24
εἶπον,24
ἀρχή,24
δίδωμι,23
ἀγαθός,23
ὅλος,22
κατός,22
ὅσος,22
ἅπας,22
ἔργον,21
ἐπός,20
πατήρ,20
ἐκεῖνος,20
αἰσθητός,20
δύο,20
ἀήρ,19
θνητός,19
ἡμέρα,19
δοκέω,18
κακός,18
λαμβάνω,18
πῦρ,18
κύριος,17
αἰσθήσης,17
ζωή,17
ποιέω,17
ἀριθμός,17
ἥλιος,17
ἄξιος,16
ἐπιστήμη,16
ἀλήθεια,16
ὄνομα,16
δίκαιος,16
ἰσότης,16
καλός,15
σοφία,15
νοητός,15
αἶσθα,15
ἱερός,15
πρῶτος,14
ὥσπερ,14
ἄλογος,14
βίος,14
μέρος,13
γενέσις,13
πράγμα,12
μυρίος,12
πάθος,12
φίλος,12
αἷμα,12
ἀναλογία,12
σοφός,11
υἱός,11
μέγεθος,11
μᾶλλον,11
δύναμαι,11
γένης,11
μοῖρα,11
τμῆματος,11
τέλειος,11
νύξ,11
σκότος,11
τρεῖς,11
λογικός,11
ὕδωρ,11
μέτρον,11
πόλεμος,11
σπέρμα,10
διανοία,10
νῦν,10
σχεδόν,10
ἐναντίος,10
ἄρχω,10
αὖ,10
τομεύς,10
κοῦφος,10
εἰρήνη,10
πατῶς,10
κληρονόμος,9
δεσπότης,9
κυρίος,9
χάρις,9
χρόνος,9
ἀνάγκη,9
ὄντως,9
γυνή,9
καλέω,9
σύμπας,9
οὐσία,9
γενεά,9
προφήτης,9
ὑύς,9
ἕως,9
τέχνη,9
τέλος,9
ἑπτά,9
φάσκω,8
ἔοικα,8
χράω,8
ἴδιος,8
εὐθύς,8
ἄφθαρτος,8
ὡσανεί,8
μανθάνω,8
δεσμός,8
ἄχρι,8
εἰκότως,8
εἰκών,8
ἀνήρ,8
κλῆρος,8
πῶς,8
ἀληθή,8
Αἴγυπτος,8
χώρα,8
ζητός,7
ἀφός,7
χράομαι,7
παρρησία,7
ἀμείνων,7
ἄγω,7
πλείων,7
ἔθνος,7
φωνή,7
δεύτερος,7
δεῖ,7
ἀστεῖος,7
λαός,7
μάλιστα,7
πλῆθος,7
ἄνω,7
νομίζω,7
βούλομαι,7
ἔρχομαι,7
δόξα,7
ζάω,7
ὁράω,7
αἰτία,7
οὐράνιος,7
δέχομαι,7
παλαιός,7
οἰκεῖος,7
παρύ,7
δικαιοσύνη,7
λάβε,7
στοιχέω,7
τρίτος,7
ἕβδομος,7
ὄρνος,7
ἀκούω,6
διάνοια,6
ἐρῶ,6
ἆρα,6
ἀκοή,6
ἀμφότερος,6
ἑξῆς,6
γοῦν,6
κύριος,6
χρησμός,6
ἱκανός,6
πάντως,6
ἀξιόω,6
ποτέ,6
οἶμαι,6
γιγνώσκω,6
ἡνίκα,6
συγγένεια,6
ἐπειδάν,6
ἀθάνατος,6
ἕνεκα,6
ἀναγκαῖος,6
ἡδονή,6
καταφιλέω,6
ἐχθρός,6
„οὐκ,6
μερός,6
χείρων,6
ὀφθαλμός,6
νέος,6
χείρ,6
μήτρα,6
εἶδον,6
εὖ,6
ἀμήχανος,6
ἐπιθυμία,6
ὁπότε,6
ἅγιος,6
τροφή,6
καθαρός,6
ἀπό,6
ἄκρα,6
φυτός,6
ἀληθής,6
ἥμισυς,6
ἑκάτερος,6
διαιρεύς,6
πτηνός,6
βαρύς,6
ψυχρός,6
ὑγρός,6
ποταμός,6
σύνθεσις,6
γῆρας,6
λύχνος,6
ἔκστασις,6
Μασής,5
Ἐλιέζερος,5
καίτοι,5
σφόδρα,5
μετ’,5
ἀψευδή,5
ἡγεμών,5
ἁμαρτημάς,5
ὁμοῦ,5
Ἀβραός,5
διασυνίστησις,5
γνώμη,5
„καὶ,5
15),5
στόμα,5
τίκτω,5
παγκάλως,5
11),5
οἰκεῖον,5
σκοπέω,5
ταὐτός,5
φόβος,5
παίδεια,5
πλοῦτος,5
μήτε,5
εἰ,5
μηδός,5
ὅτε,5
εὐχαριστής,5
ἀντί,5
γεννός,5
τροφός,5
φιλέω,5
ἀλλήλων,5
μεθόριος,5
μικτός,5
τάξις,5
πρέσβυς,5
θάνατος,5
μήτηρ,5
δίχα,5
ποιητής,5
εἶδος,5
λογισμός,5
„τὸ,5
ὅσπερ,5
ἄκρως,5
μένω,5
οἷος,5
πούς,5
πρότερος,5
μικρός,5
πρᾶγμα,5
καταλαμβάνης,5
αἰθήρ,5
περίοδος,5
ἔμπαλιν,5
κινήσιος,5
17),5
ἀνθρώπινος,5
ἰσάριθμος,5
αὐγή,5
χρή,5
ἀρετός,5
ὀλίγος,5
ἱερόν,5
συμβολικός,5
γραφή,5
μίμημος,5
ζωῦς,5
τεχνικός,5
ἰδύς,5
ξηρός,5
ἄκρος,5
αἴτιος,5
ὕλη,5
ὅμοιος,5
ἀδικία,5
