lemma,count
γίγνομαι,18
μόνος,18
ἀνήρ,15
πᾶς,15
ψυχή,14
ἑαυτοῦ,14
ἔχω,14
σῶμα,13
ἀλλόος,12
φύσις,12
γυνή,12
καλός,10
ἅπας,9
ἡμέρα,9
θεός,9
ἕκαστος,9
ἐπός,9
καθός,9
ὥσπερ,9
πολύς,9
βίος,8
ἕνεκα,8
ἕτερος,8
μικρός,8
συμπόσιον,8
ἀήρ,7
μᾶλλον,7
τρόπος,7
λέγω,6
ἀλήθεια,6
ἐπιθυμία,6
ἥλιος,6
οὐσία,6
ὑύς,6
ἵνα,6
ὅταν,6
οἶδα,6
ὕμνος,6
κοινός,6
λόγος,6
εἶπον,5
ἀρετή,5
ἐκεῖνος,5
ἱερόν,5
ἄξιος,5
ποτός,5
δοκέω,5
κόσμος,5
θνητός,5
ἀρχή,5
δύναμις,5
τέλειος,5
συγγενής,5
ὄψις,5
γένος,5
εἶτα,5
ἄνθρωπος,5
ἀναγκαῖος,5
χράω,5
χείρ,5
μέρος,5
ἄρτος,5
ἐχθρός,5
ἑκάτερος,5
πρῶτος,5
γοῦν,4
πλεῖστος,4
δράω,4
ἔθος,4
ποιητής,4
προαίρεσις,4
πόλις,4
νόμος,4
ὕδωρ,4
οὐρανός,4
χρεία,4
ᾗ,4
ἔρως,4
εἶδος,4
φίλος,4
φιλοσόφιος,4
πλείων,4
ἀφός,4
σοφία,4
ποιέω,4
ὅσπερ,4
δύο,4
σεμνός,4
ἱερός,4
δόγμα,4
ἄκρος,4
ἄχρι,4
φημί,4
αλή,4
οἶνος,4
εἰ,4
τοιοῦτος,4
μέγας,4
ὅλος,4
νόος,4
νέος,4
χορός,4
θεωρίος,3
θεραπευτός,3
παρόσος,3
νόσος,3
χαλεπός,3
ἡδονή,3
ἀδικία,3
πλῆθος,3
ἀγαθός,3
εὐσέβεια,3
γῆ,3
ἰδύς,3
ἐπιστήμη,3
ἀθάνατος,3
μέχρι,3
μέρας,3
σκότος,3
φώς,3
παρύ,3
τροφή,3
θεῖος,3
ψεῦδος,3
ἀεί,3
οὐράνιος,3
ἵμερος,3
νομίζω,3
γνώμη,3
Ἕλλην,3
Ἑλλάς,3
πολέμιος,3
φιλοσοφία,3
χρόνος,3
κενός,3
γονεύς,3
πατρίς,3
συνήθης,3
ἐρημία,3
μάλιστα,3
λίμνη,3
σφόδρα,3
θάλασσα,3
πέλαγος,3
ἀλλήλων,3
σεμνεῖος,3
εἰσκομίζος,3
σιτίος,3
εὐημερία,3
χωρίς,3
σχῆμα,3
πρέσβυς,3
λογισμόω,3
νόημα,3
κεφαλή,3
ἀνάγκη,3
πόθος,3
ὄψος,3
ὕσσωπος,3
κακός,3
ἄκρα,3
πίνω,3
ἐπειδάν,3
εὐωχία,3
παρασκευή,3
εὖ,3
χιτών,3
ἡλικίος,3
ἄγω,3
Μωύσεος,3
ἵστημι,3
θεωρεός,3
ἐλεύθερος,3
συμπόσιος,3
περί,2
ζήλωσα,2
ἀσπάσαμα,2
σπάνος,2
ἐπιτήδευμα,2
οἶδος,2
ὅμως,2
αἴτιος,2
δικαιός,2
φιλόσοφος,2
κρείσσων,2
πλεονεξίος,2
ἐπαιδεύθης,2
εἰλικρινής,2
στοιχέω,2
πῦρ,2
οἶμαι,2
πού,2
ὄνομα,2
σοφιστός,2
σελήνη,2
τελειός,2
δίχα,2
γενέσις,2
μακαρία,2
ἀδελφός,2
ἄττα,2
ἄλογος,2
χερσαῖος,2
ἐνύδρων,2
ἐγχώριος,2
ἀέροπος,2
μεστός,2
βίαιος,2
λογικός,2
συγγένεια,2
δεσπότης,2
φλυαρίος,2
αἰσθήσης,2
ἀληθής,2
βλέπω,2
θέα,2
αἰσθητός,2
τάξις,2
εὐδαιμονία,2
ἤδη,2
υἱός,2
ἑκούσιος,2
ἑταῖρος,2
δέω,2
πλοῦτος,2
ἑτοῖμος,2
τυφλός,2
Δημόκριτος,2
ἀδούς,2
χρῆμα,2
κρείττων,2
πόσος,2
θρέμμα,2
κτῆσις,2
μανιώς,2
ἔργον,2
φρόνησις,2
ἠκριβώμενος,2
αἷμα,2
ἔνδεια,2
ἐλάττων,2
ἄφθον,2
φιλοσοφεῖν,2
ἰατρός,2
βραχύς,2
τέχνη,2
ἔπος,2
σπουδή,2
ἐναντία,2
τέκνον,2
δυνατός,2
αἰτέω,2
τεῖχος,2
βάρβαρος,2
ἄριστος,2
χωρίον,2
ἀσφάλεια,2
κύκλος,2
ἐκ,2
ἐγγύς,2
παχύς,2
οἰκίον,2
ἀνάγκηιος,2
κρυμός,2
μονούμενος,2
ὅσος,2
μνήμη,2
ὕπνος,2
ἕως,2
ὄντως,2
διαστημός,2
γράμμα,2
φιλοσοφός,2
σύμβολον,2
ἑρμήνεια,2
νομίζους,2
μιμοῦντος,2
παντοῖος,2
ἕξ,2
ἑβδόμης,2
συνέρχοντα,2
ἡλικία,2
ἑξῆς,2
δεξιός,2
μεταξύ,2
εὐώνυμος,2
παρέρχομαι,2
βλέμμα,2
φωνή,2
δεινότης,2
ἡσυχία,2
ἀκρόων,2
ἔπαινον,2
νεῦμα,2
ὄψε,2
ζῆλος,2
πρόαιρες,2
ἔδαφος,2
τρεῖς,2
αἰδώς,2
ἐπιμέλεια,2
πολυτελές,2
εὐτελής,2
πεῖνα,2
δίψα,2
