,lemma,count
270,age,5
62,space,5
890,imperishable,5
63,night,5
404,connected,5
743,conceived,5
742,difference,5
403,closely,5
123,upwards,5
289,speech,5
876,inconsistent,5
93,produced,5
315,ear,5
835,pious,5
684,offence,5
698,devoid,5
105,divided,5
607,fashioned,5
693,care,5
817,luxury,5
600,twofold,5
211,going,5
585,approach,5
209,delight,5
547,altogether,5
589,stretch,5
916,modelled,5
794,habitation,5
178,stand,5
2020,accurately,4
1245,conjoined,4
2332,leg,4
2017,kept,4
797,surrounding,4
245,infant,4
796,filling,4
736,planted,4
1141,To,4
286,divisible,4
1997,kindred,4
1995,Come,4
1232,Is,4
1992,clothes,4
1893,actually,4
1894,example,4
3741,groan,4
337,extended,4
1276,row,4
1923,cleaves,4
2346,moderation,4
2336,wound,4
1924,united,4
707,collected,4
1944,covering,4
1134,worth,4
1956,dear,4
1977,carried,4
1254,feel,4
1234,doubt,4
2050,remains,4
3446,quite,4
3351,cook,4
2288,waiting,4
1155,harmony,4
2177,hymn,4
2182,removed,4
3339,regard,4
782,presently,4
2256,crossed,4
2295,investigate,4
3929,thorn,4
2203,midst,4
1164,rein,4
2211,wherever,4
779,suppose,4
770,exhibit,4
2158,brazen,4
2156,thyself,4
2046,abide,4
747,moderate,4
2056,latter,4
746,gentle,4
2059,shameless,4
2062,void,4
2305,—,4
2066,boast,4
2084,covetousness,4
2304,pleasing,4
2086,Where,4
2097,predominant,4
2107,emblem,4
2119,around,4
2137,variety,4
347,nearly,4
259,interpreter,4
1296,yielding,4
1880,support,4
500,By,4
526,dew,4
1528,indulge,4
1412,taught,4
1534,eaten,4
515,budding,4
1403,blood,4
1553,died,4
1560,prophet,4
1588,hereafter,4
689,inspired,4
483,agency,4
481,consist,4
474,likens,4
1602,harp,4
3595,Amalek,4
1629,proceeded,4
1373,simple,4
446,Deity,4
1415,error,4
1416,directed,4
1418,intermediate,4
1420,injunction,4
1457,eating,4
1460,praiseworthy,4
1462,acquire,4
563,term,4
1467,large,4
1442,driven,4
1441,authority,4
558,See,4
557,stream,4
1481,explanation,4
1436,address,4
549,went,4
3635,yoke,4
592,arrive,4
1515,extravagant,4
536,fertile,4
1421,abstain,4
1668,partly,4
1676,first-born,4
1678,study,4
1324,wish,4
3541,angel,4
1781,dig,4
1316,intoxication,4
373,compare,4
1807,indulging,4
368,ten,4
674,committed,4
1307,obtain,4
1844,stricken,4
1849,chief,4
680,blame,4
2354,thrown,4
1866,scent,4
686,affirm,4
1869,tranquillity,4
349,instrument,4
1289,immaterial,4
387,contained,4
388,moral,4
441,pas,4
1763,excited,4
3686,painful,4
436,book,4
1705,embraced,4
1706,value,4
645,evident,4
1346,compelled,4
1708,acquired,4
651,rough,4
1709,intemperate,4
1715,deep,4
1716,trance,4
416,counted,4
1722,hindered,4
1335,powerless,4
657,abundance,4
659,condition,4
1749,entirely,4
203,dy,4
1448,laid,4
1036,Gihon,4
2755,mere,4
113,Not,4
2475,mistress,4
824,rising,4
35,constitution,4
1089,us,4
2584,Sodom,4
3020,bowel,4
2859,dust,4
1091,valuable,4
3093,purified,4
3084,situation,4
838,grove,4
112,division,4
3019,nation,4
2555,fleeing,4
1008,company,4
3755,cry,4
2450,standing,4
2445,Holy,4
2868,belief,4
3025,supremacy,4
907,impure,4
2614,avoid,4
3049,sacrificed,4
2536,experience,4
2535,arrogance,4
1057,honoured,4
1068,boundary,4
2528,slavery,4
2527,liberty,4
3037,blind,4
2523,enslaves,4
2517,continued,4
46,sixth,4
3078,exceedingly,4
122,backwards,4
2503,figure,4
3050,passover,4
1079,circle,4
153,burn,4
3031,greater,4
889,uncreated,4
3076,small,4
3077,entering,4
2874,condemned,4
29,comprehended,4
2642,wounded,4
2647,blow,4
952,theoretical,4
812,firmly,4
949,desirable,4
2634,smitten,4
857,wild,4
2402,hid,4
2713,leaving,4
2400,assembly,4
198,generated,4
2992,promise,4
2980,speculation,4
2393,struggle,4
2708,chamber,4
2942,violent,4
2946,vessel,4
191,month,4
815,various,4
2825,impressed,4
960,theory,4
2419,beneath,4
1038,Tigris,4
2621,governor,4
3119,utter,4
3008,additional,4
1041,Assyrians,4
2876,fool,4
3274,ram,4
914,introduced,4
2718,plausible,3
434,Father,3
3128,vengeance,3
1689,washed,3
3045,confirmed,3
1688,διὰ,3
1801,enslaved,3
1789,girded,3
2699,hidden,3
2696,disorder,3
438,arranged,3
1813,permit,3
3115,spurious,3
1685,sure,3
2822,unintentionally,3
1700,fly,3
2812,enabled,3
1757,retreat,3
3117,strict,3
2763,asked,3
1726,custom,3
1720,conveyed,3
91,half,3
413,previous,3
72,confess,3
385,create,3
3118,test,3
1747,converse,3
2789,steady,3
3060,approved,3
1774,occupation,3
3053,turned,3
1779,girdle,3
3126,sealed,3
1785,Speaking,3
1752,asleep,3
2839,injured,3
2826,deceive,3
1501,carved,3
1538,separation,3
3014,consistent,3
522,employ,3
3625,surrender,3
2875,trial,3
2887,mass,3
533,requisite,3
535,cultivator,3
2893,hundred,3
2897,initiated,3
1521,progress,3
2900,friendly,3
2904,absolute,3
2908,manifestation,3
3640,intolerable,3
1547,inflicted,3
1499,potentially,3
544,compound,3
2998,covenant,3
2914,prize,3
551,suitable,3
2915,Thamar,3
2993,Shall,3
2979,lowly,3
1473,fed,3
2944,kingly,3
2949,cheerfulness,3
2953,willing,3
2959,cheer,3
2965,conceiving,3
1543,buried,3
1548,punishment,3
1670,literal,3
1613,smooth,3
2832,artifice,3
1667,description,3
444,lest,3
445,imagine,3
1656,stated,3
1650,difficult,3
1645,injure,3
1644,happy,3
1643,allegorical,3
451,uncertain,3
1630,bird,3
3138,remove,3
456,exact,3
1624,kinsman,3
466,sprang,3
1549,original,3
470,describes,3
2843,positively,3
3029,mistake,3
479,intellectual,3
482,perceiving,3
1589,skilful,3
3024,powerful,3
3022,elder,3
1582,help-meet,3
1566,heavy,3
33,somewhat,3
2862,allowing,3
31,obtained,3
1551,Well,3
1815,After,3
2355,miserable,3
3139,neighbour,3
2451,righteous,3
2454,discovered,3
2197,prevailed,3
2198,serpent-like,3
2199,scattered,3
2452,known,3
2204,infinite,3
2221,insatiable,3
2460,entirety,3
3370,improvement,3
2223,meditates,3
2225,healed,3
2228,draught,3
2229,Nor,3
2233,obey,3
2190,terrible,3
2187,scale,3
2117,appointed,3
2478,tranquil,3
2121,statue,3
2124,diversified,3
3244,chance,3
2487,behalf,3
2145,repentance,3
2146,Israelites,3
2147,coming,3
568,extending,3
2149,pray,3
2162,secondary,3
3261,impulse,3
3262,restiff,3
3387,boundless,3
2181,safe,3
2234,listen,3
2240,tail,3
2241,stretched,3
2333,impetuous,3
3326,escaped,3
2397,contest,3
3325,aid,3
2396,crown,3
2394,glorious,3
176,begun,3
2389,governed,3
3271,extirpate,3
2386,saving,3
2338,fallen,3
2344,behind,3
181,accomplished,3
2372,subdues,3
2348,backward,3
2321,walk,3
2317,masculine,3
2311,citizen,3
3293,heave-shoulder,3
2308,young,3
2404,home,3
2303,praying,3
2299,imbibing,3
2405,testifies,3
2410,pursuit,3
2271,danger,3
3933,crop,3
3932,threshing-floor,3
165,employed,3
160,working,3
2254,low,3
2253,education,3
2494,fashion,3
2114,fold,3
1817,explain,3
1926,observe,3
1896,agitated,3
1908,testify,3
3192,warlike,3
327,sweat,3
108,solid,3
1925,dissolved,3
3487,encyclical,3
1887,future,3
1936,lot,3
1939,ashamed,3
3482,uttered,3
2583,These,3
116,organic,3
1960,passed,3
2616,garden,3
3495,coriander,3
2109,regular,3
358,tone,3
1824,sends,3
1827,whenever,3
3513,wave,3
1841,destroyer,3
3140,mark,3
3141,placing,3
2674,absurd,3
3180,distinguished,3
1865,Thus,3
2668,store,3
3161,clearness,3
3501,shoot,3
2640,destroys,3
1877,understood,3
1961,silence,3
305,neck,3
1971,sacrifice,3
2064,disgraceful,3
2542,lofty,3
2032,intention,3
2532,experienced,3
2524,force,3
2060,modest,3
2512,Gilead,3
2511,Mount,3
2577,soon,3
2071,Ethiopian,3
2510,told,3
2077,shameful,3
2509,Syrian,3
2087,capacity,3
2096,dominion,3
3221,Or,3
2546,expedient,3
287,five,3
2557,departed,3
2560,daughter,3
2016,abroad,3
2012,remained,3
2011,stripping,3
2007,Noah,3
2006,Such,3
2562,emancipated,3
294,stomach,3
2563,bodily,3
3467,safety,3
120,direction,3
297,liver,3
1981,absence,3
931,perseverance,3
1950,discarded,3
1259,ceased,3
909,Who,3
1044,intends,3
844,build,3
1364,beforehand,3
778,occupy,3
1171,injustice,3
1172,inevitable,3
1173,chariot,3
970,contend,3
1177,saved,3
773,archetypal,3
1165,violence,3
3825,Chemosh,3
974,composed,3
767,east,3
638,displaying,3
846,atheistical,3
1184,sophistical,3
1186,explaining,3
3826,Amorites,3
979,side,3
1167,throw,3
783,raising,3
608,begotten,3
3849,pillar,3
1060,writer,3
1396,supply,3
1395,Are,3
800,deserted,3
917,amid,3
793,enter,3
1056,delighted,3
620,earth-born,3
1146,cure,3
3823,Arnon,3
840,altar,3
3848,consumes,3
1149,importance,3
1150,allotted,3
1152,fertility,3
1380,lasting,3
1379,practisers,3
628,Spirit,3
957,architect,3
630,reply,3
760,exposed,3
1342,adversary,3
1336,easy,3
3840,trust,3
998,wax,3
1021,relate,3
676,unjustly,3
3835,dream,3
1297,confessing,3
1295,considers,3
722,drawn,3
874,blameless,3
1004,unspeakable,3
1013,applies,3
856,cultivation,3
1281,Levi,3
881,offered,3
712,derive,3
879,productive,3
1263,With,3
1007,banished,3
1272,reached,3
704,breathes,3
1270,describing,3
1229,creator,3
997,resembles,3
1025,From,3
893,conceive,3
758,preserved,3
859,along,3
3725,positive,3
986,expressly,3
1205,thirst,3
1206,glory,3
1208,worthless,3
663,reach,3
862,confused,3
666,wished,3
667,represent,3
895,false,3
1318,constant,3
749,exhalation,3
1216,beloved,3
1217,heal,3
1218,Miriam,3
748,breeze,3
864,however,3
609,maker,3
1269,mention,3
1111,withstood,3
1098,exerts,3
3660,venture,3
1093,tried,3
574,endeavouring,3
1429,Just,3
801,empty,3
943,sketch,3
1067,fixed,3
1434,learning,3
1440,Master,3
1122,opposes,3
1423,aim,3
1424,addressing,3
603,corruptible,3
1097,invested,3
1410,exhortation,3
1099,emerald,3
1094,confessed,3
1069,settled,3
3237,want,2
2677,proved,2
1222,proceeding,2
2679,tobe,2
3432,opposing,2
2082,comprehending,2
3146,blinded,2
2081,No,2
3147,Pleasure,2
2079,sinning,2
3270,propitious,2
3148,defective,2
3143,Cursed,2
2540,threaten,2
1223,devour,2
867,mingled,2
283,maturity,2
3450,fragment,2
2042,hears,2
745,intensity,2
829,mist,2
2692,beating,2
3718,prosperity,2
2047,reasonably,2
2447,send,2
2687,asserted,2
2682,testified,2
2446,Scripture,2
3438,unseemliness,2
3923,Which,2
1228,belonging,2
2058,modesty,2
2684,sand,2
159,author,2
1225,deceit,2
2061,shamelessness,2
863,leprosy,2
2090,little,2
3273,Scriptures,2
3166,seem,2
2653,patient,2
2434,fugitive,2
1209,calculated,2
3275,consecration,2
1207,covetous,2
3926,thistle,2
2126,flute,2
2127,harmonious,2
2128,swallow,2
2130,musical,2
2667,artist,2
2131,tuneful,2
2646,severe,2
102,unit,2
3401,infliction,2
2432,overshadowed,2
2138,excite,2
2501,system,2
2502,discipline,2
2141,deadly,2
2116,similar,2
2435,leper,2
3160,sated,2
144,began,2
274,resembling,2
3452,ethereal,2
2091,applied,2
2666,lifeless,2
2094,insolence,2
2664,exertion,2
2439,foul,2
3419,entertainment,2
2100,Two,2
2102,wood,2
2104,representing,2
3415,enjoins,2
2106,mastery,2
2438,afflicted,2
99,exceed,2
3414,dissolute,2
2112,winding,2
2437,complexion,2
273,beget,2
2697,convicted,2
2023,private,2
3453,quantity,2
3120,treasurehouse,2
709,union,2
1086,enjoys,2
3477,sheep,2
2480,gain,2
3475,meditating,2
2464,practiser,2
3777,respectively,2
1969,fancy,2
1970,preference,2
3260,undistinguishing,2
2031,adding,2
1972,Saviour,2
3473,using,2
1974,Nadab,2
1975,Abihu,2
1976,new,2
717,dared,2
1088,reputation,2
1979,bond,2
301,limb,2
1959,settlement,2
80,displayed,2
3112,reproach,2
3257,eradicates,2
2740,shaken,2
2476,considering,2
3248,frequently,2
2472,Midian,2
2738,wind,2
1934,tenth,2
1935,goat,2
1268,reward,2
2736,loudly,2
3105,instructor,2
3908,recommended,2
1265,sown,2
2486,fight,2
1946,enveloped,2
1948,robe,2
3110,skilfully,2
930,expertness,2
3480,giver,2
316,nostril,2
718,mount,2
3121,pregnant,2
3122,bind,2
2005,astray,2
2008,drank,2
291,Also,2
2010,thanks,2
728,vivified,2
731,subordinate,2
3129,contains,2
2014,ruin,2
3460,despair,2
3130,offer,2
1242,implanted,2
3459,dispenser,2
2704,bounteous,2
2703,magnificent,2
2021,execution,2
2022,accomplish,2
1204,money,2
1240,differ,2
3456,superfluity,2
3716,accomplishment,2
3714,swears,2
2004,deprivation,2
3123,fast,2
2707,outermost,2
3469,unsure,2
877,referred,2
3757,dragged,2
1987,Mishael,2
823,extinguished,2
1016,contemplating,2
719,height,2
3243,perspicuity,2
3466,boastfulness,2
3815,conflagration,2
873,accustomed,2
296,spleen,2
725,morally,2
2455,righteousness,2
1249,precious,2
3464,abundantly,2
293,seven—the,2
1019,profane,2
2002,hairy,2
