lemma,count
νουθετεῖσα,1
σωφρονίζειον,1
διανοέω,1
ἡδονός,1
πιεσθένης,1
ἐπιτάγμασις,1
ὑπηρετής,1
ἡκών,1
ἀνηλεής,1
προστάττωσις,1
στενάξας,1
ἐκδακρύσασις,1
εὐθηνία,1
„ἐστέναξαν,1
ὑφηγησάμενος,1
ῥύομαι,1
τελευτή,1
νετάφησα,1
φιλόσωμος,1
παράδοθες,1
κατορύττους,1
παρανέβλαστος,1
ἀνασῴζετα,1
ζωπυρείς,1
ὀστά,1
ὑπολειφθές,1
ἀδιάφθωρ,1
εἴδη,1
συνεζεύχθος,1
πιστεύς,1
„ἐπισκέψεται,1
παράδωσις,1
ἀμάθιον,1
δεσποιναί,1
διακρίνω,1
ἀναβαινός,1
διακομισθής,1
ἐμπεδώσασθα,1
ἀλλοτρίωσις,1
λέγος,1
συνευνασθώμης,1
ἀνθρώπειος,1
ἀπολαύσωμος,1
ἀγχίνοια,1
ἐνύπνιος,1
διαστέλλος,1
ὁμολογός,1
σαφεύς,1
συγκρίσεοι,1
ἄδηλος,1
ἀσαφή,1
πλάνη,1
μεστός,1
κεκαθάρμηνος,1
σιτόπονος,1
μάγειρος,1
οἰνοχός,1
τέρψος,1
χαίρων,1
ἄρχων,1
ἀναγραφήν,1
41),1
αὐχήν,1
μετανίστασθος,1
περάτης,1
σεμνύνεσθα,1
ἐνταῦθα,1
σπουδάζομει,1
ἐργάσασθα,1
διαμισής,1
ἀποστραφή,1
μέτριος,1
ἐμπαίζαιος,1
ἐπιθυμιός,1
φοβείσθης,1
ἀληθός,1
„μέγα,1
νεκροφοροῦμαιμος,1
συντέθνηκος,1
ἐλθός,1
γνωριζόμενος,1
φιλόσωμα,1
κινής,1
παγίος,1
οἴομενος,1
ἀπωθέω,1
ἀποστάλθη,1
κεχειρονῆς,1
ἔννομαι,1
ἐπιστασία,1
ὁμοιότροπος,1
ἱερότερα,1
οἰκεύς,1
ἀνέχεσθα,1
ἐνθάπτεσθα,1
κωχωρηκός,1
παρέπεσθα,1
θεσμοθέτης,1
ποδηγετός,1
τροφεύς,1
τιθηνός,1
βούλευμα,1
