lemma,count
πᾶς,49
μόνος,38
ἐλεύθερος,37
ἐλευθερία,36
λόγος,34
δοῦλος,30
φύσις,29
ἀρετή,27
πολύς,25
ἔχω,25
ψυχή,25
φημί,21
ἑαυτοῦ,19
δούλεια,19
νόμος,18
ἄνθρωπος,18
σῶμα,18
βίος,18
σοφός,17
θεός,17
ἐπός,16
μέγας,16
παρύ,15
ἐκεῖνος,14
γίγνομαι,14
ἅπας,14
ἐπεί,14
ποιέω,14
σύ,14
λέγω,13
ὥσπερ,13
εἶπον,13
ἔργον,12
μᾶλλον,12
ἀγαθός,12
ἀνήρ,12
δεσπότης,12
βασιλεύς,11
σπουδαῖος,11
καθός,10
καλός,10
θάνατος,10
γῆ,10
ὄνομα,9
ἄξιος,9
μηδείς,9
κακία,9
κακός,9
γοῦν,9
ἀστεῖος,8
εἶδον,8
πόλις,8
τοιοῦτος,8
πρῶτος,8
παῖς,8
ἰσηγορία,8
τόπος,8
πρότερος,7
φαῦλος,7
τρόπος,7
ἵνα,7
ἔοικα,7
μυρίος,7
πόλεμος,7
ὅλος,7
ἀλήθεια,7
θνητός,7
χράω,7
πράγμα,7
γνώμη,7
δύναμις,7
ἕτερος,7
μήν,7
κοινός,7
ἄχρι,7
φύω,6
ἀναγκαῖος,6
θεῖος,6
πολλάκις,6
σφόδρα,6
γένος,6
ἡγεμών,6
κατός,6
ἀθάνατος,6
μάλα,6
ἀδούλωτος,6
φρόνημα,6
τύχη,6
φιλόσοφος,6
εὐθύς,6
χείρ,6
οἶδα,6
πίστις,6
ὀρθός,6
συγγενής,5
δοκέω,5
σοφία,5
ζώς,5
νομίζω,5
γέμων,5
εἰρήνη,5
γυνή,5
δόξα,5
χρή,5
ἴδιος,5
χρόνος,5
φρόνησις,5
ᾗ,5
τοίνυν,5
δυνατός,5
διανοία,5
ἐπιθυμία,5
ἀψευδή,5
ἀρχή,5
ἔρως,5
ζάω,5
ἦθος,5
ἅμα,5
εὐδαιμονία,5
Ἰουδαῖος,5
ἐχθρός,5
τέχνη,5
χρεία,5
πατήρ,5
τοσοῦτος,5
καλοκἀγαθία,5
ἆρα,5
γραμματικός,5
βούλομαι,5
ἄκων,5
ὀλίγος,5
Ἑλλάς,5
βάρβαρος,5
παρρησία,5
πατρίς,5
ἀδελφός,4
πούς,4
αἰνίτομες,4
σύμβολος,4
χράομαι,4
φιλοσοφία,4
γνήσιος,4
παίδεια,4
ἡμέρα,4
ὄντως,4
μέσος,4
ὑπομένω,4
ὑπερβολή,4
μόλις,4
ἄργυρος,4
χρυσός,4
κτῆμα,4
φίλος,4
ὅμιλος,4
γονεύς,4
διάνοια,4
ἀεί,4
ἄκρα,4
νέος,4
εἶδος,4
πάθος,4
καιρός,4
φόβος,4
ἡδονή,4
αἰχμάλωτος,4
ἄρχων,4
ἐμός,4
ἀγών,4
ἕνεκα,4
ὅστις,4
ὑπερεσία,4
πάρειμι,4
τλητικός,4
ὅθεν,4
παγκρατιάστης,4
ἀναγκάζω,4
πρᾶξις,4
ἀναγκάζετα,4
ἅτε,4
ἄφρων,4
ἄρχω,4
εἰ,4
συμβέβαξ,4
πρίαμενος,4
ἀντί,4
ὄψε,4
λέων,4
οἰόμεθος,4
ἀλκή,4
νομίζος,4
πηγή,4
μουσικός,4
δημιουργός,4
μέν,4
