lemma,count
πᾶς,192
θεός,124
μόνος,114
γίγνομαι,111
φύσις,79
πολύς,75
μέγας,72
ἔχω,71
ἅπας,70
ἄνθρωπος,69
ἕκαστος,68
ἐπός,64
λόγος,63
χώρα,60
βασιλεύς,60
πρότερος,58
ἔθνος,56
ἡμέρα,56
ἕτερος,54
λέγω,52
ψυχή,52
πρῶτος,52
καθός,50
δύναμις,49
ἀναγκαῖος,48
ἐκεῖνος,47
ἀρχή,45
χρόνος,44
μέλλω,43
ἀνήρ,42
Μουσός,42
ὅλος,42
ὕδωρ,42
ἔργον,42
νόμος,41
σῶμα,41
ἀγαθός,39
κατός,39
ὥσπερ,39
θεῖος,39
κόσμος,39
κακός,38
φημί,37
βίος,36
πόλις,36
Αἴγυπτος,35
ἔοικα,35
ἡγεμών,35
ἀήρ,35
πῦρ,35
οὐρανός,34
δύο,34
ἵνα,33
πατήρ,33
λαμβάνω,33
ἅμα,33
παρύ,32
τρόπος,31
εἶπον,31
πάλιν,31
μέρος,31
δοκέω,30
μᾶλλον,30
ἀρετή,30
καλός,29
τρεῖς,29
γυνή,28
ὄνομα,28
τοσοῦτος,28
πλῆθος,28
τροφή,27
χείρ,27
εὐθύς,27
ἐχθρός,27
χρησμός,27
ἀφός,26
μάλιστα,26
ἀδελφός,26
ἄχρι,25
καιρός,24
σκηνή,24
ἀλήθεια,23
πόλεμος,23
μικρός,23
ὁράω,23
μέσος,23
ὁδός,23
γένος,22
ποταμός,22
σύμπας,22
εἶδον,22
δίκαιος,22
λόγιον,21
παῖς,21
τιμωρία,21
ποιέω,21
ἀκούω,21
πηγή,21
χράω,21
ὅσπερ,21
Μωύσεος,20
μέχρι,20
δεῖ,20
ὕστερος,20
ἑκάτερος,20
τόπος,20
οἶδα,19
πλείων,19
καρπός,19
ἔθος,19
ἴδιος,19
γνώμη,19
ἕνεκα,19
εὐσέβεια,19
ἱερόν,18
ἄξιος,18
ἄρχω,18
ἄγω,18
ἱερεύς,18
νομίζω,18
βωμός,18
πάθος,17
Αἰγύπτιος,17
ἔξω,17
τέλος,17
μῆκος,17
τιμή,17
θυσία,17
πάρειμι,16
ἀριθμός,16
οἰκεῖος,16
συμβαίνω,16
ἄνευ,16
συγγενής,16
εὐχή,16
ὀλίγος,15
δέω,15
δύναμαι,15
πρᾶγμα,15
υἱός,15
δράω,15
φίλος,15
ποτός,15
ἐλπίς,15
νῦν,15
ἴσος,15
σπεύδω,14
βούλομαι,14
ζωῦς,14
ὅρος,14
ὑύς,14
φέρω,14
θάνατος,14
πρᾶξις,14
ἀποικία,14
χρή,14
κύκλος,14
ἥλιος,14
νομοθέτης,13
βαθύς,13
οἰκήτωρ,13
κελεύω,13
ὄψις,13
πούς,13
σύμβολος,13
ἀμφότερος,13
μυρίος,13
εὖ,13
φθορά,13
δίκη,13
χάρις,13
πῆχυς,13
δεύτερος,13
νομίσης,13
ὕψος,13
Ἑβραίος,13
ἡδονή,13
ἐναντίος,12
συμφορά,12
ἱερός,12
δεινός,12
ἐρῆμος,12
προφήτης,12
φωνή,12
αἷμα,12
αἱρέω,12
πάσχω,12
οἰκία,12
οὐσία,12
ἔρχομαι,12
δώδεκα,12
ἱερωσύνης,12
τελειός,11
