lemma,count
πᾶς,50
ψυχή,46
ἄνθρωπος,35
μόνος,31
ὅσος,25
φύσις,23
ἔχω,23
λέγω,22
φημί,22
ἕκαστος,20
ἡδονή,20
θεός,20
πολύς,19
νόος,19
δύναμις,19
ἀγαθός,19
ἅπας,18
λόγος,18
σῶμα,18
ἵππος,18
γίγνομαι,17
ἐπιστήμη,16
καθός,16
ἀρετή,16
ἐκεῖνος,15
πόλεμος,15
ἀρχή,15
ἐπός,14
ἀεί,14
ὅταν,14
ἄλογος,14
ἀγών,14
γεωργός,13
ὥσπερ,13
δύναμαι,13
μέγας,13
τρόπος,13
ποιμήν,13
οἰκία,13
τέχνη,12
καλός,12
βίος,12
βασιλεύς,12
ἴδιος,11
ἕτερος,11
τοιοῦτος,11
φέρω,11
ἄχρι,11
πρῶτος,11
ἄρχω,10
ἀνάγκη,9
ἄνευ,9
τέλος,9
καρπός,9
πάλιν,9
τέλειος,9
δεῖ,9
ἀναγκαῖος,9
ὁδός,9
εἰκότως,9
ἱππεύς,9
ἐχθρός,9
ἔργον,8
ἔοικα,8
εἶδος,8
τελειός,8
χείρ,8
θρέμμα,8
αἰσθήσης,8
κακός,8
ὀρθός,8
ἔρχομαι,8
γυνή,8
σωτηρία,8
ἀκούσιος,8
πράγμα,7
ὄνομα,7
δίκαιος,7
ἐπιμέλεια,7
χράω,7
ἡμέρα,7
μυρίος,7
φυτός,7
μέρος,7
ἡγεμών,7
πατῶς,7
ἵνα,7
κοινός,7
ἐπιθυμία,7
φίλος,7
νόμος,7
πάθος,7
δοκέω,7
κακία,7
εἶπον,7
ἐναντίος,7
καρτερία,7
κτῆσις,7
σφόδρα,6
Μουσός,6
πρᾶγμα,6
ἀλήθεια,6
ἀνήρ,6
φρόνησις,6
πόλις,6
σοφός,6
νομοθέτης,6
νομίζω,6
ποιμενικός,6
αἴτιος,6
κρατέω,6
εὔχομαι,6
γένος,6
ἄγω,6
ἀνάβατος,6
ἐποχοῦμενος,6
πάντως,6
λαμβάνω,6
πίπτω,6
τιμή,6
μᾶλλον,6
παντελής,6
εὐχή,6
ὄφις,6
Νόος,5
κύριος,5
χράομαι,5
τυγχάνω,5
ἄρχων,5
ζωῦς,5
τέλεια,5
σωφροσύνω,5
δένδρα,5
ἁμαρτημάς,5
ὠφέλιμος,5
λογικός,5
ἀφροσύνη,5
ἀδικία,5
πῶς,5
πούς,5
πού,5
δράω,5
συγγενής,5
ἀμφότερος,5
ἔθος,5
κτηνότροφος,5
ἀγέλη,5
ἐπειδάν,5
φωνή,5
ποιμαῖνος,5
λαός,5
ποίμνη,5
διανοία,5
δυνάμενος,5
ἀμήχανος,5
ζῷον,5
θεῖος,5
ἱερός,5
χρόνος,5
κράτος,5
μάλιστα,5
Αἴγυπτος,5
ψεκτός,5
πλείων,5
κεφαλή,5
διότι,5
μέλλω,5
πρότερος,5
κατός,5
διχηλή,5
τελειότης,5
ἀμπελών,4
οἶκος,4
οἶδα,4
ἰδιώτης,4
γεωργικά,4
ἐργάτης,4
πλεοναζοῦσος,4
ταὐτός,4
θνητός,4
μουσικός,4
εἰ,4
ἐναρμόνιος,4
χρῆσις,4
ποίησις,4
ὅστις,4
ἕνεκα,4
ἀκολασία,4
θυμός,4
παίδεια,4
ἰσχύς,4
πανταχοῦ,4
ἀπόλαυσις,4
εἰρήνη,4
εἴρω,4
μακρός,4
κτηνοτρόφος,4
ἐπιτρέχω,4
λογισμός,4
καλέω,4
αἰσθητός,4
περιττός,4
πρόβατον,4
παρύ,4
(Exod,4
ἄξιος,4
ἑκάτερος,4
συνεχής,4
διό,4
εἴς,4
αὖθις,4
πρίν,4
σύμμαχος,4
νῦν,4
ἀληθής,4
τάχος,4
ποιέω,4
πολλάκις,4
θάνατος,4
ἀντίπαλος,4
χορός,4
νίκη,4
καιρός,4
εὖ,4
νικάω,4
σοφιστός,4
κτήθεντος,4
περιουσία,3
ἔθω,3
ἐργασία,3
λίαν,3
βούλομαι,3
συναύξης,3
τροφή,3
τομός,3
ἐθέλω,3
φέρος,3
ἅπαξ,3
τροφός,3
ἐπαινετής,3
κακιός,3
βραχύς,3
ἀφός,3
βλαβερός,3
φραγμός,3
20),3
ἀπάτη,3
ἀγρός,3
δύεις,3
κηρός,3
οὐρανός,3
μηδός,3
ἀμείνων,3
ὗλις,3
„ἤρξατο,3
ἄδικος,3
ἄχθος,3
στόμα,3
ἀδελφός,3
σός,3
φαῦλος,3
πέρατος,3
ὅτε,3
πλεῖστος,3
ἀήρ,3
σπουδή,3
ἰδύς,3
δόξα,3
διαφέρω,3
ὑπονοία,3
ὅλος,3
πληθύς,3
ἄπειρος,3
ὕπτιος,3
ἄπληστος,3
ἀφθόνιος,3
πλημμελής,3
ὀφθαλμός,3
μηδέποτος,3
ἡνία,3
εὐθύς,3
μή,3
δίκη,3
δυνηθός,3
ἀθρόος,3
λεκτέον,3
ἔμπαλιν,3
πείθω,3
λυσιτελές,3
εἰσάγω,3
ἑρμηνεύς,3
„κύριος,3
ὀλίγος,3
(Num,3
ἄριστος,3
ἡγεμονία,3
προστασία,3
ἡμέτερος,3
σχεδόν,3
φαίνω,3
ὧδε,3
φιλόθεος,3
κόσμος,3
τροπή,3
ἀτελής,3
ἔρως,3
χώρα,3
ὁρμή,3
καί,3
αὐχήν,3
ἴσως,3
ὁπότε,3
λαγχάνω,3
σοφία,3
οὐκοῦν,3
λέχθος,3
ἱππική,3
ἀναβάτης,3
σκιρτητικός,3
δρόμος,3
ῥύμα,3
χαλινός,3
βία,3
ἱππικός,3
δύο,3
ἡνίοχος,3
θῆλυς,3
„ἐὰν,3
εἶδον,3
ὕμνος,3
Μωύσεος,3
παγκάλως,3
παρελθή,3
πλῆθος,3
ἀδίκημα,3
μέλετος,3
προθυμία,3
πόνος,3
ἀσφαλής,3
φορός,3
πτέρνη,3
δάν,3
ἄκρως,3
ὑύς,3
Εὔας,3
ἅμιλλα,3
ἡττώμενος,3
ἱερόν,3
ἄμφω,3
ἄκρος,3
ὑστερίζεια,3
μνήμη,3
οἴκοι,3
καινή,3
πορεύεσθος,3
ἀποστραφής,3
ἀποθνήσκω,3
κίνδυνος,3
μήθη,3
χαλεπός,3
μακράν,3
πρόκοπτος,3
μήκιστος,3
ἑκούσιος,3
φυτεύσευς,2
ἁμαρτάνω,2
πρόσρησις,2
ἕπομαι,2
ἐμφαντίκοτος,2
πολλαχός,2
ἥκιστος,2
ἐν,2
προτεθής,2
εἰσάγετα,2
πονεῖσθα,2
εὕρης,2
ἔμμισθος,2
χωρίον,2
ἄγριος,2
δένδρον,2
εὐγενής,2
πάνυ,2
ῥίζας,2
γένης,2
ἀλλότριος,2
οἰκειός,2
παγίος,2
γεωργική,2
σπείρω,2
φυτεύς,2
