,lemma,count
36,thing,105
0,And,93
155,man,92
70,one,91
104,God,88
98,say,83
40,For,75
86,soul,70
170,But,59
116,good,58
99,I,52
266,virtue,50
276,mind,46
210,body,42
228,earth,41
235,also,39
7,u,37
49,therefore,36
214,nature,36
123,upon,35
469,shall,35
247,men,35
2,said,34
105,account,33
302,would,29
644,life,28
915,Moses,28
124,according,27
367,manner,27
117,perfect,26
1,Cain,26
113,sens,26
261,mean,26
29,may,26
112,outward,25
159,thou,25
72,great,25
222,part,25
4,brother,24
280,time,24
46,place,23
684,animal,23
513,art,22
119,found,22
41,see,22
188,made,22
752,even,22
401,word,22
545,every,21
243,must,21
307,speech,21
28,come,20
213,whole,20
691,power,20
118,reason,20
58,either,20
85,faculty,19
785,conception,19
848,living,19
111,object,19
71,another,19
374,law,18
556,proper,18
141,thy,18
337,become,18
110,external,18
384,receive,17
372,divine,17
435,forth,17
30,call,17
354,opinion,17
358,without,17
237,ought,17
1039,evil,17
147,thee,16
1155,worthy,16
292,expression,16
421,hand,16
474,passion,16
95,showing,16
8,go,16
15,What,16
55,plain,16
202,wisdom,16
76,knowledge,16
589,never,16
167,Therefore,16
207,kind,15
125,name,15
270,pleasure,15
958,like,15
459,On,15
211,utterly,15
758,honour,15
3,Abel,15
203,truth,14
481,cause,14
168,make,14
218,everything,14
225,way,14
248,think,14
397,away,13
264,labour,13
789,able,13
381,could,13
68,anything,13
799,alone,13
1137,destroyed,13
321,know,13
511,principle,13
151,well,12
278,better,12
1378,blood,12
320,first,12
430,give,12
48,In,12
369,holy,12
208,namely,12
666,wickedness,12
784,person,12
101,father,12
760,strength,12
534,fact,12
232,world,12
1059,The,12
800,two,12
230,universe,12
212,different,11
178,done,11
526,temperance,11
546,work,11
289,still,11
548,If,11
494,air,11
308,’,11
1096,indeed,11
255,true,11
499,appears,11
126,given,11
1287,Creator,11
770,meet,11
1219,answer,10
286,yet,10
6,Let,10
165,saying,10
50,practise,10
9,field,10
604,among,10
181,doctrine,10
536,accordance,10
1106,wicked,10
217,need,10
45,take,10
861,disease,10
84,irrational,10
1842,shoot,10
120,exist,10
415,rather,10
874,capable,10
1063,order,10
1119,event,10
245,He,10
216,show,10
889,wise,10
194,interpreter,10
304,sound,10
1504,essence,10
766,might,9
765,since,9
780,mortal,9
532,piety,9
189,reference,9
506,use,9
762,Isaac,9
183,together,9
224,element,9
66,character,9
914,prudence,9
2011,hope,9
317,matter,9
426,easily,9
1524,portion,9
1026,language,9
1254,heaven,9
743,useful,9
69,enemy,9
427,brought,9
293,appear,9
370,thought,9
388,servant,9
544,justice,9
91,called,9
283,received,9
100,face,9
172,bear,9
637,This,9
445,sort,9
661,tongue,8
676,race,8
652,mouth,8
400,bring,8
350,condition,8
1808,farmer,8
383,sense,8
2045,rejoices,8
315,consider,8
1411,virtuous,8
449,organ,8
886,action,8
311,necessity,8
42,contest,8
805,Now,8
249,nothing,8
801,sight,8
898,others,8
256,real,8
645,At,8
272,let,8
475,akin,8
777,possible,8
1278,guardian,8
77,Jacob,8
1370,voice,8
547,contrary,8
972,specie,8
1377,hast,8
1097,foolish,8
209,concerning,8
62,many,8
679,question,8
966,oracle,8
514,whatever,8
1200,service,7
955,fountain,7
336,attention,7
1158,advantage,7
479,natural,7
1392,live,7
1160,testimony,7
279,present,7
1067,pain,7
2021,Lord,7
96,clearly,7
795,invisible,7
1771,light,7
960,water,7
67,ground,7
1072,destruction,7
1638,cut,7
2009,joy,7
807,shown,7
74,conduct,7
300,afterwards,7
1446,existing,7
893,sophist,7
453,number,7
1658,speak,7
636,rational,7
803,inasmuch,7
1015,excellent,7
840,enjoyment,7
653,taking,7
492,forward,7
1177,long,7
936,meaning,7
937,speaking,7
842,dead,7
1114,case,7
704,master,7
406,multitude,7
1937,energy,7
682,supply,7
946,idea,7
1181,So,7
1243,speaks,7
226,neither,7
1356,add,7
395,necessary,7
375,love,6
103,day,6
1231,properly,6
1562,food,6
1577,conceived,6
973,discourse,6
1484,image,6
94,flock,6
1118,people,6
735,longer,6
813,It,6
340,state,6
2424,seven,6
79,opposite,6
1830,tree,6
80,disposition,6
826,else,6
420,abundance,6
1250,possession,6
331,eye,6
1782,generation,6
399,country,6
836,friend,6
665,Is,6
1291,suppliant,6
1427,human,6
1105,immortal,6
23,using,6
473,appetite,6
667,Or,6
2076,hidden,6
922,habit,6
471,put,6
1089,slain,6
905,learnt,6
171,unable,6
640,ruler,6
954,intellect,6
1172,impetuosity,6
175,learn,6
1086,look,6
495,perseverance,6
1011,far,6
260,interpreted,6
1350,instead,6
917,Egypt,6
622,display,6
156,wandering,6
281,full,6
680,Where,6
148,Behold,6
1368,kindred,6
507,study,6
152,tell,6
1034,beginning,6
220,complete,6
160,seeking,6
463,house,6
2110,set,6
505,skill,6
1009,nevertheless,6
782,asks,6
1717,becomes,6
1330,deliver,5
632,appropriate,5
745,vigorous,5
394,king,5
489,wholly,5
631,truly,5
1354,previously,5
1398,curse,5
1563,earthly,5
387,want,5
1544,root,5
844,alive,5
623,rich,5
612,giving,5
590,cease,5
1578,destitute,5
823,till,5
455,quality,5
1366,interpretation,5
1310,tabernacle,5
724,moderate,5
1390,death,5
1320,perfection,5
817,God-loving,5
713,sake,5
1585,boundary,5
1466,though,5
651,suffering,5
827,destroy,5
1660,conversation,5
482,weakness,5
1827,act,5
1673,rejoice,5
831,Why,5
833,ear,5
617,genuine,5
1533,motion,5
512,short,5
1969,desire,5
1471,Again,5
866,praise,5
1245,tent,5
1941,produce,5
1103,concrete,5
192,colour,5
1168,mother,5
339,whether,5
878,reasoning,5
