,lemma,count
315,irrational,5
189,instead,5
520,glory,5
1240,around,5
813,variance,5
529,Again,5
528,enemy,5
308,dialect,5
1362,change,5
205,laid,5
278,old,5
1601,sake,5
1172,offspring,5
1313,appears,5
703,These,5
887,touch,5
212,distance,5
1201,obey,5
736,real,5
1226,sun,5
884,find,5
465,inflicted,5
434,easily,5
1765,owing,5
166,easy,5
260,union,5
546,standing,5
148,greatest,5
236,speak,5
449,connection,5
929,hymn,5
280,endowed,5
157,mountain,5
408,native,5
869,silence,5
410,looked,5
168,height,5
1116,smell,5
513,guard,5
1983,air,5
666,heart,5
178,raise,5
1373,inheritance,4
1497,intended,4
1509,genus,4
1731,best,4
1317,beneath,4
588,Since,4
587,peculiar,4
474,influence,4
437,produce,4
478,agreement,4
472,individual,4
471,multitude,4
1360,god,4
1403,return,4
518,fall,4
515,follows,4
534,taste,4
1685,receive,4
1691,false,4
653,stream,4
451,consequence,4
1001,mother,4
1433,ought,4
1696,concealed,4
1442,citadel,4
717,worthy,4
669,creature,4
1527,minister,4
624,incurable,4
1386,practise,4
1456,distinctive,4
723,knew,4
562,organ,4
301,audacity,4
1960,rank,4
1190,human,4
246,mutual,4
861,dead,4
860,Egyptians,4
859,saw,4
953,origin,4
1985,chain,4
252,fortune,4
116,book,4
1080,desirable,4
956,being,4
961,birth,4
101,foundation,4
268,happens,4
2320,subordinate,4
94,blame,4
834,learning,4
279,age,4
832,hate,4
1940,resolved,4
1052,properly,4
825,mouth,4
122,fable,4
864,death,4
1228,example,4
949,mortal,4
167,raised,4
1114,ear,4
1095,possible,4
1132,error,4
2120,succeed,4
901,round,4
1148,keep,4
193,ignorance,4
2194,intention,4
199,grievous,4
891,remain,4
207,fashion,4
879,reference,4
941,admire,4
224,akin,4
138,consideration,4
227,sameness,4
872,making,4
232,whether,4
1188,witness,4
868,utter,4
824,lip,4
165,mount,4
821,It,4
784,firm,4
800,shalt,4
1252,eldest,4
797,In,4
786,circumstance,4
1781,event,4
1293,dwell,4
37,Shinar,4
21,speaks,4
326,tongue,4
779,bank,4
764,placing,4
776,coming,4
1285,Is,4
1023,night,4
775,Egypt,4
1018,particular,4
47,stone,4
1246,compounded,4
22,following,4
747,either,4
603,impetuous,4
70,fail,4
5,sufficient,4
314,rational,4
1908,impossible,4
11,slight,4
810,tranquil,4
8,next,4
806,accordance,4
59,scattered,4
1039,powerful,4
1106,zeal,3
1012,defence,3
1469,carefully,3
940,companion,3
1491,clay,3
938,association,3
650,spring,3
1006,using,3
1471,success,3
1472,shape,3
643,deluge,3
936,turning,3
950,immortal,3
1466,assembly,3
1091,derived,3
1457,divide,3
1042,aim,3
1423,tell,3
1053,belonging,3
1036,murder,3
1455,destitute,3
1031,carry,3
619,none,3
1075,slave,3
957,caused,3
982,confederacy,3
1029,drag,3
985,bring,3
635,physician,3
637,well,3
951,everlasting,3
974,peaceful,3
1440,participation,3
1081,treasure,3
1312,shadow,3
667,determined,3
920,continued,3
1223,light,3
1239,exists,3
1243,A,3
705,treaty,3
706,valley,3
809,disposed,3
707,Salt,3
805,exceedingly,3
803,tranquillity,3
1350,reject,3
1251,Father,3
1345,Jacob,3
795,trustworthy,3
1339,utterly,3
718,confirmed,3
1332,excellence,3
1273,hope,3
1284,moved,3
762,exceeding,3
760,prophet,3
755,surrounded,3
726,All,3
1302,state,3
1304,trace,3
727,Do,3
750,avoid,3
745,defender,3
744,holy,3
1351,degree,3
1212,self-taught,3
654,number,3
843,irresistible,3
907,support,3
1141,serve,3
896,engine,3
895,middle,3
661,incessant,3
1183,willing,3
875,faculty,3
1185,examination,3
739,pollute,3
867,assertion,3
866,unholy,3
670,rest,3
672,surround,3
673,decided,3
1392,settled,3
675,freedom,3
676,sinning,3
1379,content,3
1378,reality,3
850,justly,3
687,abundant,3
1204,display,3
689,enjoyment,3
1205,inspiration,3
1371,fixed,3
1370,essence,3
1206,afterwards,3
1492,ceased,3
1225,beam,3
1882,Because,3
348,longer,3
2174,design,3
476,inharmonious,3
1667,arrive,3
481,addition,3
235,Greeks,3
485,poverty,3
486,want,3
487,reputation,3
1656,safe,3
2176,This,3
2179,follow,3
1650,slime,3
238,barbarian,3
1884,fruit,3
2195,beneficial,3
496,mentioned,3
2205,slay,3
1637,assume,3
342,appear,3
1771,except,3
501,proud,3
1992,arranged,3
1980,Creator,3
1869,thy,3
332,deed,3
1976,everywhere,3
1669,mere,3
354,unspeakable,3
159,mass,3
163,road,3
1768,altogether,3
2088,referred,3
2073,ancient,3
1762,sometimes,3
398,injurious,3
416,small,3
1784,favour,3
1793,report,3
1753,providence,3
1752,existence,3
180,Ossa,3
425,Why,3
381,superfluity,3
428,seems,3
1730,care,3
2133,crime,3
1724,exhorts,3
438,ready,3
1714,lawlessness,3
371,distinct,3
2024,clear,3
1692,something,3
454,aside,3
456,course,3
457,argument,3
1603,derive,3
2011,conjecture,3
259,similarity,3
85,confused,3
1552,money,3
302,immediately,3
2345,known,3
270,drawn,3
1962,went,3
530,body-guards,3
2378,wine,3
60,face,3
54,head,3
2379,sponge,3
568,miserable,3
1526,prudence,3
571,deliberate,3
1932,due,3
38,dwelt,3
293,important,3
291,young,3
30,came,3
584,third,3
586,separate,3
1515,superior,3
1939,beautiful,3
592,cowardice,3
287,gift,3
1944,opportunity,3
282,youth,3
281,vigour,3
555,impulse,3
1929,erected,3
87,Those,3
1896,absolute,3
1905,suppose,3
551,hindrance,3
313,distinguished,3
1901,convicted,3
1912,liable,3
323,separation,3
1970,banished,3
265,abundance,3
1579,visible,3
545,firmly,3
1969,deserving,3
2326,originally,3
550,meeting,3
91,lived,3
1196,admirable,2
1998,exhibition,2
2052,successfully,2
1955,revolve,2
1158,tone,2
1155,instrument,2
1202,governor,2
1199,accord,2
1157,tuned,2
1977,nowhere,2
1975,leave,2
2069,ago,2
1156,skilfully,2
1213,accomplished,2
2046,harlot,2
1961,servant,2
2070,praise,2
2072,eternal,2
1999,conception,2
2045,imagine,2
2001,going,2
1211,spontaneous,2
2017,enacted,2
1964,figurative,2
1207,seem,2
2018,evidence,2
1187,preference,2
1210,admonition,2
2019,hearsay,2
1186,investigation,2
2021,vain,2
2013,prompt,2
1189,believe,2
2025,long,2
1182,generation,2
2036,hidden,2
2038,attribute,2
2040,proper,2
1170,corporeal,2
1971,beyond,2
2009,indulging,2
1154,musical,2
1123,notice,2
1153,disagreed,2
2297,sole,2
1066,slow,2
1067,swift,2
2323,enable,2
2322,independent,2
2312,marshalled,2
2311,army,2
1072,deceiving,2
2306,deified,2
2293,granted,2
2077,need,2
1078,guardian,2
2288,creator,2
2263,infliction,2
2256,perceiving,2
2237,misery,2
2236,interminable,2
2232,accounted,2
2231,committed,2
1064,champion,2
1056,fellow,2
1055,hater,2
2329,imperishable,2
1003,disquietude,2
1004,benefited,2
2446,proclamation,2
2439,scatter,2
2427,dissolve,2
1014,midst,2
2420,dissection,2
1021,correct,2
2418,production,2
2416,calling,2
1026,implanted,2
2404,interpretation,2
2369,Mixture,2
2349,appointed,2
1045,equality,2
1047,inequality,2
2339,attributed,2
2228,fitting,2
1085,admires,2
2226,agency,2
2137,Even,2
1121,various,2
1215,consistent,2
2134,perpetrate,2
1128,worth,2
1130,superficial,2
2129,propose,2
1131,examine,2
2125,incapable,2
1135,succession,2
2121,bringing,2
2119,inflict,2
1144,Thus,2
2111,began,2
1146,authority,2
2106,stated,2
2102,effect,2
2089,leader,2
1119,subjected,2
1115,heard,2
2222,cherished,2
2141,blamed,2
2215,equal,2
2213,actual,2
2209,condemned,2
2208,altar,2
2197,prophecy,2
2192,omen,2
2191,unstable,2
2182,accomplishing,2
1100,earnest,2
1103,cursed,2
1104,contradiction,2
2168,burnt,2
1107,reproving,2
2161,warms,2
2144,proof,2
2143,completed,2
2142,finished,2
1952,term,2
1493,dissecting,2
1216,injunction,2
1407,original,2
1390,changed,2
1391,fit,2
1632,weak,2
1630,statement,2
1627,overthrown,2
1623,strengthened,2
1395,kindred,2
1618,comprehended,2
1617,detected,2
1615,appearing,2
1613,movement,2
1611,moon,2
1604,apprehension,2
1399,colony,2
1404,citizen,2
1600,represent,2
1405,earthly,2
1383,skill,2
1645,melt,2
1646,mixture,2
1671,fortification,2
1344,teaching,2
1687,general,2
1686,weeps,2
1678,imagination,2
1676,within,2
1673,assistance,2
1672,really,2
1353,unmingled,2
1647,consolidate,2
1358,practiser,2
1657,merciful,2
1368,examining,2
1653,resource,2
1652,fortify,2
1648,preserve,2
1377,considered,2
1593,unrestrained,2
1415,thinking,2
1950,raising,2
1416,Ephron,2
1531,brilliant,2
1454,assumed,2
1530,pure,2
1523,wishing,2
1522,occupy,2
1458,reducing,2
1519,compelled,2
1518,vision,2
1462,employment,2
1513,prepared,2
1511,connected,2
1510,closely,2
1475,lest,2
1508,universal,2
1485,dry,2
1502,extravagant,2
1498,sure,2
1546,task,2
1453,seen,2
1549,pursuit,2
1565,service,2
1592,displaying,2
1591,efficient,2
1589,else,2
1581,footstool,2
1580,unalterable,2
1425,pointed,2
1569,regard,2
1434,feel,2
1452,evident,2
1435,alienated,2
1553,concerned,2
1441,iniquitous,2
1443,sovereign,2
1551,acquisition,2
1449,beforehand,2
1450,material,2
1695,stability,2
1340,perfection,2
1699,bear,2
1701,model,2
1255,born,2
1864,Cain,2
1861,undertake,2
1258,archetypal,2
1262,dwelling,2
1264,Balaam,2
1265,Balak,2
1855,confession,2
1266,Mesopotamia,2
1845,notorious,2
1270,felicitous,2
1271,otherwise,2
1844,however,2
1839,Ye,2
1836,Before,2
1835,impending,2
1834,anticipate,2
1866,Enoch,2
1254,firstborn,2
1870,grace,2
1237,planter,2
1945,destroying,2
1222,That,2
1934,Gideon,2
1927,Phanuel,2
1229,former,2
1230,planted,2
1234,terrestrial,2
1926,Hebrews,2
1875,nostril,2
1922,displayed,2
1915,benefit,2
1907,tribunal,2
1902,innumerable,2
1244,novel,2
1888,offer,2
1494,figure,2
1829,respecting,2
1823,boast,2
1282,setting,2
1746,tyrant,2
1309,associate,2
1310,cast,2
1760,chariot,2
1311,appearance,2
1759,irreproachable,2
1757,direct,2
1750,ungodliness,2
1316,fleeing,2
1761,ship,2
1744,get,2
1319,placed,2
1729,unmanageable,2
1723,coadjutor,2
1722,steadiness,2
1712,coinage,2
1709,base,2
1308,violently,2
1307,close,2
1283,They,2
1790,ungodly,2
1816,indulgence,2
1812,adultery,2
1810,homicide,2
1804,thousand,2
1803,ten,2
1801,suited,2
1799,wretched,2
1785,moderate,2
1767,admitted,2
1780,shame,2
1298,agitated,2
1775,impudence,2
1301,kept,2
1773,excessive,2
1770,figuratively,2
1306,held,2
1002,hast,2
0,As,2
644,described,2
691,corrupted,2
597,insane,2
483,mutilation,2
595,sow,2
93,eager,2
95,accuse,2
593,intemperance,2
160,hoping,2
239,exactly,2
719,oath,2
885,handle,2
489,melancholy,2
104,Are,2
244,suffered,2
493,severe,2
580,fallen,2
109,concerning,2
722,Abraham,2
155,three,2
322,affirm,2
154,heap,2
878,arranging,2
877,developed,2
153,contemplation,2
234,winged,2
230,formerly,2
702,deserved,2
71,unto,2
455,impediment,2
924,alliance,2
694,condition,2
606,descend,2
458,proceeds,2
917,much,2
697,corruption,2
68,begun,2
698,incorruptible,2
914,plausible,2
164,desirous,2
473,especially,2
600,numerous,2
223,story,2
912,vigorously,2
464,symphony,2
910,usually,2
908,us,2
906,hold,2
269,last,2
905,lay,2
467,behave,2
111,contained,2
566,result,2
317,identity,2
258,pain,2
523,high,2
822,appropriately,2
558,open,2
816,artificial,2
815,disorder,2
814,delight,2
535,band,2
554,exerting,2
139,calumny,2
284,reptile,2
261,feeling,2
756,entered,2
772,increase,2
277,released,2
137,especial,2
799,Thou,2
544,boundary,2
136,giving,2
128,devoting,2
129,leisure,2
787,unchangeable,2
781,collected,2
823,took,2
519,wealth,2
247,misfortune,2
847,expedient,2
151,Homer,2
504,external,2
733,expect,2
506,regular,2
311,brings,2
738,circle,2
561,hostility,2
854,melodiously,2
741,stranger,2
511,resolution,2
307,difference,2
827,fence,2
845,When,2
844,true,2
303,separated,2
839,virtuous,2
146,composed,2
835,ally,2
642,Of,2
830,begin,2
829,borne,2
121,contain,2
927,friend,2
335,deprived,2
32,moving,2
211,enormous,2
632,affecting,2
363,cut,2
423,likely,2
992,mine,2
413,acquainted,2
648,pouring,2
377,system,2
609,chance,2
183,Pelion,2
959,home,2
677,unlimited,2
208,single,2
385,foreknowledge,2
209,pillar,2
990,firmness,2
191,represents,2
965,irreconcilable,2
657,mingled,2
452,permit,2
973,live,2
368,position,2
45,burn,2
617,joined,2
613,pilot,2
215,sphere,2
418,friendship,2
422,security,2
419,familiarity,2
969,admiring,2
986,violation,2
213,removed,2
441,arise,2
352,repeatedly,2
353,filled,2
396,advantageous,2
174,Olympus,2
176,top,2
931,mute,2
395,community,2
31,pas,2
980,endeavour,2
221,centre,2
996,secondly,2
685,thoroughly,2
66,mankind,2
393,danger,2
978,sharpened,2
937,back,2
634,sick,2
945,excellent,2
357,uniting,2
623,almost,2
682,broken,2
620,involved,2
402,greatly,2
946,grieved,2
403,safety,2
680,restraint,2
445,contentious,2
27,pronunciation,2
977,manliness,2
2065,archangel,1
2064,first-born,1
1986,burst,1
1991,exceed,1
1990,understood,1
1987,emancipated,1
2063,adorned,1
1989,higher,1
1988,praised,1
2033,unquestionable,1
2066,Word,1
2067,induced,1
1966,short,1
1967,susceptible,1
1968,proverb,1
266,enjoyed,1
263,sated,1
262,lasted,1
1972,invested,1
2078,impression,1
1973,instructed,1
197,alienation,1
2076,honoured,1
2075,seeth,1
1974,indispensable,1
2074,hearer,1
206,superstructure,1
256,felt,1
1978,Nowhere,1
1979,space,1
255,annoyance,1
1981,extended,1
1982,pervade,1
253,impart,1
1984,desolate,1
250,met,1
2068,little,1
2071,deserve,1
2058,begot,1
249,whenever,1
2047,expels,1
2014,idle,1
2015,fancy,1
218,curious,1
2044,desired,1
2016,fallacious,1
2043,increased,1
233,aquatic,1
2020,prohibitory,1
226,deviser,1
2022,Meaning,1
2042,aforesaid,1
2023,silly,1
2041,builder,1
219,philosopher,1
225,related,1
2039,causing,1
220,affirmed,1
2037,apparently,1
2026,vanity,1
2027,Which,1
2028,profanely,1
2029,mock,1
2030,lesson,1
2035,mention,1
2034,conveyed,1
2031,crazy,1
2032,ignorant,1
217,tenet,1
2048,archer,1
2062,earnestly,1
2049,shooting,1
1993,contains,1
1994,bosom,1
2061,defeating,1
2060,warfare,1
1995,pervades,1
1996,incomprehensible,1
1997,comprehensible,1
2059,experienced,1
248,rejoiced,1
2057,entitles,1
2000,implies,1
245,sympathised,1
2056,addressed,1
2002,upwards,1
2054,putting,1
2003,downwards,1
2053,mark,1
2004,backwards,1
2005,conceived,1
2006,comprehends,1
2007,happened,1
2051,aiming,1
2008,exhortation,1
2050,random,1
2010,uncertain,1
241,converse,1
2012,afar,1
1965,divinity,1
1000,spoke,1
1963,listened,1
1850,conscience,1
1848,ward,1
1847,deity,1
1846,adopt,1
1843,hesitate,1
1842,threatening,1
1841,visibly,1
1840,obscurely,1
1838,Should,1
359,emulation,1
360,rivalry,1
362,wrong-doing,1
1833,occasion,1
1832,soon,1
1831,vengeance,1
364,intimate,1
366,nod,1
1828,entertained,1
1849,retribution,1
1851,convict,1
1826,hide,1
1852,prick,1
334,understanding,1
1868,formation,1
1867,gave,1
336,communication,1
1865,begotten,1
339,apply,1
1863,dy,1
1862,dying,1
341,precaution,1
1860,unjust,1
1859,hating,1
1858,chastiser,1
1857,watching,1
1856,overlooked,1
343,turned,1
1854,draw,1
1853,vehemently,1
1827,ashamed,1
1825,seemly,1
271,unattainable,1
386,future,1
387,anticipated,1
1798,daring,1
1797,unacquainted,1
1796,uninformed,1
1795,domestic,1
1794,intelligence,1
389,plotting,1
1792,send,1
1791,desperate,1
391,repel,1
1789,impends,1
1788,implacable,1
1787,threat,1
1786,avoiding,1
394,threatened,1
1783,gaining,1
1782,pretended,1
1800,infamous,1
382,counterbalance,1
1824,seeking,1
378,arrived,1
1822,Such,1
1821,lying,1
1820,perjury,1
1819,rapine,1
1818,theft,1
1817,crafty,1
372,utterance,1
1815,unmeasured,1
1814,accompanied,1
1813,undefined,1
374,besides,1
376,code,1
1809,insolence,1
1808,shamelessness,1
1807,rashness,1
1806,conduct,1
1805,adapted,1
1871,supposes,1
1872,understands,1
1873,bounty,1
289,allowed,1
1938,victorious,1
1937,swore,1
1936,robber,1
1935,retreat,1
292,absurd,1
1933,ravager,1
296,inferior,1
1931,alienating,1
1930,averting,1
1928,translated,1
298,However,1
1925,Judgment,1
1924,Book,1
1923,entitled,1
1921,destroys,1
1920,increasing,1
1919,self-love,1
290,grow,1
1941,persuasion,1
1874,hears,1
1942,holiness,1
273,embassy,1
274,treat,1
1959,compelling,1
1958,forcibly,1
1957,prefer,1
1956,dare,1
275,immortality,1
1954,signify,1
1953,symbolically,1
276,requesting,1
1951,border,1
1949,Many,1
1948,overturned,1
1947,piety,1
1946,wonderful,1
285,serpent,1
1943,dissolved,1
1918,owe,1
1917,member,1
1916,conferred,1
1914,shed,1
1891,flock,1
1890,sacrifice,1
1889,brother,1
325,variety,1
1887,contented,1
1886,husbandry,1
1885,extract,1
327,effected,1
1883,assigns,1
328,remedy,1
1881,primary,1
1880,actually,1
1879,capacity,1
1878,endow,1
1877,perception,1
1876,bestows,1
331,co-operate,1
1892,offering,1
1893,secondary,1
1894,value,1
318,belonged,1
1913,corresponding,1
312,nearer,1
1911,criterion,1
1910,pervert,1
1909,corrupt,1
316,testifies,1
1906,deceived,1
1904,judge,1
1895,confessing,1
1903,bearing,1
320,fabulous,1
1900,Has,1
1899,conviction,1
1898,unerring,1
1897,decide,1
324,infinite,1
297,distanced,1
182,leafy,1
2079,submitted,1
88,discontented,1
2334,chooses,1
2333,thorough,1
2332,endowment,1
2331,happiness,1
2330,stain,1
84,Confusion,1
2328,subdivided,1
2327,devoid,1
2325,erroneously,1
2313,obedience,1
2324,accomplish,1
2321,completely,1
100,instance,1
2319,entrusted,1
2318,quarter,1
2317,require,1
2316,ministration,1
2315,avail,1
2335,worst,1
2336,guilty,1
2337,studied,1
2338,Very,1
2357,afford,1
2356,salutary,1
2355,inflicting,1
2354,fate,1
2353,nourish,1
2352,confesses,1
2351,defended,1
2350,nourished,1
2348,absolutely,1
2347,enough,1
2346,completion,1
2344,involuntary,1
2343,counterpoise,1
2342,voluntary,1
2341,dignity,1
2340,lieutenant,1
80,desisted,1
2314,desertion,1
108,boastfully,1
2359,beneficent,1
2278,difficulty,1
2286,similitude,1
2285,record,1
2284,excited,1
2283,destitution,1
2282,pass,1
2281,unfortunate,1
2280,pity,1
2279,prosperous,1
2277,Beware,1
2310,attendant,1
2276,impure,1
2275,unbinding,1
2274,bind,1
2273,fastened,1
2272,deserted,1
2271,loosened,1
2270,bondage,1
2269,forsake,1
2287,implying,1
112,rule,1
2289,told,1
2290,Adam,1
2309,King,1
2308,reverence,1
2307,entire,1
2305,Some,1
2304,correction,1
2303,disadvantageous,1
2302,conversant,1
2301,preserver,1
2300,adapt,1
2299,convert,1
2298,monarch,1
110,precept,1
2296,verse—,1
2295,arrange,1
2294,govern,1
2292,applicable,1
2291,knowing,1
2358,tend,1
2360,bounteous,1
2080,information,1
2417,simple,1
14,philosophical,1
2426,distribution,1
2425,accurate,1
2424,several,1
2423,previously,1
2422,ordered,1
2421,distinguishes,1
2419,concrete,1
2415,discussing,1
2405,recorded,1
2414,blind,1
2413,pondered,1
2412,apparent,1
2411,considering,1
2410,onward,1
2409,stopping,1
2408,exhort,1
2407,transaction,1
2428,extirpate,1
2429,dominion,1
2430,fearful,1
2431,unite,1
2448,dispersion,1
2447,expressly,1
2,topic,1
2445,tyranny,1
2444,rout,1
2443,desist,1
2442,accursed,1
2441,drive,1
2440,growth,1
12,cursory,1
2438,flight,1
2437,exert,1
2436,develop,1
2435,operate,1
2434,exposed,1
2433,duty,1
2432,discharge,1
2406,blaming,1
2403,mischief,1
2361,chiefly,1
2372,wheat,1
2380,saturated,1
48,asphalt,1
64,builded,1
2377,entering,1
2376,dissimilar,1
2375,penetration,1
2374,seed,1
2373,pea,1
2371,barley,1
2402,unison,1
2370,wet,1
2368,resemble,1
2367,comparison,1
2366,enter,1
2365,How,1
2364,fountain,1
2363,well-doing,1
2362,Knowing,1
2381,oil,1
2382,calculated,1
2383,component,1
2384,penetrating,1
2401,dumb,1
2400,deaf,1
2399,hereafter,1
2398,contribute,1
2397,contribution,1
2396,joint,1
2395,commanding,1
2394,threatens,1
2393,produced,1
2392,medicine,1
2391,resin,1
2390,fat,1
2389,wax,1
2388,tetrapharmacon,1
2387,composition,1
2386,wholly,1
2385,generate,1
2268,gentleness,1
2267,all-merciful,1
2266,oracle,1
173,High,1
2146,First,1
2145,entirely,1
169,sky,1
170,verse,1
172,—,1
2140,inflicts,1
2139,ill,1
2138,venture,1
2136,reckoned,1
2124,Deity,1
2135,array,1
2132,insatiable,1
2131,Men,1
2130,occurs,1
177,strove,1
2128,unclean,1
2127,damage,1
2126,receiving,1
2147,manifest,1
2148,notoriety,1
2149,beforementioned,1
2150,circumference,1
156,loftiest,1
2167,line,1
2166,near,1
2165,oblique,1
2164,rapid,1
2163,cold,1
2162,scorch,1
2160,recess,1
2159,inmost,1
2158,sends,1
2157,καίω,1
2156,synonymous,1
2155,αἴθω,1
2154,flame,1
2153,unquenchable,1
2152,αἰθής,1
2151,aether,1
179,Gigantic,1
2123,unwise,1
2265,reduce,1
2090,parent,1
2098,inharmoniousness,1
2097,tune,1
2096,illiterate,1
2095,disconnected,1
2094,relationship,1
2093,bond,1
2092,family,1
2091,progenitor,1
195,ambition,1
2122,accomplishment,1
196,Every,1
2087,grandfather,1
2086,lifetime,1
2085,wrote,1
2084,David,1
2083,blameless,1
2082,flourished,1
2081,Kings,1
2099,concert,1
2100,melody,1
2101,fever,1
2103,periodical,1
181,To,1
1778,darkness,1
2118,reaping,1
2117,sowing,1
2116,Heaven,1
2115,transgress,1
2114,ventured,1
2113,affect,1
2112,indignation,1
184,Might,1
2110,nearly,1
2109,expected,1
2108,crisis,1
2107,hour,1
187,accessible,1
2105,fourth,1
2104,recurring,1
2169,If,1
2170,endeavouring,1
2171,stricken,1
2233,denounced,1
2242,whoever,1
2241,requirement,1
2240,haste,1
2239,carried,1
2238,fix,1
127,relating,1
2235,Alas,1
2234,endeavoured,1
130,collecting,1
2172,thunderbolt,1
2230,offence,1
2229,delivered,1
131,interspersed,1
2227,accusation,1
134,throughout,1
2225,slaughter,1
2224,plotted,1
2223,temple,1
2243,pray,1
2244,steal,1
2245,sacrilege,1
2246,obstacle,1
2264,stripe,1
2262,conjunction,1
2261,rein,1
2260,scarcely,1
2259,forgiven,1
2258,My,1
2257,lead,1
124,laugh,1
2255,crowd,1
2254,powerlessness,1
2253,inability,1
2252,lament,1
2251,frenzied,1
2250,ease,1
2249,malady,1
