,lemma,count
778,captive,4
553,glory,4
843,sight,4
557,rise,4
1388,purpose,4
1431,Of,4
262,gold,4
950,lion,4
523,affair,4
308,woman,4
1439,ample,4
765,multitude,4
535,present,4
1402,slight,4
261,silver,4
1383,celebrated,4
512,line,3
1078,connected,3
1208,hatred,3
509,ten,3
702,endurance,3
671,flattery,3
620,voluntarily,3
1176,appear,3
625,extraordinary,3
661,blood,3
1999,rest,3
540,choose,3
2170,threaten,3
1915,cheerfully,3
1929,thinking,3
531,actual,3
629,honoured,3
1195,something,3
469,chance,3
656,flesh,3
468,question,3
1,former,3
665,quit,3
1916,slew,3
541,closely,3
1166,view,3
1157,taking,3
1038,lifeless,3
559,overthrow,3
710,fortified,3
1150,greatness,3
1234,In,3
496,quite,3
697,throughout,3
712,reasoning,3
698,iron,3
1918,disgraceful,3
1220,contemporary,3
545,related,3
1132,judging,3
1126,injury,3
646,insult,3
1996,continual,3
1125,result,3
544,nearly,3
591,avoid,3
507,possessed,3
595,belongs,3
2014,asked,3
600,generality,3
648,formidable,3
1981,Diogenes,3
1050,Athenians,3
1071,en,3
2028,royal,3
199,native,3
217,obedience,3
216,acting,3
209,innumerable,3
1481,wishing,3
1754,fire,3
1753,thee,3
202,unless,3
196,set,3
1807,hero,3
191,driven,3
1496,instructor,3
185,citizen,3
1744,worthless,3
903,purchase,3
2121,blessing,3
176,duty,3
219,Again,3
923,wit,3
233,rich,3
237,hardly,3
279,tribe,3
1415,animal,3
276,benefit,3
1801,value,3
779,wine,3
939,eagerly,3
264,revenue,3
936,serve,3
1442,almost,3
1443,accounted,3
724,combatant,3
789,inclined,3
1773,Jupiter,3
239,scarcely,3
2072,banished,3
1509,Then,3
173,assembly,3
1728,Euripides,3
1596,inhumanity,3
70,studied,3
60,mode,3
58,intimating,3
56,foot,3
1603,limb,3
1608,misery,3
43,taught,3
41,excellent,3
846,companion,3
847,There,3
25,mother,3
6,prove,3
5,intended,3
3,O,3
859,wife,3
837,hesitation,3
89,cut,3
155,dream,3
1678,Greeks,3
1727,Hercules,3
1526,rule,3
1715,sentiment,3
1714,brave,3
893,offspring,3
144,regard,3
1703,destruction,3
127,intellect,3
125,light,3
825,arm,3
1565,stock,3
115,stamp,3
110,tasted,3
1680,writing,3
97,maxim,3
280,owner,3
1782,angry,3
1330,willing,3
1382,honourable,3
961,invincible,3
1373,witness,3
389,lived,3
1274,seeking,3
419,deeply,3
418,young,3
342,ignorance,3
736,lawgiver,3
2054,threat,3
756,cattle,3
1280,descended,3
355,envy,3
356,removed,3
1283,sea,3
1839,prudence,3
360,close,3
362,open,3
968,e,3
975,within,3
405,vigour,3
2267,refuge,3
1313,They,3
2262,asylum,3
985,attribute,3
990,shown,3
1310,investigating,3
386,neglect,3
1892,reference,3
336,commit,3
321,judgment,3
1003,leave,3
1395,moral,3
302,ancestor,3
1394,study,3
455,dominion,3
1009,Who,3
305,race,3
956,savage,3
1894,encountered,3
768,habit,3
1904,soldier,3
320,sens,3
428,flow,3
318,influence,3
435,examine,3
319,outward,3
1068,iambic,2
1000,teach,2
1011,worthy,2
2026,purchaser,2
1020,governed,2
993,universal,2
995,venture,2
862,preferred,2
2036,buy,2
2030,turned,2
1017,friendship,2
887,willingly,2
865,properly,2
2096,second,2
1070,—,2
870,collecting,2
1025,cruel,2
1016,claim,2
884,pupil,2
1005,universe,2
1026,existing,2
2099,contain,2
1065,undeniable,2
946,favourable,2
1063,addition,2
1027,superintending,2
930,language,2
1048,mighty,2
2009,despondency,2
931,engine,2
2010,Will,2
933,foundation,2
1031,appetite,2
957,ferocious,2
934,contrivance,2
954,soon,2
940,entreat,2
1035,ordinance,2
2064,contend,2
1033,accordance,2
1034,unerring,2
2061,allow,2
943,neglected,2
926,mastery,2
1072,You,2
1061,participation,2
1053,Lycurgus,2
894,menial,2
896,beholding,2
2085,crew,2
2084,Argonauts,2
1060,arrive,2
982,affirm,2
945,gentle,2
904,paid,2
907,laid,2
2003,giving,2
966,appreciate,2
916,excess,2
964,however,2
917,confidence,2
963,consists,2
962,creature,2
2074,Lysimachus,2
0,My,2
1266,being,2
1073,dare,2
1426,contracted,2
1437,vast,2
1783,indifference,2
1781,got,2
1446,maker,2
1778,lay,2
1774,feast,2
1455,perverted,2
1768,Syleus,2
1462,aloof,2
1767,govern,2
1465,single,2
1466,aiding,2
1765,silence,2
1764,stubborn,2
1760,speaks,2
1476,reality,2
1757,prepared,2
1756,bull,2
1480,designing,2
1482,surpass,2
1485,affection,2
1792,beat,2
1796,mere,2
1074,As,2
1800,le,2
1833,afflicted,2
1362,seed,2
1366,owing,2
1828,pitiless,2
1374,flourished,2
1825,tortured,2
1378,ancient,2
1820,despised,2
1384,Among,2
1385,Persians,2
1817,composition,2
1392,Indians,2
1393,gymnosophist,2
1396,likewise,2
1812,heavenly,2
1405,Essenes,2
1407,derive,2
1408,piety,2
1409,according,2
1418,holiness,2
1419,purity,2
1486,leaving,2
1488,acquisition,2
1492,except,2
1495,using,2
1588,train,2
1590,praiseworthy,2
1594,wild,2
1595,cruelty,2
1674,fair,2
1673,persuade,2
1672,Europe,2
1671,Asia,2
1670,imaginable,2
1604,till,2
1609,turn,2
1663,territory,2
1661,exhibit,2
1660,Macedonians,2
1617,hypocrisy,2
1659,Alexander,2
1658,accordingly,2
1656,hostile,2
1655,admired,2
1648,Calanus,2
1646,testimony,2
1679,moreover,2
1584,Greek,2
1582,superfluous,2
1522,bad,2
1745,venerable,2
1500,seventh,2
1743,By,2
1506,elder,2
1510,volume,2
1736,conduct,2
1735,conscience,2
1515,delivered,2
1518,old,2
1523,wrong,2
1574,cherish,2
1709,always,2
1548,description,2
1549,fellowship,2
1551,sense,2
1553,together,2
1559,eat,2
1695,force,2
1567,derived,2
1688,sent,2
1358,flame,2
1834,beginning,2
1353,deficiency,2
1193,impossible,2
1141,injustice,2
1963,resisted,2
1144,grief,2
1957,Caesar,2
1156,intemperate,2
1953,ago,2
1951,benefactor,2
1164,improved,2
1170,various,2
1173,series,2
1175,establish,2
1941,profound,2
1940,imagine,2
1939,Do,2
1181,incorrect,2
1182,wisely,2
1183,blameless,2
1937,That,2
1935,neck,2
1190,prevent,2
1191,possibly,2
1139,intemperance,2
1967,held,2
1968,collected,2
1099,freely,2
1077,music,2
1080,grammar,2
1082,grammarian,2
1091,versed,2
1092,respecting,2
1093,skilled,2
1991,rendered,2
1097,establishing,2
1098,stranger,2
1103,boldly,2
1129,external,2
1104,assert,2
1105,suffer,2
1988,absurd,2
1108,dictated,2
1983,loftiness,2
1117,disregarding,2
1976,gave,2
1123,little,2
1128,grieved,2
1192,restraint,2
1196,proceeding,2
1346,tree,2
1201,likely,2
1897,tell,2
1267,deal,2
1889,contest,2
1279,pride,2
1285,lying,2
1882,appearance,2
1876,fancy,2
1874,contemptuously,2
1872,exhausted,2
1301,dangerous,2
1308,journey,2
1311,root,2
1865,deed,2
1318,careful,2
1321,idleness,2
1324,shoot,2
1857,Aristarchus,2
1331,cultivate,2
1335,incessant,2
1339,branch,2
1344,entire,2
1260,tincture,2
1257,suppliant,2
1256,sit,2
1227,follow,2
1211,pursuit,2
1215,previously,2
1218,answer,2
1221,strict,2
1222,came,2
1223,near,2
1224,image,2
1225,archetypal,2
1226,model,2
1231,vice,2
1247,succeed,2
1233,numerous,2
1235,exceedingly,2
1236,beautiful,2
1237,rare,2
1241,abundant,2
1242,leisure,2
1243,contemplation,2
1244,endeavouring,2
1911,violent,2
857,fellow,2
819,ship,2
855,sometimes,2
2209,standing,2
560,trample,2
561,cowardice,2
562,rival,2
563,defeated,2
564,learnt,2
565,disregard,2
568,impose,2
573,inheritance,2
555,absolutely,2
2207,saw,2
578,No,2
580,accurate,2
581,consequence,2
585,enslave,2
587,excessive,2
588,consider,2
558,resists,2
539,advancing,2
440,astray,2
480,belonged,2
444,understanding,2
2243,menace,2
2242,slightest,2
467,raise,2
472,infinite,2
476,fallen,2
479,lost,2
2234,endowed,2
2216,praise,2
494,mention,2
495,pretence,2
497,unconnected,2
511,quote,2
525,committed,2
2221,embark,2
530,sovereign,2
589,feel,2
590,anxiety,2
592,incapable,2
695,athlete,2
667,darken,2
668,neath,2
669,Before,2
670,wring,2
676,aim,2
2182,captain,2
688,received,2
696,invigorated,2
597,poverty,2
699,stone,2
700,yielding,2
2171,Croesus,2
706,adversary,2
714,offering,2
715,violence,2
716,desist,2
663,star,2
660,life-warm,2
659,Drinking,2
658,hate,2
603,judge,2
604,pronounce,2
612,lowly,2
615,spite,2
616,deliberate,2
621,enduring,2
626,diligent,2
627,consideration,2
633,tossed,2
634,everlasting,2
638,change,2
653,Yes,2
654,burn,2
655,scorch,2
657,glut,2
441,deceived,2
436,accuracy,2
720,perhaps,2
205,frenzy,2
161,marvel,2
165,middle,2
169,council,2
170,court,2
175,fulfil,2
200,soil,2
201,distance,2
206,rush,2
141,believe,2
207,certain,2
2320,intention,2
213,return,2
215,feeling,2
220,unreasonable,2
229,easy,2
240,procuring,2
148,beam,2
129,weakness,2
427,torrent,2
52,walk,2
2,treatise,2
11,proposition,2
13,fully,2
19,akin,2
26,side,2
47,ordinary,2
48,road,2
76,injunction,2
114,changing,2
79,sentence,2
83,weight,2
85,oracle,2
93,path,2
94,inaccessible,2
98,building,2
101,pure,2
243,subsistence,2
246,peculiar,2
258,air,2
377,initiated,2
353,writer,2
363,receive,2
364,thirst,2
368,stream,2
369,unalloyed,2
370,instruction,2
372,yield,2
378,holy,2
259,poor,2
380,entirely,2
383,reproach,2
391,deserving,2
407,preference,2
411,empty,2
413,retain,2
421,indelible,2
348,acquire,2
347,escape,2
339,get,2
337,physician,2
260,surrounded,2
265,inexhaustible,2
266,supply,2
2303,illiberal,2
270,wealth,2
272,relation,2
277,crowd,2
2296,onion,2
2293,threatened,2
300,grandfather,2
301,remote,2
306,highest,2
312,generation,2
313,branded,2
317,obscured,2
719,propriety,2
1640,faith,2
826,terrible,2
815,cutting,2
762,governor,2
2136,bird,2
2132,ally,2
2135,battle,2
791,perceive,2
761,guide,2
820,relates,2
813,done,2
2151,tragic,2
850,freeman,2
781,eating,2
2147,exhortation,2
833,cultivating,2
777,serving,2
2110,deity,2
776,occupied,2
840,support,2
757,sheep,2
811,dwell,2
793,toil,2
785,confectioner,2
767,constantly,2
827,excites,2
801,expedition,2
784,cook,2
800,military,2
802,carrying,2
853,property,2
2130,shout,2
769,calling,2
729,hard,2
741,supported,2
2154,Nor,2
730,borne,2
834,ground,2
747,contempt,2
1793,disobedient,1
1785,changed,1
2118,brute,1
2122,cock,1
2302,double-minded,1
1795,assist,1
1784,preposterous,1
2083,ashore,1
2119,example,1
1786,colour,1
2120,exists,1
1798,trampled,1
1794,introduced,1
1787,difference,1
1788,confidence—,1
1799,effectual,1
1789,Sit,1
1797,joke,1
2304,expression—,1
1791,accost,1
1790,drink,1
2309,downbent,1
2305,Never,1
2306,heard,1
1766,sought,1
2117,considers,1
2315,straightforward,1
2316,undisguised,1
2317,unsuspicious,1
1763,blame,1
1762,disposition—,1
1761,conclusion,1
2087,burdened,1
2088,caused,1
1759,Afric,1
1758,Gainst,1
2318,betokens,1
2089,voyager,1
2319,harmonising,1
2314,upright,1
2313,ignoble,1
2312,deceitful,1
1776,quantity,1
2307,uprightly,1
2308,stooping,1
1780,digest,1
1779,contentedly,1
2300,Thus,1
1777,meal,1
1775,drunk,1
1769,field,1
2086,ballast,1
2310,crooked,1
2311,wily,1
1772,choicest,1
1771,sacrificed,1
1639,mutual,1
2301,regulator,1
2167,least,1
1802,unwritten,1
1832,disdained,1
2075,reproached,1
1830,exasperated,1
1829,usually,1
2278,attache,1
2279,influenced,1
2076,mentioning,1
2280,corruption,1
1827,device,1
1826,unprecedented,1
2077,expelled,1
2281,deceitfulness,1
2282,indestructible,1
2283,fortification,1
2284,attack,1
1824,Eleatic,1
1831,disregarded,1
2127,roused,1
2285,treachery,1
2277,sanctity,1
1846,mightier,1
1845,secret,1
1844,divulge,1
1843,making,1
1842,stretched,1
2274,conviction,1
1841,violently,1
1840,hung,1
2275,recognition,1
1838,dweller,1
2276,god-like,1
1837,emigrating,1
1836,prospect,1
1835,cling,1
2128,invading,1
1823,Anaxagoras,1
1822,Are,1
2123,save,1
1813,mixed,1
1811,par,1
1810,run,1
2124,submitting,1
1809,greater,1
1808,correctness,1
2294,contemptuous,1
2295,bidding,1
2082,befell,1
2297,meant,1
2298,weep,1
1806,rust,1
1755,Like,1
1804,moth,1
2299,tear,1
1803,covenant,1
2292,Priene,1
1814,sprung,1
1821,designed,1
2125,Miltiades,1
2286,directs,1
2287,defended,1
2078,condemned,1
2288,accidental,1
2079,atheism,1
1819,incorruptible,1
1818,tempered,1
2080,corrupting,1
2289,weighing,1
1816,demigod,1
1815,entitled,1
2290,standard,1
2126,famous,1
2291,Bias,1
2081,befallen,1
1805,mould,1
1752,buyer,1
2090,lest,1
1684,sign,1
1682,erected,1
2352,bravery,1
1681,durable,1
2111,narrow,1
2353,add,1
2097,Not,1
1677,worth,1
2354,partaker,1
2355,confirmed,1
2356,naked,1
1676,felicity,1
2357,infant,1
2098,quality,1
2109,granted,1
2100,Semele,1
1683,pillar,1
1685,indomitably,1
2358,nurse,1
1686,proved,1
1697,beheld,1
1696,sleep,1
2347,relating,1
2348,confine,1
1694,apply,1
2349,fro,1
1693,Your,1
1692,GREETING,1
1691,ALEXANDER,1
1690,TO,1
1689,CALANUS,1
2112,philosophic,1
2350,attracted,1
2351,posse,1
1687,letter,1
2108,imperfect,1
2359,prescribing,1
1699,brick,1
1657,combined,1
2368,enjoined,1
1654,greatly,1
1653,rarest,1
1652,foreigner,1
1651,countryman,1
2102,Bacchus,1
1649,Indian,1
2369,To,1
1647,evidence,1
2103,delivery,1
1645,corroborative,1
1644,growth,1
1643,increase,1
1642,point,1
1641,reach,1
2105,saved,1
2367,recommended,1
2360,tender,1
2366,conducted,1
2361,milk,1
2362,encyclical,1
2107,womb,1
1669,abode,1
1668,home,1
1667,invited,1
2363,stronger,1
2364,strengthened,1
1666,representation,1
1665,copy,1
1664,faithful,1
2106,bore,1
1662,found,1
2101,pregnant,1
2365,manly,1
1698,transport,1
2346,mastership,1
2091,water-logged,1
2329,vegetable,1
1741,inquires,1
1740,Mercury,1
1739,awe,1
2330,cheesecake,1
1738,strike,1
1737,suited,1
2092,bulk,1
2114,transporting,1
2113,decided,1
1734,honest,1
1733,disguise,1
2331,baker,1
1732,felt,1
1731,variance,1
2093,pace,1
1742,worthless—,1
2328,inanimate,1
1729,adulation,1
2327,dishonoured,1
2321,fairly,1
2322,laugh,1
2116,settling,1
2273,party,1
2115,fortunate,1
1751,becomes,1
1750,energetic,1
1749,club,1
2323,released,1
1748,brilliant,1
1747,raiment,1
2324,moment,1
2325,emancipated,1
1746,Low,1
2326,obeying,1
1730,uttered,1
2332,invent,1
1700,timber,1
2094,envied,1
1712,positive,1
1711,secure,1
1710,correspond,1
2340,blessed,1
1708,deliver,1
1707,unto,1
2095,Were,1
2341,depends,1
1706,compelling,1
2342,share,1
1705,burnt,1
2343,constitution,1
2344,pas,1
1702,trouble,1
2345,implying,1
1713,refusal,1
2339,proclamation,1
2333,belly,1
1716,easier,1
2334,sympathising,1
2335,marvelling,1
1726,coinage,1
2336,proclaim,1
1725,bringing,1
2337,geometrician,1
1724,blameable,1
1723,adulterated,1
1722,cradle,1
1721,bred,1
1720,historian,1
1719,wind,1
1718,bladder,1
2338,musician,1
1717,sink,1
1847,strongest,1
1856,Beat,1
1848,biting,1
1982,exhibited,1
1980,Cynic,1
1979,Eurystheus,1
2048,inhabitant,1
2049,Alexandria,1
1978,imitating,1
1977,affliction,1
2050,Egypt,1
1975,inglorious,1
2153,contentious,1
1974,tyrannical,1
2152,Ion,1
1973,fated,1
2051,Ptolemy,1
2150,success,1
1972,top,1
2201,actor,1
2047,imitator,1
2202,representing,1
1984,robber,1
2196,prepare,1
2043,irresponsible,1
2155,wounded,1
2197,cake,1
2198,conducing,1
2044,Choereas,1
1990,provided,1
1989,pig,1
2199,credit,1
2045,considerable,1
2046,zealous,1
1987,weighed,1
2200,happened,1
1986,sparingly,1
1985,fed,1
1971,heap,1
2052,offended,1
1849,tongue,1
1955,attacked,1
2208,spectator,1
2146,forcibly,1
2210,tip-toe,1
1952,Xanthians,1
2211,excitement,1
1950,deceased,1
1949,hear,1
1948,dissolve,1
1947,perpetual,1
2212,delight,1
1946,immortality,1
2213,loud,1
1945,stumble,1
1944,liable,1
2145,buried,1
1954,Brutus,1
1956,Julius,1
1970,slaughtered,1
1958,invaded,1
1969,separately,1
2203,tragedy,1
2204,repeating,1
1966,gradually,1
2053,uttering,1
1965,extent,1
2149,unhoped,1
1964,utmost,1
2205,jewel,1
1962,killed,1
1961,murderer,1
2206,E,1
1960,mercy,1
1959,fearing,1
2148,improve,1
2195,innocence,1
2042,ready,1
2194,cultivated,1
2163,encounter,1
2016,twelve,1
2032,discourse,1
2015,Though,1
2162,Than,1
2013,Niobe,1
2012,haired,1
2011,golden,1
2174,deformity,1
2175,accursed,1
2008,extreme,1
2176,duration,1
2177,err,1
2161,undergo,1
2178,convened,1
2007,sorrowful,1
2017,welt,1
2031,facetious,1
2193,agency,1
2173,Persia,1
2027,prompting,1
2166,fit,1
2024,Lydian,1
2023,flower,1
2168,From,1
2022,six,1
2165,barely,1
2029,serenity,1
2021,emblem,1
2164,game-cocks,1
2169,undeniably,1
2020,daughter,1
2019,Six,1
2018,ring,1
2172,Midas,1
2179,confirmation,1
2180,absent,1
2181,sedition,1
2005,neighbour,1
1998,obtained,1
2157,forget,1
2156,dim,1
2041,slunk,1
2187,sharp-sighted,1
2188,send,1
1997,scarcity,1
2189,solemn,1
2190,procession,1
1995,skeleton,1
1994,reduced,1
2191,goddess,1
2192,concerning,1
1993,fleshy,1
1992,fat,1
2040,conscious,1
2039,infirmity,1
2038,downcast,1
2001,breakfasted,1
2004,breakfast,1
2033,annoyed,1
2183,commander,1
2002,cheerfulness,1
2184,repel,1
2160,Preferring,1
2185,attempting,1
2158,fatigued,1
2000,sat,1
2186,This,1
2034,female,1
2035,went,1
2159,crow,1
2037,husband,1
2055,implanted,1
1943,light-minded,1
2144,wound,1
1888,suffering,1
2134,panathenaea,1
1887,matched,1
1886,contending,1
2133,festival,1
1885,fate,1
2256,boxer,1
1884,educate,1
1883,perceptible,1
2069,Theodorus,1
1881,invisible,1
1880,defeat,1
1879,escaping,1
1878,hope,1
1877,practised,1
2257,wrestler,1
2255,terror,1
2254,stripe,1
2067,pitting,1
1890,fell,1
1902,boy,1
1901,Lacedaemonian,1
1900,The,1
1899,necessarily,1
1898,united,1
2249,appeared,1
2250,border,1
1896,parsley-leaves,1
1895,olive,1
2251,Every,1
2252,A,1
1893,glorious,1
2068,insolence,1
2253,moderate,1
1891,dead,1
2258,indistinct,1
2259,laboured,1
1873,strive,1
2260,producing,1
1860,exceed,1
2270,argue,1
1859,daring,1
1858,skin,1
2131,army,1
2271,replying,1
2025,seemed,1
1855,agony,1
1854,bury,1
2129,myriad,1
1853,involuntarily,1
1852,torturer,1
1851,spit,1
2272,energy,1
1850,teeth,1
1861,nobleness,1
2269,fearlessly,1
1862,handed,1
1868,practise,1
2261,catch,1
2070,surnamed,1
2263,fugitive,1
1871,eagerness,1
1870,rivalry,1
1869,guileless,1
1867,performed,1
1863,fame,1
2071,Atheist,1
2265,hereditary,1
1866,deliberately,1
2266,succession,1
2268,temple,1
1864,founded,1
2248,flute,1
1903,hunt,1
2143,fight,1
2222,performing,1
1931,foe,1
1930,Willingly,1
2223,indispensable,1
2224,period,1
1928,Polyxena,1
2225,chose,1
1927,introduces,1
1926,tragedian,1
1925,inevitable,1
1924,travel,1
2059,wrath,1
2226,independent,1
1923,begin,1
2060,authoritative,1
1922,river,1
1932,Seize,1
2140,snatched,1
2247,play,1
1933,With,1
1942,fixed,1
2214,outcry,1
2056,replied—,1
2142,resolving,1
2215,combining,1
1938,Unviolated,1
2057,Rule,1
2217,extolled,1
1936,touch,1
2218,admire,1
1934,cheerful,1
2219,consist,1
2058,Egyptian,1
2220,allowing,1
2141,rushed,1
1921,deepest,1
2139,irrational,1
2138,patient,1
1920,bosom,1
1914,deliverance,1
1913,despairing,1
1912,preferable,1
2241,pay,1
2065,rank,1
2244,hold,1
2245,Antigonides,1
1910,judged,1
2104,pitied,1
1909,educated,1
1908,refused,1
1907,became,1
1906,submitted,1
1905,Antigonus,1
2066,proud,1
2240,Euxine,1
2239,dared,1
2238,says—,1
2232,Argo,1
1919,threw,1
2227,allowed,1
2228,attend,1
2229,individual,1
2230,correcting,1
2231,population,1
2233,Jason,1
2237,Aeschylus,1
2062,brilliancy,1
1917,Dardanian,1
2235,permit,1
2236,board,1
2063,encourages,1
2137,encouragement,1
2246,flute-player,1
1185,faultless,1
1638,messing,1
816,ditch,1
810,fodder,1
809,fuel,1
808,water,1
807,fetch,1
806,required,1
804,loaded,1
803,armour,1
799,engaged,1
798,occurs,1
795,indication,1
792,caught,1
790,admonish,1
788,allured,1
786,higher,1
782,sweetmeat,1
780,delicate,1
775,tended,1
774,belonging,1
773,peculiarly,1
812,length,1
817,erecting,1
771,appropriated,1
818,wall,1
868,borrowing,1
867,employed,1
863,confidential,1
860,orphan,1
858,guardianship,1
854,large,1
852,steward,1
849,bounty,1
848,raised,1
845,school-fellows,1
844,grown,1
842,market-place,1
836,handicrafts-men,1
835,labouring,1
832,digging,1
831,task,1
830,ignominious,1
828,constrained,1
823,dissimilar,1
772,appellation,1
766,Homer,1
650,cry,1
722,mentioned,1
717,weariness,1
713,compels,1
709,resemble,1
704,defeating,1
703,resolution,1
701,inflicted,1
693,unyielding,1
692,tough,1
691,firmness,1
690,hardened,1
687,crown,1
685,arena,1
684,quitting,1
683,desponding,1
682,fainting,1
679,conduce,1
677,omitting,1
674,inflicting,1
672,competitor,1
721,incredible,1
725,strictly,1
764,position,1
727,Antisthenes,1
763,placed,1
760,ox,1
759,drove,1
758,manage,1
755,goat,1
754,flock,1
753,respective,1
752,lead,1
750,cowherd,1
749,goatherd,1
746,despises,1
744,inflexible,1
742,superficial,1
740,gravity,1
739,heavy,1
738,represents,1
734,agitated,1
733,immovable,1
732,direction,1
