,lemma,count
703,sufficient,2
682,eagerly,2
674,appetite,2
639,exhort,2
851,wrong,2
638,How,2
632,union,2
625,ground,2
623,forcibly,2
615,bear,2
612,enjoy,2
598,principal,2
588,public,2
742,abandoned,2
743,slave,2
750,much,2
769,sale,2
848,king,2
847,ruler,2
842,incorruptible,2
841,equivalent,2
831,view,2
829,turn,2
17,question,2
819,give,2
815,quit,2
807,suffering,2
805,created,2
798,adapted,2
797,well,2
789,irrational,2
786,excessive,2
782,respect,2
780,sure,2
367,following,2
130,perfect,2
94,masculine,2
87,person,2
98,effeminate,2
255,Creator,2
96,unmanly,2
212,Since,2
146,wife,2
318,rather,2
321,connected,2
88,especially,2
84,bringing,2
325,office,2
305,presence,2
326,honour,2
244,medium,2
243,natural,2
221,affliction,2
222,accustomed,2
139,necessarily,2
334,deceit,2
67,see,2
86,unjust,2
148,Those,2
302,incorporeal,2
342,identical,2
266,surrounded,2
82,generation,2
275,swallowed,2
170,appropriate,2
176,river,2
278,whirlpool,2
80,propriety,2
283,impetuosity,2
184,entire,2
106,tree,2
264,approach,2
150,philosopher,2
292,These,2
83,represented,2
296,meditating,2
260,descended,2
258,favour,2
298,end,2
257,especial,2
103,female,2
197,invisible,2
138,opposite,2
172,consistent,2
229,free,2
355,sacred,2
226,assuming,2
343,reality,2
352,appellation,2
349,general,2
238,tend,2
240,lasting,2
357,blameless,2
347,burden,2
358,err,2
810,desert,1
902,pride,1
784,sentence,1
903,named,1
783,dream,1
906,unvarying,1
904,Jethro,1
905,marvelling,1
901,seems,1
105,planted,1
908,looked,1
232,wont,1
909,perplexed,1
785,uttered,1
899,undeviating,1
900,rule,1
892,unmoved,1
885,virtuous,1
792,instituted,1
886,passage,1
199,visible,1
791,admirable,1
196,full,1
790,comparison,1
891,station,1
192,motion,1
231,innocent,1
894,immovably,1
895,indispensable,1
896,placed,1
230,taint,1
897,kept,1
190,circle,1
787,oppose,1
911,dost,1
910,Why,1
781,promise,1
912,sit,1
183,star,1
936,You,1
181,Macedonia,1
180,chiefly,1
939,reside,1
940,dwelling,1
779,founded,1
778,hope,1
941,permission,1
179,last,1
943,associated,1
777,insecure,1
173,—the,1
946,safest,1
776,speech,1
775,caressing,1
774,sweet,1
947,conduct,1
935,stormy,1
933,billowy,1
913,thyself,1
233,north,1
914,considers,1
916,raging,1
917,middle,1
918,peace,1
919,existing,1
107,fruit,1
921,nation,1
186,unadulterated,1
185,pervading,1
924,house,1
925,inexpressible,1
927,agitate,1
928,evident,1
929,throw,1
930,confusion,1
931,feel,1
932,calm,1
884,ark,1
880,tranquil,1
883,disposed,1
826,O,1
828,invite,1
218,What,1
802,night,1
830,directing,1
225,corrupted,1
832,towards,1
833,point,1
834,surveyed,1
835,sunk,1
836,draw,1
837,magnet,1
838,lead,1
839,attache,1
840,listened,1
800,odd,1
215,Must,1
843,reject,1
827,temptation,1
825,deprive,1
882,sitting,1
219,Are,1
808,uncreated,1
18,birth,1
812,inevitably,1
813,arrayed,1
223,exist,1
806,best,1
814,shameful,1
224,tainted,1
804,together,1
817,singular,1
818,chooses,1
220,pestilential,1
803,although,1
820,share,1
821,special,1
822,advantage,1
823,chastises,1
844,imperfect,1
845,corruptible,1
846,attached,1
90,known,1
794,close,1
867,authority,1
868,fearful,1
869,punishment,1
870,avoided,1
871,whenever,1
872,determines,1
873,exert,1
874,punishing,1
875,desist,1
793,deceived,1
204,perceiving,1
877,neighbourhood,1
203,incapable,1
202,follow,1
809,acting,1
881,habit,1
795,similitude,1
865,prudent,1
864,event,1
855,submitting,1
799,ill,1
93,implant,1
849,safe,1
16,raise,1
852,punishers,1
211,contemplated,1
854,quick,1
856,admonition,1
796,rational,1
857,held,1
858,restraint,1
948,contemplate,1
228,Again,1
97,broken,1
207,comprehended,1
863,reverence,1
362,address,1
960,false,1
950,exists,1
140,offspring,1
127,male,1
1075,fitting,1
1076,paternal,1
1077,direction,1
1078,contemplates,1
1079,composite,1
1080,reaching,1
1081,sky,1
1082,farther,1
1084,changed,1
1072,corresponding,1
1085,delivered,1
1086,thy,1
1087,care,1
1088,approved,1
1089,peculiar,1
1090,elect,1
1091,sound,1
1092,chosen,1
1093,character,1
125,begotten,1
1071,studying,1
952,unit,1
1059,inscribed,1
1049,practising,1
1050,rendering,1
1051,acute,1
1052,Lastly,1
1053,mix,1
1054,cosmopolite,1
1055,mere,1
1056,sens,1
1057,perceptible,1
1060,idea,1
1070,region,1
1061,Accordingly,1
145,unto,1
1063,abiding,1
1064,land,1
1065,Chaldaeans,1
1066,new,1
1067,called,1
143,saw,1
1069,investigating,1
1094,assigned,1
1095,minister,1
1096,using,1
1132,nearly,1
1123,gone,1
1124,arm,1
1125,resisted,1
1126,open,1
1127,seat,1
1128,’,1
1129,kingdom,1
132,injustice,1
1131,interpretation,1
1133,step,1
1097,royal,1
1134,alteration,1
1135,home,1
1136,habitation,1
1137,fugitive,1
1138,firmest,1
1139,ally,1
1140,Having,1
1141,dwelt,1
1142,sufficiently,1
1122,miserable,1
1121,thoroughly,1
1120,enough,1
134,proved,1
1099,governs,1
1100,turning,1
1101,aside,1
1102,deviating,1
1104,left,1
1105,removing,1
1106,contemplation,1
1107,becoming,1
128,followed,1
1109,immovable,1
1110,two,1
1111,adulterated,1
1112,coinage,1
1113,allotted,1
1114,deserted,1
1115,worse,1
1116,original,1
135,altogether,1
1118,example,1
1048,exercising,1
1047,sharpening,1
1046,description,1
985,length,1
112,wickedness,1
977,conducting,1
978,soon,1
979,separate,1
980,completes,1
113,passion,1
114,shoot,1
115,womanlike,1
984,guilty,1
986,all-wise,1
997,discussion,1
120,sedition,1
988,alike,1
159,stated,1
990,genus,1
158,suppose,1
992,respective,1
993,remote,1
994,hereafter,1
995,institute,1
975,teacher,1
974,hierophant,1
166,primary,1
167,elementary,1
953,As,1
954,propose,1
169,contains,1
956,specie,1
957,inmost,1
958,veil,1
959,covering,1
772,slight,1
961,unconcealed,1
962,naked,1
963,Thus,1
964,tent,1
111,salutary,1
966,tabernacle,1
967,corporeal,1
968,army,1
969,worship,1
970,entered,1
971,performing,1
996,exact,1
998,period,1
1045,education,1
1033,hunter,1
1024,imitating,1
1025,contrive,1
1026,snare,1
1027,beguile,1
1028,easily,1
1029,utters,1
1030,respecting,1
1031,wish,1
124,model,1
1034,devoting,1
999,however,1
1035,enjoyment,1
1036,fruition,1
1037,provide,1
1038,skill,1
1040,learning,1
147,chose,1
1042,study,1
1043,encyclical,1
1044,branch,1
1023,falsely,1
1022,painting,1
1021,statuary,1
1020,celebrated,1
1000,postpone,1
1001,till,1
1002,examination,1
1003,discus,1
155,hovering,1
154,usually,1
1006,Perhaps,1
1007,enigmatically,1
1008,alluding,1
1009,handed,1
1010,poet,1
1011,far,1
1012,removed,1
1013,invention,1
1014,walk,1
123,archetypal,1
1016,consequence,1
1017,principle,1
1018,banished,1
773,gain,1
753,receiving,1
771,ware,1
301,inheritance,1
496,rest,1
497,Israelites,1
304,enjoyed,1
499,possibly,1
303,imperishable,1
502,partaken,1
503,allwise,1
504,thee,1
505,pour,1
507,taking,1
470,aloft,1
508,cutting,1
509,separation,1
300,obtain,1
511,operation,1
512,effected,1
513,ten,1
514,thousand,1
515,torch,1
299,dying,1
495,superior,1
494,differ,1
493,making,1
306,uncreate,1
472,unalloyed,1
313,regulated,1
38,exceedingly,1
475,partakes,1
312,unstable,1
477,creator,1
478,maker,1
75,dense,1
310,giving,1
481,summoned,1
482,Bezaleel,1
483,Holy,1
484,Spirit,1
308,disregarded,1
486,devise,1
307,everlasting,1
488,definitively,1
489,described,1
490,Such,1
518,least,1
519,atom,1
520,ceasing,1
545,divided,1
286,top,1
548,undistributable,1
549,everywhere,1
550,diffused,1
285,swim,1
33,anything,1
553,injured,1
554,participation,1
79,With,1
556,added,1
557,something,1
558,else,1
32,happens,1
560,need,1
282,resist,1
563,possession,1
564,stable,1
565,continually,1
566,wavering,1
546,small,1
544,distributed,1
521,Something,1
543,creature,1
297,beginning,1
77,shed,1
525,learned,1
35,rare,1
293,taught,1
529,fountain,1
34,appears,1
531,drained,1
532,dry,1
533,sweeter,1
534,process,1
291,started,1
289,back,1
537,engendering,1
538,diligence,1
539,practise,1
540,gradually,1
541,perfection,1
287,afterwards,1
314,fortune,1
469,borne,1
568,inclining,1
403,influenced,1
391,elegance,1
353,calling,1
64,concealed,1
395,beguiled,1
348,superstition,1
398,selected,1
399,innumerable,1
400,company,1
401,choosing,1
404,taste,1
74,thick,1
345,discard,1
65,beneath,1
408,abode,1
409,distance,1
410,putting,1
66,Do,1
339,differing,1
338,consider,1
56,incalculable,1
390,sort,1
389,bastard,1
354,ambassador,1
387,perceived,1
365,writer,1
366,psalm,1
361,unworthy,1
368,verse,1
369,testifies,1
370,assertion,1
360,unholy,1
373,fury,1
374,His,1
375,wrath,1
376,anger,1
377,rage,1
62,worthless,1
379,wicked,1
61,utterly,1
382,pursue,1
383,descendant,1
63,lie,1
385,confer,1
335,vain,1
419,law-giver,1
50,accordance,1
445,inhabitant,1
447,defiance,1
448,law,1
72,forth,1
450,convicting,1
451,choose,1
452,disgraceful,1
453,instead,1
454,spoken,1
455,flowing,1
456,third,1
457,element,1
458,addition,1
320,corpse,1
319,dead,1
73,dissipates,1
464,The,1
465,moved,1
466,face,1
316,referred,1
71,shining,1
444,rejecting,1
421,My,1
443,departs,1
49,done,1
46,myriad,1
424,greater,1
333,apparent,1
332,endowed,1
427,voluntarily,1
428,involuntarily,1
429,conceive,1
430,notion,1
44,display,1
432,polluted,1
433,accursed,1
434,hovers,1
331,fashioned,1
436,appearance,1
69,sun,1
439,almost,1
441,quits,1
442,former,1
567,scale,1
280,striving,1
770,market,1
708,provider,1
699,occasion,1
700,seek,1
701,compel,1
702,moderate,1
250,barren,1
704,yield,1
85,existence,1
247,empty,1
707,happened,1
709,wealth,1
672,health,1
710,nevertheless,1
711,unlimited,1
712,abundance,1
246,vivified,1
714,praise,1
715,Others,1
716,expected,1
717,acquire,1
718,little,1
697,irreconcilable,1
696,infinite,1
695,defeat,1
694,preference,1
675,inflamed,1
676,burn,1
677,goodness,1
678,vast,1
679,conflagration,1
680,Let,1
681,rush,1
253,productive,1
683,pleasant,1
684,untameable,1
685,dog,1
686,fawn,1
687,bite,1
688,inflicting,1
689,incurable,1
690,wound,1
691,cleaving,1
692,frugality,1
252,bound,1
245,whether,1
721,vigour,1
722,activity,1
237,purer,1
751,contention,1
752,subordination,1
364,used,1
235,prevails,1
755,use,1
756,pursuing,1
757,aloof,1
758,happy,1
759,pursues,1
760,track,1
761,base,1
762,concealment,1
763,reproach,1
764,justly,1
765,exposed,1
766,profess,1
767,traffic,1
768,bargain,1
234,wind,1
236,imbibing,1
748,prosperity,1
724,learn,1
747,brilliant,1
725,cleave,1
726,quality,1
727,admire,1
728,grasp,1
729,immoderate,1
730,rich,1
732,intrinsically,1
733,miser,1
734,ambitious,1
735,acquisition,1
736,fond,1
737,athletic,1
738,gymnastic,1
739,exercise,1
241,duration,1
21,race,1
239,vigorous,1
744,inferior,1
745,inanimate,1
673,rejected,1
671,disease,1
27,perhaps,1
607,occupied,1
269,hand-maidens,1
599,solid,1
600,folly,1
601,firmly,1
602,aforenamed,1
603,built,1
604,remaining,1
605,undisturbed,1
606,theatre,1
608,seeing,1
670,freedom,1
609,hearing,1
610,insatiable,1
611,seized,1
268,employ,1
613,offer,1
614,interruption,1
267,ministration,1
616,weighed,1
617,oppressed,1
597,fleshly,1
596,growth,1
595,hindrance,1
594,nothing,1
277,violent,1
574,inseparable,1
276,voracity,1
576,represents,1
577,admitting,1
578,Because,1
581,rearing,1
582,furnishing,1
583,ingloriousness,1
584,conjoined,1
585,want,1
586,business,1
273,carried,1
271,administration,1
589,countless,1
590,waste,1
270,servant,1
592,flourish,1
593,vigorously,1
618,upwards,1
619,revolution,1
620,dragged,1
649,twice,1
256,seed,1
652,composed,1
653,possessed,1
654,ancient,1
655,lighted,1
656,lantern,1
657,midday,1
658,went,1
659,search,1
660,told,1
661,asked,1
662,seeking,1
663,prohibition,1
664,coming,1
665,induced,1
666,admit,1
667,instance,1
668,useful,1
669,employment,1
650,sign,1
648,saying,1
621,downwards,1
647,entirely,1
622,neck,1
624,pressed,1
265,hallowed,1
626,quadruped,1
25,populousness,1
628,determined,1
630,illegal,1
631,illegitimate,1
633,denunciation,1
634,Man,1
22,increased,1
131,upright,1
259,Some,1
640,despise,1
642,abandon,1
643,positively,1
644,accord,1
645,dear,1
646,alienate,1
1143,proceed,1
